may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,14,21,21,25,32,42,48,42,34,31,25,45,49,54,64,52,58,49,28,24,10,11,17,""
02,15,20,33,33,39,45,50,53,51,55,42,38,49,75,75,91,72,56,52,45,26,11,22,24,""
03,20,22,16,25,33,48,38,38,39,27,39,54,73,94,95,92,96,74,66,37,29,14,13,10,""
04,11,27,28,36,41,36,56,38,57,50,39,41,57,88,67,90,94,81,52,42,25,15,21,13,""
05,20,27,23,29,26,48,49,57,54,57,42,65,78,99,106,130,90,84,57,56,25,21,23,25,""
06,35,40,30,35,51,40,62,65,79,95,59,64,87,104,110,119,115,89,83,41,46,35,33,29,""
07,22,29,23,32,42,35,66,71,67,52,54,75,74,102,113,123,105,90,74,54,34,27,21,36,""
08,31,18,24,31,63,49,63,68,85,64,64,65,70,95,94,86,102,98,57,35,22,16,18,18,""
09,29,21,38,47,65,54,56,88,67,31,32,38,64,101,93,109,85,102,74,40,34,15,20,31,""
10,46,47,36,40,40,56,55,74,75,67,59,56,69,89,109,111,84,88,63,56,30,29,41,41,""
11,32,40,38,29,48,50,60,77,65,56,72,66,57,56,66,76,75,69,79,80,38,34,23,26,""
12,28,37,38,47,43,43,63,72,71,64,64,74,59,72,70,92,63,66,57,53,37,19,21,27,""
13,30,30,31,26,39,43,56,66,64,51,51,56,64,96,71,88,81,60,59,55,32,29,33,26,""
14,21,29,22,45,39,39,39,64,51,50,42,47,48,59,69,55,55,58,41,25,41,33,29,32,""
15,25,11,19,50,54,49,55,53,66,52,53,57,46,58,62,64,57,74,64,59,50,41,32,28,""
16,38,45,45,55,52,55,88,80,92,72,70,77,100,74,77,106,113,97,65,60,31,43,23,46,""
17,29,30,44,33,45,68,75,86,92,85,67,105,108,131,122,107,109,99,77,51,52,33,36,33,""
18,38,23,33,39,40,49,69,90,85,75,56,68,77,55,117,119,107,64,68,53,40,28,25,27,""
19,24,38,22,30,34,49,74,102,79,85,82,96,96,91,109,87,101,99,55,45,28,24,18,17,""
20,12,32,29,45,47,71,72,81,94,89,78,92,81,83,99,104,93,83,79,46,37,16,13,13,""
21,11,18,23,48,47,56,72,66,83,74,70,97,90,108,89,113,97,141,80,64,27,17,4,3,""
22,15,21,18,23,36,75,72,58,74,61,65,82,89,99,96,79,103,80,57,45,15,19,6,15,""
23,25,28,15,30,38,45,50,59,69,36,66,52,72,91,94,94,97,105,84,43,49,26,37,39,""
24,25,12,36,38,40,45,53,48,81,63,63,81,83,69,99,98,95,88,73,59,58,47,25,50,""
25,41,30,36,50,54,51,75,73,67,79,63,81,86,95,93,74,80,75,66,25,24,26,15,11,""
26,19,19,18,29,36,42,59,75,52,43,67,68,80,100,84,90,91,70,87,59,25,33,18,21,""
27,30,23,11,22,32,42,55,87,80,65,57,80,91,89,83,100,107,131,71,43,27,44,37,26,""
28,24,35,34,56,35,69,70,87,51,49,65,92,77,87,97,100,100,107,80,53,49,39,29,31,""
29,42,48,35,46,48,40,67,51,61,44,56,78,59,85,79,79,69,65,59,40,27,30,27,26,""
30,57,50,56,41,51,60,99,90,83,68,67,83,93,104,91,122,107,111,65,59,26,24,20,15,""
31,26,29,28,27,30,31,49,58,68,36,63,53,56,66,75,58,56,71,51,37,-1,-1,-1,-1,""
