may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,3,4,1,5,4,2,2,4,1,2,4,5,5,4,4,3,1,3,4,5,2,6,3,""
02,3,5,4,5,3,3,7,3,6,6,4,8,7,6,2,3,2,1,0,0,1,1,1,0,""
03,0,1,0,0,0,0,1,3,5,11,6,9,12,7,8,5,4,2,0,1,1,4,1,1,""
04,3,3,4,6,5,0,13,10,13,11,10,5,10,4,4,5,3,2,0,4,2,3,7,7,""
05,2,3,6,9,8,7,13,14,12,5,6,6,4,4,1,5,5,0,3,2,0,4,2,2,""
06,1,6,4,7,4,10,10,7,6,1,4,6,6,7,2,4,3,2,0,0,0,2,2,1,""
07,0,6,1,2,0,10,4,4,3,3,4,5,7,3,2,2,5,1,0,0,1,1,1,2,""
08,0,1,3,3,2,3,3,2,4,1,3,4,5,0,6,2,6,1,1,1,1,3,0,0,""
09,4,1,2,0,8,2,4,5,4,5,4,4,2,4,2,3,2,0,0,0,0,0,0,0,""
10,0,2,4,3,1,4,5,3,5,1,0,3,2,2,4,3,1,3,0,0,1,3,1,0,""
11,0,2,1,1,2,0,2,7,2,2,4,4,3,4,3,4,1,2,0,0,1,0,1,4,""
12,1,4,2,4,5,2,6,5,2,1,3,9,6,6,8,4,1,1,1,1,3,3,1,3,""
13,3,3,3,2,8,10,6,5,1,2,8,5,10,8,6,3,2,3,3,2,1,1,0,2,""
14,0,1,4,3,0,5,6,9,3,7,3,4,3,10,7,8,7,3,3,7,3,7,6,7,""
15,10,12,5,14,13,11,11,9,20,10,7,17,16,23,9,6,4,1,1,1,2,2,4,3,""
16,4,7,6,2,7,4,6,3,9,3,3,1,8,4,5,2,3,2,1,0,2,4,1,2,""
17,2,2,4,3,2,3,4,6,0,2,2,6,4,3,5,1,3,0,1,0,1,1,0,1,""
18,3,3,2,2,4,5,3,5,3,3,3,5,0,4,10,8,1,1,2,1,0,1,1,3,""
19,2,6,2,4,3,3,4,7,7,2,7,15,6,5,2,6,7,1,3,1,2,0,4,2,""
20,0,2,3,0,3,0,8,6,1,2,3,6,7,6,4,3,3,2,0,1,1,3,1,1,""
21,4,3,5,3,4,2,6,3,5,3,10,0,11,2,0,2,2,0,0,1,1,0,2,0,""
22,1,2,0,0,1,0,0,2,1,2,4,4,1,5,3,6,1,0,1,1,0,0,0,0,""
23,0,0,0,1,2,1,0,0,0,2,2,2,3,2,3,1,3,0,0,2,0,0,1,0,""
24,1,2,3,0,1,1,0,1,3,5,2,5,1,2,4,3,0,1,1,1,1,0,2,0,""
25,1,1,3,0,3,2,1,1,4,1,1,1,1,4,3,4,1,2,2,0,0,3,2,0,""
26,1,0,1,0,1,2,1,0,2,2,3,3,4,2,1,1,1,2,4,2,4,0,0,0,""
27,0,1,1,0,1,1,3,0,1,1,2,2,3,3,2,4,2,1,1,1,3,0,1,0,""
28,1,1,2,1,1,0,0,2,0,0,3,4,4,11,3,2,0,0,1,2,2,2,1,1,""
29,2,3,2,1,3,1,7,3,3,2,13,11,15,13,11,12,6,5,4,7,6,7,12,9,""
30,6,12,10,18,12,15,14,16,6,5,14,9,15,11,15,11,8,6,4,5,4,10,8,9,""
31,14,9,5,18,18,10,10,10,14,9,9,17,22,30,19,6,11,6,5,3,-1,-1,-1,-1,""
