may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,22,25,21,26,31,25,31,20,23,18,9,16,24,20,12,13,11,10,9,8,7,9,15,19,""
02,20,19,14,23,19,18,28,21,24,18,11,14,14,19,20,9,12,2,0,0,2,1,0,0,""
03,0,0,0,0,0,2,0,4,19,13,17,25,17,22,21,20,6,8,12,9,13,9,14,14,""
04,16,16,15,23,20,32,42,43,36,23,32,22,23,21,10,16,13,11,8,11,11,10,18,16,""
05,15,10,17,24,24,24,26,25,28,15,19,30,23,30,10,20,10,9,6,7,16,15,23,24,""
06,31,22,13,28,27,40,34,35,29,21,13,22,25,25,24,16,5,8,5,8,6,11,10,20,""
07,17,31,14,16,28,29,42,21,24,20,18,18,17,7,8,11,7,6,10,8,3,16,15,19,""
08,20,24,25,22,18,21,29,28,20,14,15,21,22,19,13,11,9,13,7,0,8,9,8,16,""
09,21,14,18,26,28,17,24,22,12,15,12,21,21,21,7,24,9,7,7,4,7,8,11,15,""
10,16,15,22,26,27,32,38,26,17,9,1,21,25,18,19,16,14,12,7,8,6,11,17,13,""
11,18,11,15,22,19,27,30,36,17,23,11,24,21,24,17,15,9,10,13,11,7,6,16,20,""
12,13,19,23,14,23,37,29,35,7,14,24,24,23,15,25,17,7,7,5,10,10,17,18,24,""
13,16,15,13,22,30,45,35,33,14,14,15,11,22,27,16,24,9,5,7,7,10,16,14,16,""
14,9,24,12,27,36,20,32,37,21,21,20,18,18,23,17,18,11,10,6,9,8,12,12,16,""
15,20,17,25,16,29,25,29,24,28,17,13,20,17,31,14,12,6,9,6,6,14,12,15,22,""
16,20,20,19,22,28,22,31,29,17,13,10,18,20,15,25,11,10,17,9,5,10,10,11,16,""
17,24,21,24,23,33,31,21,28,20,17,9,20,14,15,11,13,7,9,5,9,5,11,15,11,""
18,15,14,17,14,16,19,18,24,21,16,21,16,21,20,11,16,11,5,9,12,12,10,14,18,""
19,15,26,16,23,13,17,17,34,23,19,17,11,14,9,23,10,16,8,7,15,11,5,10,9,""
20,10,5,5,7,10,11,14,20,19,11,20,20,20,14,15,12,11,12,5,8,8,10,12,17,""
21,19,20,23,25,17,29,42,28,32,19,23,21,25,25,13,21,7,19,5,15,8,14,18,17,""
22,17,22,16,30,25,29,23,34,22,16,16,26,21,23,24,14,14,7,7,11,4,15,15,20,""
23,12,21,24,20,28,29,25,28,19,16,18,21,33,18,22,13,11,7,9,9,8,16,29,16,""
24,15,16,18,20,29,40,40,44,27,13,9,14,19,21,20,11,13,6,11,7,11,10,25,22,""
25,21,15,20,28,34,33,31,31,20,21,19,21,15,21,18,18,12,8,5,9,10,9,9,15,""
26,12,13,21,14,21,20,27,20,18,12,9,20,15,18,15,12,12,14,8,14,11,12,8,14,""
27,20,19,15,19,23,28,27,36,25,15,13,15,23,21,19,15,13,13,9,9,12,12,16,17,""
28,18,9,17,19,30,21,31,6,1,1,8,17,23,16,17,17,14,7,5,20,12,11,16,14,""
29,24,24,13,17,23,15,15,24,19,16,10,8,26,12,15,17,10,6,9,13,10,19,18,13,""
30,8,13,23,22,19,31,33,29,20,10,18,18,20,22,20,20,10,10,9,11,11,11,12,9,""
31,11,15,10,22,28,27,19,22,21,11,15,25,18,23,27,17,18,12,7,11,-1,-1,-1,-1,""
