dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,44,47,51,63,71,47,46,38,63,51,59,37,29,28,23,14,21,12,24,31,26,25,29,45,""
02,45,50,64,84,64,50,45,54,55,36,53,21,0,1,19,23,17,19,20,13,22,32,29,44,""
03,31,43,61,77,70,71,56,47,42,37,46,33,27,26,21,14,16,16,23,17,21,18,25,44,""
04,44,78,59,57,54,62,42,60,46,48,54,53,33,38,24,11,12,20,19,24,21,27,36,40,""
05,39,77,64,54,63,45,37,50,55,53,44,46,31,14,19,12,17,12,19,13,4,11,24,37,""
06,47,52,58,63,68,37,58,21,0,1,1,2,36,31,19,14,16,24,25,11,18,24,30,36,""
07,45,60,66,60,49,40,47,66,63,66,52,52,45,31,25,19,19,18,13,0,1,26,40,52,""
08,55,67,82,76,57,37,51,51,56,48,45,38,44,27,21,34,32,15,17,19,27,29,40,43,""
09,49,60,69,72,61,37,47,50,52,60,63,46,42,47,13,14,21,19,26,25,24,35,47,53,""
10,55,57,84,78,70,74,68,68,69,46,46,27,12,3,27,11,19,19,25,20,35,26,34,35,""
11,52,76,77,94,85,64,66,47,61,50,42,55,39,26,13,20,27,34,37,24,50,36,47,40,""
12,55,95,97,98,75,61,64,87,64,72,47,43,34,15,19,17,31,32,60,50,-1,70,47,59,""
13,83,107,104,127,130,69,58,61,70,83,66,50,39,30,15,30,49,90,110,93,157,130,109,81,""
14,122,166,174,196,148,74,58,93,97,80,69,55,31,26,25,28,65,64,79,76,107,131,89,90,""
15,105,157,137,122,108,70,69,72,50,76,63,26,38,31,18,23,18,31,25,18,34,44,38,42,""
16,40,45,77,68,48,52,53,49,55,60,48,48,42,22,21,15,15,20,19,15,19,23,22,38,""
17,46,58,52,67,64,81,57,86,74,48,87,59,42,40,13,16,21,14,14,22,10,18,43,35,""
18,40,58,43,60,65,55,60,57,52,58,57,58,45,33,19,21,15,11,21,17,3,0,0,0,""
19,0,0,0,0,0,0,0,0,49,52,8,1,0,11,11,11,9,13,8,11,21,21,22,26,""
20,36,43,43,50,54,40,59,58,54,29,58,35,34,22,17,21,16,12,9,12,13,24,28,39,""
21,33,39,51,58,62,48,41,49,62,51,58,35,0,0,17,13,8,17,18,15,20,25,32,46,""
22,35,45,54,59,54,60,51,75,65,87,67,45,37,55,38,27,24,12,15,28,20,37,38,35,""
23,42,33,53,70,62,45,54,55,60,46,46,46,40,41,11,16,18,12,19,19,15,23,29,36,""
24,32,50,50,55,66,59,58,50,64,66,56,39,0,11,12,14,8,16,5,15,5,25,32,23,""
25,41,23,37,50,58,62,64,55,62,65,68,64,32,46,22,7,17,14,20,9,17,17,33,37,""
26,45,55,66,46,60,50,65,61,60,53,35,0,2,15,0,1,0,9,5,0,12,0,23,33,""
27,32,44,51,60,42,43,46,60,42,29,1,19,20,22,17,9,2,8,12,7,7,6,23,32,""
28,35,49,54,66,44,40,37,44,49,50,50,63,30,22,19,24,15,8,9,15,20,20,13,23,""
29,34,51,47,32,39,28,44,35,41,52,50,41,36,26,16,9,11,16,25,13,13,13,21,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
