dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,10,7,3,15,13,54,50,18,1,6,11,16,14,11,8,8,19,18,0,1,4,1,0,""
02,2,0,1,2,0,0,0,4,0,0,0,0,2,0,5,0,4,8,15,13,8,3,3,13,""
03,4,4,4,3,9,2,0,0,1,2,1,1,0,1,2,3,16,4,3,7,3,12,14,5,""
04,3,5,14,18,13,14,16,19,6,2,11,7,10,2,14,6,6,32,43,17,4,1,10,1,""
05,1,3,3,2,0,1,2,11,2,4,6,6,3,4,1,7,12,27,8,8,7,14,8,6,""
06,7,4,9,11,16,8,16,34,13,9,8,1,0,0,4,8,7,19,5,20,21,13,14,2,""
07,1,2,10,19,17,18,4,4,9,1,8,2,1,3,6,4,14,15,25,15,14,6,10,12,""
08,14,18,9,21,15,6,46,23,22,6,12,14,18,14,6,11,12,26,16,20,18,18,10,20,""
09,10,4,0,0,4,7,17,32,2,4,5,2,3,1,1,6,19,16,15,18,16,8,5,9,""
10,11,1,9,6,14,15,32,28,14,5,0,0,0,3,0,9,15,13,1,17,19,18,10,10,""
11,12,6,8,12,7,16,20,29,11,6,6,0,2,3,1,11,19,40,24,25,27,10,22,19,""
12,21,20,10,11,15,16,0,0,2,3,5,5,0,3,9,5,16,15,17,22,20,15,14,21,""
13,33,1,0,0,3,0,1,7,0,8,1,2,1,2,3,4,9,3,3,12,9,6,9,5,""
14,15,11,5,17,8,2,12,3,1,3,1,0,0,0,1,1,2,1,5,4,10,8,14,16,""
15,10,1,2,3,9,12,13,9,8,4,1,0,1,1,0,6,2,3,11,8,4,2,4,9,""
16,6,0,0,0,2,0,1,1,0,1,1,0,0,1,0,0,0,1,0,2,0,2,10,3,""
17,0,1,12,7,1,0,0,3,0,3,-1,-1,0,0,1,0,1,6,0,3,0,3,1,0,""
18,2,6,8,7,1,6,8,1,5,3,5,1,5,2,3,2,2,52,24,8,8,14,10,7,""
19,8,10,28,23,10,15,27,39,6,29,15,3,4,0,0,0,0,9,9,0,3,2,2,6,""
20,4,4,4,1,1,4,1,3,2,0,9,6,1,5,5,11,5,15,16,20,15,6,25,14,""
21,14,11,17,23,26,7,1,6,1,6,16,9,2,1,3,4,8,5,12,6,6,11,1,2,""
22,3,6,6,3,4,7,10,3,6,1,24,21,38,12,20,6,15,31,47,39,29,23,15,20,""
23,15,9,24,25,21,26,49,110,37,28,46,28,29,15,18,28,35,53,27,14,20,0,0,0,""
24,1,0,0,3,3,0,2,16,2,6,14,8,8,8,6,6,5,12,21,4,6,9,8,6,""
25,6,6,12,3,9,4,4,6,4,8,2,3,1,3,7,22,13,16,17,11,17,9,19,7,""
26,12,7,10,4,7,17,37,40,9,5,2,6,28,23,29,44,32,42,19,7,22,12,13,8,""
27,16,13,12,18,18,34,43,73,37,34,72,78,66,45,52,24,38,36,45,7,19,11,8,9,""
28,12,11,14,11,16,38,44,50,13,17,1,22,18,13,6,11,15,45,22,20,10,9,8,10,""
29,11,13,12,10,12,13,23,34,3,8,17,4,1,7,4,1,4,3,11,12,4,3,6,2,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
