dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,34,32,40,32,24,16,18,15,22,17,13,10,2,8,5,6,5,9,5,8,11,11,14,""
02,20,34,31,24,32,22,25,20,17,11,17,14,10,16,6,11,12,3,8,5,15,12,12,16,""
03,14,17,32,30,34,20,28,24,19,10,15,19,11,20,11,12,3,9,7,6,14,26,25,37,""
04,35,45,70,52,47,26,34,28,34,18,19,23,31,15,20,17,9,12,14,13,13,26,29,34,""
05,28,50,51,47,53,34,37,25,15,15,9,14,11,15,9,10,1,5,6,13,7,10,18,13,""
06,33,26,42,38,33,31,28,25,20,26,19,19,19,19,12,17,10,8,10,12,19,17,15,33,""
07,33,32,51,35,40,15,14,14,14,17,10,12,11,13,6,9,10,7,8,4,10,10,8,16,""
08,17,29,30,27,20,26,19,17,20,10,14,14,13,9,8,7,6,5,6,8,4,10,10,5,""
09,7,22,21,23,18,12,12,12,15,8,16,15,12,16,8,4,10,8,6,5,8,16,15,12,""
10,12,30,39,25,37,40,40,17,31,16,23,21,15,17,3,13,11,7,20,13,17,18,21,26,""
11,24,42,69,71,46,40,30,29,18,10,23,12,9,10,9,3,11,8,18,6,15,21,12,32,""
12,56,55,59,84,57,42,35,42,30,22,23,17,9,10,7,8,8,10,13,14,19,17,30,50,""
13,76,90,105,132,124,84,60,37,37,22,14,11,8,6,4,3,4,20,27,16,38,27,33,38,""
14,55,106,107,156,106,79,61,43,35,23,15,9,15,9,7,11,16,20,36,49,47,56,50,75,""
15,64,80,60,80,58,54,45,31,19,18,5,8,14,3,5,3,4,4,6,5,7,13,14,13,""
16,5,23,25,27,28,27,15,24,15,11,14,15,10,9,7,8,3,3,7,11,18,18,18,11,""
17,14,16,27,31,24,30,18,19,29,15,14,17,8,8,1,6,1,4,5,1,2,1,6,8,""
18,5,19,12,11,22,9,11,3,6,3,5,4,5,5,7,5,5,3,7,0,2,5,4,4,""
19,10,2,14,12,17,10,12,12,15,4,5,1,4,4,1,2,0,1,4,1,4,3,1,1,""
20,5,27,17,22,21,17,19,18,14,8,6,14,10,5,7,5,1,1,2,1,0,2,3,2,""
21,2,10,7,17,7,10,6,6,6,6,3,3,0,0,4,4,2,3,1,0,0,6,3,8,""
22,4,6,24,20,18,15,7,5,8,4,5,4,5,10,4,2,1,0,0,2,4,1,6,2,""
23,8,9,14,5,22,16,22,9,12,5,10,15,12,3,3,2,3,3,2,0,3,2,2,8,""
24,3,13,11,15,4,22,21,13,11,5,22,18,16,10,2,3,4,3,5,2,4,5,9,13,""
25,12,18,18,16,21,9,24,10,15,11,18,14,10,8,5,10,4,6,2,1,3,0,6,5,""
26,8,4,14,14,10,11,9,13,18,13,14,17,5,12,7,7,3,3,6,5,1,7,11,9,""
27,11,17,19,10,16,19,15,13,14,14,14,8,9,5,9,3,1,4,6,4,3,8,9,5,""
28,8,19,28,18,6,9,9,12,10,12,15,7,6,6,1,3,3,9,4,1,2,6,12,9,""
29,3,15,7,13,10,7,8,10,13,7,4,2,6,5,3,2,4,3,1,3,2,2,2,2,""
30,2,7,6,10,7,3,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
