dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,40,36,41,47,45,53,32,24,27,16,18,21,16,22,22,11,13,25,18,23,27,37,45,46,""
02,42,56,52,52,32,46,44,35,34,25,16,24,10,12,10,20,12,13,17,24,32,32,40,42,""
03,47,43,40,43,40,45,44,32,32,22,21,24,23,20,13,22,22,15,17,35,27,24,43,31,""
04,31,44,46,42,34,31,29,40,17,14,24,22,21,21,16,15,11,21,11,28,40,41,43,47,""
05,48,44,35,48,44,37,40,25,16,21,23,26,17,15,21,19,16,21,14,31,49,33,28,43,""
06,26,37,37,58,35,42,39,41,30,26,23,25,8,15,14,18,15,11,14,30,32,43,48,44,""
07,48,26,46,49,43,44,52,38,22,28,24,26,18,18,16,11,10,15,18,38,37,36,41,32,""
08,48,43,37,59,50,39,32,22,30,24,24,16,13,25,9,10,17,14,14,32,29,42,33,70,""
09,60,43,47,49,40,37,37,37,27,18,15,14,14,30,16,10,15,19,30,29,43,42,51,42,""
10,39,35,58,34,61,51,49,47,37,23,24,25,17,19,12,18,21,23,21,40,41,52,65,54,""
11,41,43,43,51,44,55,44,57,41,27,31,33,18,23,20,15,25,20,25,49,75,61,76,72,""
12,61,51,56,49,56,55,60,68,45,52,26,25,22,14,13,18,15,26,33,58,72,89,88,94,""
13,74,48,47,67,75,78,51,84,77,48,36,16,17,14,22,6,18,43,58,98,99,135,132,165,""
14,119,110,77,126,103,89,90,83,91,56,43,25,13,21,15,14,33,43,68,68,90,87,109,123,""
15,91,67,52,70,72,79,54,58,52,42,35,19,25,14,20,5,9,21,31,28,34,40,46,54,""
16,48,41,42,43,58,36,54,35,34,28,27,32,18,18,17,18,18,18,12,35,26,38,43,38,""
17,49,50,49,44,33,40,48,37,31,30,21,22,10,20,7,11,13,19,16,26,26,22,40,47,""
18,37,49,48,51,57,42,42,52,52,20,29,19,11,7,11,14,9,15,20,27,33,23,46,37,""
19,44,33,44,49,50,40,29,27,35,28,28,25,17,16,20,19,11,9,16,21,20,33,21,22,""
20,29,20,25,36,22,21,29,27,16,15,18,12,14,7,14,10,6,17,13,29,15,22,29,29,""
21,33,34,42,37,40,36,29,29,20,28,25,28,17,14,15,14,18,12,12,16,23,20,30,27,""
22,37,38,45,46,46,39,35,29,28,25,24,24,23,15,16,16,14,15,19,32,29,21,29,28,""
23,21,25,48,41,52,27,31,30,50,31,35,22,15,12,18,8,10,25,12,16,22,24,25,36,""
24,30,34,34,48,38,23,31,25,27,23,26,26,12,23,19,14,9,15,20,15,26,22,31,27,""
25,27,31,37,38,34,26,26,37,30,30,15,23,12,9,16,8,8,11,16,14,11,26,27,28,""
26,26,28,36,31,33,31,29,32,42,25,24,18,10,17,14,8,8,11,7,13,22,32,26,25,""
27,36,21,36,56,42,28,35,41,27,29,25,18,13,15,10,6,15,14,8,15,21,33,24,25,""
28,24,47,29,34,22,34,29,29,25,21,31,22,17,15,13,10,18,14,8,9,22,30,29,32,""
29,24,31,36,34,26,27,29,35,23,27,25,27,36,12,11,9,5,9,12,25,29,27,20,23,""
30,32,20,26,29,47,36,18,30,45,19,15,11,14,11,14,10,9,10,16,23,18,33,32,30,""
31,40,40,37,36,41,46,31,41,25,19,23,24,18,12,12,10,8,17,12,19,23,30,-1,-1,""
