aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,-1,-1,2,1,3,2,2,2,1,3,1,1,-1,1,-1,9,1,1,-1,3,-1,-1,-1,-1,-1
02,-1,-1,-1,2,-1,2,2,1,3,2,3,3,1,-1,3,1,-1,-1,-1,1,4,1,-1,-1,-1
03,1,2,-1,4,1,3,2,1,2,4,6,1,1,-1,1,1,3,1,3,1,-1,2,2,10
04,39,105,23,37,64,10,4,-1,-1,5,4,3,-1,4,15,73,88,114,5,1,1,1,-1,-1,-1
05,-1,1,-1,-1,1,-1,2,5,3,2,1,1,2,2,2,2,4,1,4,4,-1,-1,3,2
06,4,4,4,2,3,8,11,20,15,18,11,15,14,11,19,20,16,14,14,10,10,9,8,-1,-1
07,4,2,4,5,6,11,11,14,16,11,16,18,17,8,12,10,11,9,6,7,7,8,7,-1,-1
08,-1,1,2,6,3,8,3,11,13,10,6,6,8,8,2,4,9,10,7,3,12,2,1,3
09,1,2,3,2,5,3,9,9,7,1,3,8,4,7,7,2,6,4,6,1,8,4,8,3
10,2,3,4,1,7,7,9,7,10,9,6,9,8,3,11,11,11,9,5,6,5,4,2,4
11,6,17,6,6,8,6,7,14,11,12,8,8,9,16,7,7,7,17,14,25,13,12,39,13
12,7,9,2,9,21,15,18,21,20,19,13,12,11,15,16,16,18,17,19,19,12,5,9,4
13,1,1,2,5,6,12,19,17,12,19,11,12,9,16,6,10,4,13,14,24,28,30,-1,-1,-1
14,14,28,16,35,39,37,52,66,68,54,52,60,60,52,48,50,57,35,44,29,30,30,39,22
15,15,12,15,28,18,35,50,56,50,37,43,60,44,48,35,43,41,143,188,82,31,38,17,20
16,15,12,15,28,18,35,50,56,50,37,43,60,44,48,35,43,41,143,188,82,31,38,17,20
17,15,14,16,28,33,33,52,45,40,45,60,45,68,60,47,52,127,188,190,170,73,20,23,22
18,12,9,13,20,31,40,44,34,41,32,37,42,63,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,18,23,19,18,19,14,17,15,13,15
20,8,9,6,13,20,17,21,23,33,29,26,33,33,21,20,31,17,25,21,24,11,11,17,16
21,10,6,9,16,10,33,37,30,31,33,34,37,32,24,26,22,19,14,23,11,12,13,8,9
22,6,11,7,10,15,9,30,20,22,27,24,26,24,22,30,16,24,28,16,13,16,12,13,12
23,7,15,4,13,21,11,21,26,22,27,20,25,23,19,19,15,20,21,22,22,16,14,13,14
24,4,5,6,17,22,23,24,31,24,32,30,23,36,24,13,26,26,22,23,19,18,11,18,12
25,12,18,19,14,13,16,23,24,24,34,36,33,26,26,17,25,18,21,18,20,16,12,16,11
26,10,12,5,14,8,9,10,18,18,30,17,31,21,20,19,23,32,11,19,12,17,17,9,9
27,20,5,7,11,14,23,21,33,21,25,23,32,27,28,25,29,26,27,14,23,12,7,4,1
28,7,2,3,8,5,11,14,12,3,7,10,16,17,15,12,8,11,17,8,9,6,4,6,1
29,4,5,6,3,2,4,8,13,13,10,10,15,17,14,18,5,14,6,4,9,10,12,4,6
30,4,2,3,4,5,4,10,3,15,13,11,4,15,8,10,10,10,10,4,16,10,13,4,3
31,2,1,3,3,6,10,9,8,5,11,12,17,9,8,5,12,8,10,6,5,6,3,8,8
