sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,52,58,61,67,102,78,66,79,62,72,59,61,56,61,63,56,52,46,37,39,46,33,19,25,""
02,24,33,32,42,49,75,88,148,114,93,74,53,50,113,118,99,71,95,67,48,54,30,33,40,""
03,35,53,42,55,67,81,73,59,64,64,60,52,47,46,55,54,69,60,70,39,57,32,32,32,""
04,18,23,37,38,42,61,72,111,126,125,89,74,81,65,66,82,65,63,65,35,69,55,61,75,""
05,52,58,62,78,82,97,116,133,142,114,105,95,84,94,84,76,80,69,62,50,69,38,16,22,""
06,33,27,38,37,81,101,122,152,157,123,104,110,82,83,79,180,56,132,141,100,107,193,117,30,""
07,33,92,43,45,71,71,80,87,100,84,86,71,57,58,34,41,51,49,36,40,37,38,29,41,""
08,31,47,48,48,46,109,139,123,201,166,101,82,91,91,68,53,50,27,36,45,28,37,32,77,""
09,0,0,112,154,64,79,123,123,133,149,148,212,0,183,76,87,200,137,64,78,55,50,62,20,""
10,21,43,97,0,0,0,0,0,0,0,148,0,165,100,85,70,84,76,90,79,53,46,41,19,""
11,20,25,35,0,0,125,164,154,166,150,115,123,130,140,117,108,104,112,92,83,79,51,46,45,""
12,79,62,76,88,122,111,148,143,154,131,121,133,113,108,112,113,122,110,90,91,89,61,35,32,""
13,33,39,34,55,93,87,96,96,79,110,104,132,116,90,80,137,136,118,86,91,94,76,62,52,""
14,68,66,70,78,86,112,206,140,132,123,133,124,169,161,163,151,129,155,113,102,75,77,89,94,""
15,81,88,86,99,124,171,147,146,141,137,118,126,139,122,117,143,129,113,112,95,77,63,79,87,""
16,77,87,88,99,110,116,99,152,154,162,148,137,136,111,131,112,114,97,82,67,74,59,56,60,""
17,47,49,51,75,88,110,111,135,126,108,99,75,89,67,79,91,107,99,97,77,66,54,37,56,""
18,33,59,78,74,92,112,125,153,145,125,98,71,80,89,86,102,109,93,109,96,48,57,51,69,""
19,49,52,54,63,69,96,119,99,120,98,106,85,72,70,92,63,114,110,75,100,88,47,15,13,""
20,8,26,31,45,53,50,51,46,56,52,32,41,32,20,29,26,38,31,27,23,25,26,24,24,""
21,19,38,42,51,52,50,81,60,50,45,57,36,62,53,48,50,29,28,29,25,15,21,17,14,""
22,20,20,22,27,26,34,65,68,51,41,38,49,40,52,33,28,36,30,22,16,16,21,18,20,""
23,12,11,20,20,27,42,44,51,33,44,39,25,11,11,13,16,44,84,71,59,63,46,33,37,""
24,38,28,36,44,52,65,68,101,109,66,46,41,48,56,61,86,85,67,77,59,52,42,44,28,""
25,33,46,43,39,54,73,111,81,70,57,62,42,80,97,87,100,95,89,89,84,65,61,41,46,""
26,65,85,113,68,86,93,120,114,145,71,80,73,90,100,92,115,124,127,143,137,117,84,65,70,""
27,66,62,70,49,63,134,101,116,113,83,87,125,96,92,96,150,131,135,132,109,132,79,61,68,""
28,80,77,69,90,76,110,104,140,0,0,0,0,0,0,0,84,89,109,97,75,50,51,48,28,""
29,33,24,22,23,127,29,32,30,33,26,10,25,20,24,30,40,37,36,57,34,38,38,41,33,""
30,29,36,58,52,52,46,55,63,62,51,49,47,48,49,72,50,77,47,49,49,31,26,22,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
