sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,3,10,7,17,19,19,24,34,38,32,32,22,48,43,41,19,19,8,13,12,14,11,14,""
02,11,11,5,23,34,36,11,21,20,29,30,23,24,33,34,17,24,22,10,7,6,14,22,6,""
03,6,9,10,20,31,27,20,13,37,33,31,39,16,20,43,34,21,17,15,16,15,17,32,20,""
04,25,19,23,14,19,37,21,29,37,47,34,23,37,18,40,26,29,16,17,15,14,6,4,8,""
05,6,3,8,14,36,29,8,0,21,31,41,25,39,33,30,22,18,8,9,10,7,8,8,2,""
06,9,4,5,6,14,18,17,9,19,44,27,23,26,20,21,27,25,5,10,10,8,12,13,2,""
07,5,8,20,18,19,30,20,24,22,42,35,47,41,21,30,50,21,16,13,13,20,7,7,1,""
08,6,3,7,5,18,21,1,0,12,47,42,33,20,17,34,31,12,11,10,6,9,11,7,5,""
09,4,13,12,6,14,38,18,22,25,38,30,23,19,29,27,39,20,11,9,13,17,6,9,5,""
10,14,5,13,19,31,34,16,19,17,37,31,32,38,38,48,53,25,13,13,16,8,10,8,6,""
11,10,5,11,10,15,37,23,10,18,31,40,28,28,47,27,32,35,16,12,11,11,5,4,4,""
12,0,3,7,10,24,29,21,31,39,28,35,30,27,24,37,48,34,21,15,27,16,9,9,3,""
13,9,7,18,16,32,33,30,14,31,40,29,43,29,43,33,25,27,10,22,18,14,8,5,6,""
14,2,11,14,14,33,33,23,16,21,32,23,23,22,24,33,40,25,25,16,13,22,14,14,6,""
15,5,4,7,16,24,24,18,13,15,52,19,35,20,26,24,35,37,19,8,13,18,18,8,5,""
16,5,7,14,15,21,23,17,16,29,43,40,20,27,44,38,40,29,14,11,12,13,9,9,5,""
17,11,9,12,15,25,21,7,17,21,34,31,29,26,22,38,24,26,23,12,30,30,10,17,13,""
18,9,10,12,12,25,28,21,28,29,35,42,17,22,25,32,39,20,6,15,11,6,4,5,9,""
19,7,7,8,18,29,28,11,15,15,34,16,31,11,18,22,22,14,14,11,11,19,12,8,8,""
20,4,6,8,10,17,24,13,25,22,25,22,16,10,20,18,18,9,16,6,5,5,6,4,4,""
21,3,6,12,13,27,25,9,18,18,41,28,39,33,29,37,34,29,22,23,28,21,24,13,7,""
22,13,6,7,10,7,9,17,14,26,37,22,24,33,34,46,34,26,24,18,14,12,13,12,8,""
23,10,5,8,9,21,13,9,12,19,19,34,27,31,20,37,31,15,16,10,26,16,10,12,13,""
24,10,7,9,20,26,40,23,5,25,31,35,26,15,32,25,25,18,12,14,12,20,5,9,6,""
25,4,2,3,5,11,14,8,10,17,38,34,28,14,32,39,14,13,8,9,12,2,2,5,9,""
26,2,2,7,10,12,28,23,25,33,28,35,17,14,28,25,22,17,13,14,9,10,7,1,6,""
27,8,2,4,10,13,10,10,17,19,17,25,15,18,20,23,34,24,12,9,9,8,9,10,3,""
28,0,4,4,7,13,15,15,7,15,16,26,22,16,28,36,44,21,25,20,22,20,9,9,4,""
29,4,7,2,14,22,21,8,12,23,31,28,27,11,19,33,20,13,13,8,16,13,7,8,5,""
30,1,4,4,12,6,13,4,15,15,24,32,26,14,16,15,19,20,18,15,16,12,6,3,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
