sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,53,50,81,62,53,57,45,36,39,41,33,43,35,29,31,23,32,25,26,22,37,42,54,51,""
02,63,65,57,55,54,46,35,54,56,40,28,40,35,27,33,17,24,27,28,26,40,43,42,39,""
03,50,61,68,40,53,44,44,34,41,39,41,41,42,26,33,24,21,30,18,23,33,37,48,47,""
04,55,52,46,44,41,35,47,45,46,30,33,38,22,31,28,29,39,31,32,28,49,35,34,52,""
05,41,45,58,45,47,40,59,39,44,44,38,40,25,31,21,32,33,23,30,30,34,28,43,52,""
06,56,51,51,55,47,38,45,36,32,37,36,35,35,26,24,32,23,31,21,31,35,42,57,51,""
07,56,54,66,51,60,57,44,34,29,33,28,35,24,32,31,29,24,26,21,34,28,57,52,55,""
08,50,52,60,55,61,35,38,48,39,41,37,36,28,32,25,27,28,29,22,27,25,40,46,43,""
09,42,56,49,56,40,47,46,43,41,28,34,41,36,35,29,32,25,23,24,29,31,38,57,47,""
10,47,66,52,71,49,43,48,49,32,48,34,32,36,28,31,19,18,25,24,35,22,39,44,52,""
11,52,54,51,56,48,56,45,54,36,29,37,30,30,27,32,28,28,28,30,23,27,40,40,54,""
12,47,57,56,65,44,52,31,47,34,52,35,40,28,21,24,28,30,30,33,25,37,38,47,48,""
13,50,51,60,48,48,37,47,34,38,40,36,25,40,20,29,29,18,22,29,36,33,38,33,31,""
14,54,52,49,49,48,43,36,50,50,31,42,39,31,28,30,30,27,26,29,25,30,33,33,38,""
15,53,59,53,58,41,44,34,41,45,31,41,41,26,26,39,24,29,22,30,26,25,36,38,47,""
16,56,41,52,45,55,40,34,40,38,41,33,40,31,31,34,31,32,27,20,29,42,33,44,42,""
17,56,48,56,36,41,55,21,45,30,35,22,30,45,25,30,24,24,26,30,36,35,31,34,40,""
18,52,61,54,62,47,36,45,39,40,31,27,35,32,28,27,31,33,24,23,35,32,38,41,28,""
19,59,50,52,62,34,50,41,44,46,38,37,36,30,28,37,23,23,22,30,30,52,45,35,54,""
20,45,53,58,51,41,46,36,41,42,27,32,35,31,30,22,29,29,19,24,22,29,31,34,41,""
21,59,45,45,40,38,29,27,41,44,31,24,20,38,19,24,16,20,22,20,26,23,28,32,47,""
22,40,58,54,47,40,33,36,39,43,32,30,32,25,18,23,17,34,24,25,24,29,29,30,33,""
23,44,47,45,40,47,35,24,40,39,21,30,34,35,28,29,19,24,20,26,19,23,30,32,48,""
24,47,48,53,46,57,44,32,48,30,34,29,30,27,24,14,22,18,14,25,22,26,33,35,31,""
25,46,51,52,51,46,34,33,41,38,42,49,26,37,31,34,25,21,16,19,21,32,39,36,57,""
26,38,49,53,39,38,47,46,37,34,32,35,29,23,37,30,22,24,19,21,32,34,38,45,53,""
27,46,48,53,35,39,41,28,31,33,24,30,31,31,24,26,31,22,20,18,12,16,37,31,42,""
28,36,48,35,44,36,31,36,42,35,28,31,30,30,31,37,13,16,29,22,22,24,43,37,41,""
29,50,51,51,37,42,44,46,29,39,31,41,32,27,20,26,24,19,22,21,25,26,33,43,36,""
30,41,43,31,46,36,32,33,39,38,35,32,31,27,33,26,15,30,13,27,32,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
