sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,36,23,56,66,88,119,111,142,150,182,184,164,163,158,145,134,117,129,95,73,65,66,49,40,""
02,54,35,42,60,73,102,101,120,155,169,175,136,133,116,151,144,134,119,64,59,72,63,45,27,""
03,44,33,40,71,97,96,104,116,153,186,184,177,145,134,122,140,105,103,91,98,59,86,79,51,""
04,62,44,37,80,86,99,100,144,152,203,193,171,127,163,125,124,124,107,76,83,72,50,45,35,""
05,40,32,33,65,116,128,128,152,142,203,184,177,152,130,130,132,110,105,76,76,64,63,43,51,""
06,30,42,32,46,80,100,96,107,152,162,209,151,175,145,124,140,109,76,73,64,48,64,60,36,""
07,27,38,42,61,71,112,132,121,140,185,189,171,158,152,153,125,124,101,69,77,59,44,46,41,""
08,33,28,38,51,92,103,110,113,160,169,170,151,151,134,103,88,99,76,61,47,55,55,43,43,""
09,33,25,41,42,71,109,111,131,157,182,168,134,121,127,142,118,112,86,69,59,56,42,55,35,""
10,36,38,41,57,97,89,109,128,141,186,177,162,143,156,172,139,119,116,88,89,67,64,52,46,""
11,27,24,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,9,33,61,98,105,101,123,162,177,160,137,93,110,136,150,165,120,104,83,66,68,52,55,""
13,41,29,37,54,79,106,137,113,171,171,213,180,156,168,162,145,125,114,91,80,60,66,41,33,""
14,31,30,34,71,74,114,143,117,149,182,165,167,165,182,167,158,97,40,38,30,30,24,26,22,""
15,8,18,19,26,33,45,55,46,58,100,80,73,58,51,52,61,61,48,42,31,24,30,24,20,""
16,12,16,18,36,48,41,50,48,64,86,85,70,69,75,81,50,58,28,33,27,30,23,12,22,""
17,21,9,18,19,42,43,44,38,70,72,92,54,68,61,69,63,53,53,30,28,22,28,18,18,""
18,16,18,5,21,32,52,38,32,48,73,53,60,47,52,67,55,34,25,26,22,12,16,5,13,""
19,9,10,10,30,37,40,31,42,43,53,55,44,44,55,48,44,38,36,24,28,32,28,26,11,""
20,9,17,9,18,22,47,45,55,63,64,83,51,48,71,50,55,50,51,31,28,26,37,19,18,""
21,11,22,20,27,38,46,49,46,44,67,62,73,67,67,66,57,54,50,48,41,44,23,25,17,""
22,9,11,21,40,22,37,37,55,51,84,58,57,50,56,62,64,34,24,28,25,29,26,19,18,""
23,13,15,21,26,29,26,39,33,42,69,67,61,46,54,70,41,42,53,31,45,30,34,20,17,""
24,12,18,16,18,19,43,49,54,44,73,60,58,41,61,48,47,43,53,40,21,38,25,23,16,""
25,7,10,11,20,26,36,36,38,57,59,84,57,32,44,63,46,43,39,33,19,13,20,10,13,""
26,7,5,13,26,29,32,42,49,63,74,71,52,41,59,58,59,40,36,31,35,28,22,17,19,""
27,11,12,15,23,48,45,41,32,47,60,54,53,68,64,57,72,52,29,23,23,26,27,21,13,""
28,8,16,14,25,33,60,42,38,54,50,50,58,58,54,69,76,51,50,37,36,43,25,24,8,""
29,11,15,16,30,38,37,46,41,57,40,50,57,70,46,70,50,34,51,34,33,31,17,25,10,""
30,9,10,14,23,37,32,31,48,51,63,56,57,47,52,58,51,33,47,34,41,31,26,22,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
