oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,3,10,3,17,19,16,26,19,25,23,19,33,20,33,30,38,26,28,25,29,21,11,14,""
02,9,15,11,10,15,19,18,20,26,29,28,38,31,31,30,29,24,30,32,22,19,18,20,12,""
03,10,14,7,14,18,27,29,39,28,22,19,22,26,35,34,41,37,19,33,22,25,15,19,7,""
04,8,10,9,12,19,25,23,27,28,30,31,30,17,33,21,31,23,31,18,24,23,16,16,18,""
05,4,10,11,18,19,17,23,30,31,37,15,20,30,25,35,31,23,37,25,23,20,22,9,9,""
06,15,13,14,16,15,27,26,29,22,26,17,18,11,19,33,27,31,24,29,22,21,25,15,8,""
07,7,7,6,16,14,27,30,31,32,29,21,25,30,25,19,15,22,23,23,29,19,22,18,10,""
08,4,10,11,11,15,21,25,30,31,34,28,29,17,14,26,29,25,22,26,19,18,23,21,11,""
09,9,9,7,14,14,17,26,26,38,26,23,14,18,18,32,26,24,26,22,26,25,14,9,6,""
10,11,10,11,12,24,25,26,39,25,18,26,33,28,21,28,15,27,19,19,24,19,13,10,10,""
11,3,8,8,9,10,24,27,37,36,28,28,28,27,25,23,27,20,18,20,27,13,20,4,13,""
12,12,10,12,21,26,33,28,33,31,22,27,31,24,31,22,24,27,29,24,12,16,13,23,10,""
13,7,10,15,22,21,32,31,31,31,38,35,25,24,22,20,22,22,36,15,18,13,20,7,10,""
14,7,12,8,14,22,20,26,37,32,26,29,20,29,24,19,17,15,21,18,11,17,13,13,10,""
15,10,4,5,14,25,14,31,19,44,27,32,27,28,22,24,22,25,21,20,13,13,20,9,13,""
16,11,7,12,15,17,22,19,28,44,24,34,18,32,25,28,30,15,22,25,23,19,23,8,13,""
17,15,8,9,10,15,24,30,31,34,21,32,24,28,15,20,22,18,20,21,16,13,10,9,21,""
18,9,10,8,14,17,28,27,32,45,27,30,19,32,17,21,31,13,21,19,16,7,15,11,13,""
19,3,8,11,13,20,19,32,34,33,33,21,30,17,28,18,32,19,21,22,16,15,14,9,9,""
20,10,6,13,19,24,27,18,23,28,20,26,25,24,20,18,17,16,15,9,16,8,11,12,8,""
21,6,5,16,19,26,23,26,33,32,31,35,27,37,23,21,32,26,18,19,25,19,13,12,6,""
22,16,6,11,13,15,27,26,30,34,25,25,25,29,27,32,25,16,24,20,20,19,15,6,7,""
23,11,13,11,11,15,21,28,29,36,31,25,25,19,32,28,29,23,26,19,17,24,9,13,18,""
24,5,9,6,17,25,27,24,28,41,32,31,38,26,32,32,23,17,20,20,16,12,11,8,5,""
25,15,7,16,11,13,13,12,29,22,19,23,29,12,17,14,14,19,18,21,18,14,6,7,9,""
26,5,7,11,13,14,26,24,27,28,28,14,26,23,16,23,29,21,11,18,12,8,9,5,6,""
27,1,8,14,10,19,17,31,31,24,31,17,15,7,19,21,16,9,16,19,15,12,7,10,3,""
28,12,8,5,15,22,14,17,20,27,30,21,16,16,20,8,18,13,23,12,5,4,7,11,9,""
29,4,2,8,15,15,28,18,31,24,22,19,18,21,17,18,14,21,7,11,11,12,9,6,8,""
30,16,10,11,22,21,29,34,31,31,34,33,28,27,22,20,22,28,20,23,27,16,11,17,12,""
31,10,9,14,24,16,22,23,32,40,27,28,36,24,15,25,18,24,20,25,18,15,22,12,-1,""
