oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,54,47,53,46,53,39,63,51,49,58,57,46,47,46,35,46,35,31,29,48,46,52,44,36,""
02,43,61,61,53,71,63,79,70,74,60,80,64,60,61,55,71,49,59,59,55,60,73,80,85,""
03,82,74,81,75,75,87,94,87,83,84,86,66,61,71,62,45,75,57,69,63,71,73,79,75,""
04,66,73,91,79,74,93,82,78,94,94,72,62,67,64,55,63,56,48,49,71,50,87,70,64,""
05,65,87,67,61,84,71,70,92,75,82,81,59,55,62,51,64,59,58,44,64,53,43,73,58,""
06,75,57,90,85,98,76,86,91,59,90,74,68,79,51,73,76,56,52,60,69,95,70,86,85,""
07,87,90,93,97,80,88,83,66,74,59,54,61,49,48,49,60,59,50,52,64,53,59,70,61,""
08,62,60,53,66,71,66,60,68,68,51,53,44,58,60,65,56,59,39,50,61,49,46,70,71,""
09,56,65,46,46,60,57,67,48,66,68,49,55,64,48,47,41,42,34,35,36,35,40,35,32,""
10,37,36,35,51,47,55,65,62,60,79,81,75,79,64,72,57,69,67,66,62,79,66,87,71,""
11,81,73,62,60,61,63,53,81,65,78,78,75,82,76,61,65,56,59,59,59,65,64,66,69,""
12,79,67,61,82,59,67,65,73,71,80,75,69,68,48,81,64,67,54,59,74,65,72,73,74,""
13,59,71,82,70,79,77,68,48,64,58,53,45,51,46,42,43,44,46,39,62,55,57,39,64,""
14,60,71,55,55,55,49,47,73,64,57,58,61,54,51,48,50,50,40,56,52,47,44,54,58,""
15,71,63,47,45,60,69,69,60,67,73,64,56,56,59,61,60,52,48,61,39,44,39,45,71,""
16,64,51,54,51,59,63,67,62,62,64,68,67,68,58,65,47,60,49,53,46,43,56,56,48,""
17,50,67,63,37,55,55,54,35,40,42,50,55,51,45,46,58,45,37,39,56,50,59,53,54,""
18,53,68,64,57,68,69,61,57,46,41,58,53,61,44,57,58,42,45,30,49,47,47,39,43,""
19,53,46,45,65,62,59,67,71,61,68,61,57,45,40,57,65,39,34,34,44,54,53,57,70,""
20,55,73,63,58,73,69,69,60,73,50,53,61,18,30,48,44,32,50,50,48,51,47,63,69,""
21,69,66,63,71,83,78,75,69,51,0,46,42,10,2,2,39,66,76,56,59,61,47,63,60,""
22,38,66,60,65,73,62,70,39,50,54,62,72,17,37,48,62,58,53,47,46,46,60,67,67,""
23,74,69,81,61,47,74,62,69,76,53,46,61,49,63,58,58,53,53,57,57,59,80,70,80,""
24,80,69,82,86,91,116,97,84,83,84,69,61,60,58,48,61,51,49,45,54,61,69,76,71,""
25,71,93,97,78,79,69,80,62,53,73,49,64,53,53,45,48,58,40,46,49,45,58,71,73,""
26,60,56,53,82,76,78,66,68,67,67,65,55,57,61,50,60,56,48,47,45,55,46,38,39,""
27,59,79,66,77,84,73,66,80,70,74,77,61,64,59,64,62,72,58,65,63,63,67,68,64,""
28,63,66,58,63,59,87,66,72,61,65,82,72,71,55,77,67,43,43,46,42,61,63,55,71,""
29,76,64,79,69,77,78,80,65,67,74,80,60,64,44,49,62,55,57,51,75,53,76,71,83,""
30,76,78,73,66,83,85,68,67,49,57,55,59,55,50,67,68,58,50,59,63,67,67,64,74,""
31,72,67,66,62,73,52,80,63,69,72,64,56,58,50,57,67,36,50,51,50,57,65,58,-1,""
