oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,15,5,11,13,15,18,9,5,8,5,5,7,9,4,12,2,6,10,4,10,8,4,9,""
02,6,16,11,11,4,12,10,4,9,14,7,7,8,9,5,9,4,8,6,6,4,8,3,3,""
03,6,9,9,11,7,8,9,12,12,5,3,6,7,13,6,4,2,13,3,7,10,17,2,10,""
04,5,6,10,12,4,8,5,11,8,3,12,9,8,9,4,4,7,6,4,0,2,9,8,13,""
05,10,15,19,17,18,15,18,20,13,14,17,8,11,11,13,11,10,12,14,11,19,8,12,17,""
06,18,30,35,50,24,11,21,25,15,15,23,30,25,29,25,14,13,16,10,18,26,11,13,15,""
07,24,28,22,28,36,27,3,23,28,26,0,15,20,20,17,15,17,10,19,13,10,14,16,19,""
08,30,22,21,18,27,33,23,30,24,16,25,3,25,13,29,20,11,19,15,17,16,16,15,9,""
09,23,33,24,28,17,32,41,20,7,10,15,0,6,4,3,0,0,0,1,2,0,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,11,17,17,13,18,14,11,16,16,21,14,27,22,""
11,25,24,26,31,34,23,24,25,20,22,16,29,22,22,20,12,14,11,17,12,14,12,16,25,""
12,18,24,38,38,21,21,33,24,22,17,13,11,17,19,16,13,13,13,15,13,13,13,10,15,""
13,40,24,42,42,32,28,28,26,13,16,13,11,13,15,24,-1,19,14,15,24,20,13,16,16,""
14,28,33,33,20,26,32,19,20,10,16,24,19,-1,7,16,17,11,13,11,14,22,19,20,14,""
15,20,28,40,39,29,33,32,25,27,18,29,24,24,23,12,19,19,12,12,17,22,12,12,17,""
16,21,26,22,21,24,27,31,26,-1,-1,-1,-1,-1,-1,-1,15,12,17,3,17,16,9,7,7,""
17,14,17,22,16,17,22,19,13,16,18,14,29,19,16,13,6,7,17,11,14,16,13,13,7,""
18,15,16,20,20,20,18,17,18,15,21,15,11,10,14,17,19,10,10,9,11,16,20,7,17,""
19,23,18,25,17,24,20,27,21,20,26,10,16,11,13,16,15,8,13,6,25,17,17,13,19,""
20,17,24,27,15,21,19,23,21,18,13,10,15,2,4,18,18,11,8,11,12,12,17,22,19,""
21,15,19,22,33,26,21,18,19,17,0,16,19,4,0,0,10,13,12,1,2,11,20,8,11,""
22,14,30,20,27,28,22,20,11,16,9,15,16,6,14,12,18,12,13,3,16,15,16,12,6,""
23,7,15,22,25,14,15,12,14,21,16,10,13,13,15,13,9,10,6,3,18,10,9,7,7,""
24,6,11,9,15,14,21,15,19,13,20,17,21,12,10,13,14,7,12,5,7,16,5,11,11,""
25,13,12,11,11,15,14,13,18,7,19,10,13,8,8,14,16,6,14,14,9,23,15,13,11,""
26,18,20,23,16,14,18,18,15,14,15,6,16,9,12,15,13,-1,-1,-1,-1,7,14,9,14,""
27,13,15,14,18,17,12,13,14,9,16,14,11,13,13,22,15,8,10,9,14,21,15,14,12,""
28,19,16,25,20,18,10,14,14,27,8,15,20,15,15,14,16,13,7,2,1,3,5,7,11,""
29,12,21,12,25,17,18,30,16,19,12,16,12,16,16,13,8,7,15,8,7,8,1,15,9,""
30,11,12,17,17,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,11,9,8,7,""
31,6,15,14,5,17,19,14,16,15,16,11,11,10,11,6,5,6,9,7,9,10,3,7,-1,""
[E]g`jbfeez8Ihfe'jf',"b"
