oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,14,21,25,41,17,24,24,29,28,29,17,41,23,16,28,35,14,21,25,23,24,20,19,""
02,26,28,27,31,18,34,38,24,32,22,32,32,30,19,24,27,18,15,30,21,23,23,24,37,""
03,26,28,27,20,20,23,23,19,22,35,27,24,24,32,20,31,21,26,22,20,20,19,24,22,""
04,20,22,20,18,30,20,13,33,28,29,24,30,24,23,17,20,14,12,13,18,12,17,21,21,""
05,17,20,19,25,28,25,23,24,25,33,25,25,14,29,26,15,22,21,23,17,18,25,21,29,""
06,19,24,37,20,43,23,20,30,18,32,26,23,25,18,26,27,15,24,22,20,15,27,24,23,""
07,21,23,18,25,16,21,24,19,16,23,30,31,20,20,29,18,21,22,22,19,31,29,27,25,""
08,24,22,21,23,29,28,29,19,24,20,29,23,15,22,21,32,21,19,26,25,15,22,25,27,""
09,26,27,16,18,22,19,23,28,19,20,24,24,23,19,22,16,23,-1,-1,-1,-1,21,25,27,""
10,22,17,24,31,20,22,22,20,18,26,25,25,21,13,23,24,21,17,21,21,30,21,24,22,""
11,27,24,13,21,20,23,20,31,19,28,14,22,22,23,18,16,19,24,24,26,30,23,16,19,""
12,22,14,24,18,15,28,24,24,18,11,18,11,20,20,16,13,23,20,17,18,23,34,31,21,""
13,25,18,23,23,19,37,29,29,16,26,39,22,24,24,26,24,22,24,30,29,28,17,10,19,""
14,21,20,27,21,17,16,15,21,14,29,24,17,22,9,17,7,8,18,26,21,29,21,18,26,""
15,28,26,25,29,18,27,27,27,29,33,29,25,23,31,26,24,24,25,19,16,22,33,25,23,""
16,25,23,31,16,32,15,31,22,26,25,25,26,33,26,28,24,21,30,24,29,23,30,19,25,""
17,36,31,23,17,25,22,21,28,26,30,26,22,30,19,17,18,19,21,19,24,34,26,21,22,""
18,24,19,20,34,24,36,16,22,26,30,22,21,25,32,23,21,16,34,23,28,20,24,20,23,""
19,24,26,23,31,26,32,-1,28,28,20,25,26,20,25,18,17,21,18,19,24,15,21,20,20,""
20,26,27,24,32,25,29,31,30,24,23,19,31,5,9,29,24,23,19,19,27,24,28,25,26,""
21,26,19,21,29,25,29,26,25,19,0,21,22,2,0,0,16,19,17,32,21,19,17,28,17,""
22,32,23,21,12,32,34,25,17,22,32,25,20,9,16,18,27,21,21,19,20,15,14,14,24,""
23,13,21,29,20,26,26,21,18,26,22,23,18,23,22,20,19,18,20,27,25,30,25,19,15,""
24,9,17,12,17,20,7,19,21,19,15,14,17,19,11,8,16,7,6,5,6,7,8,4,7,""
25,11,6,3,4,2,4,1,4,2,2,0,0,0,0,1,2,1,21,26,21,15,23,7,7,""
26,6,4,16,25,17,20,26,24,19,29,26,13,17,15,16,19,18,18,30,19,17,20,19,22,""
27,14,24,23,29,17,22,25,23,25,24,23,23,19,15,23,20,15,14,7,19,22,17,21,19,""
28,17,20,18,19,17,24,20,16,19,28,17,24,21,18,14,14,31,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,19,19,17,10,15,19,24,15,16,16,15,9,26,""
30,24,21,22,14,28,24,31,20,22,17,18,18,17,28,17,17,19,35,24,20,21,19,22,25,""
31,22,29,17,20,21,31,29,24,12,21,24,17,24,27,20,14,22,23,19,15,18,39,-1,-1,""
[E]elleI}ly`'a,""
