oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,61,73,72,84,64,46,67,48,43,42,32,33,48,34,47,56,49,48,46,51,44,51,52,61,""
02,59,83,71,81,75,70,78,63,51,62,53,41,46,45,40,37,42,52,53,56,56,60,57,64,""
03,65,70,80,73,74,85,84,54,62,45,46,38,39,42,32,45,34,42,46,32,45,51,56,50,""
04,41,66,80,75,70,74,58,56,51,53,42,42,40,45,43,53,49,47,34,48,49,49,60,64,""
05,83,88,80,94,86,86,74,41,58,49,39,47,28,33,41,32,43,48,38,42,45,51,46,48,""
06,64,70,96,101,63,78,57,56,40,34,38,50,43,42,55,48,65,48,36,40,38,44,52,59,""
07,65,65,61,70,87,82,70,69,48,51,47,40,45,45,35,43,46,51,50,50,59,63,50,61,""
08,62,72,81,89,74,58,79,79,65,68,49,43,56,47,51,34,53,50,53,47,49,48,54,72,""
09,63,79,82,91,80,68,54,49,41,39,49,48,31,40,29,38,47,56,59,49,46,53,51,60,""
10,56,75,78,77,85,73,72,52,48,42,35,32,37,40,33,31,25,57,46,36,56,43,53,56,""
11,53,71,75,74,71,75,63,74,78,65,52,38,35,44,0,0,35,54,43,36,66,74,59,70,""
12,71,71,79,108,90,71,74,50,56,41,57,40,45,33,42,39,53,55,59,50,32,57,55,67,""
13,77,87,84,102,83,77,61,68,61,59,64,71,54,53,43,40,44,59,50,51,53,57,47,52,""
14,76,89,90,99,79,90,72,67,69,62,59,47,50,39,41,48,66,53,47,53,41,53,57,67,""
15,62,72,75,82,88,79,85,49,53,45,36,33,56,62,56,45,56,60,47,68,53,47,46,56,""
16,63,101,84,102,72,79,56,59,60,53,41,51,46,42,41,30,58,50,55,51,69,56,56,58,""
17,66,86,93,107,95,74,84,62,56,47,39,33,32,33,39,49,54,48,33,31,43,43,54,49,""
18,58,57,73,73,67,78,62,46,43,55,32,24,36,30,40,34,53,45,47,45,46,41,40,37,""
19,65,69,82,88,90,71,71,62,48,41,49,40,47,49,25,24,43,47,45,48,52,59,53,55,""
20,68,75,80,104,102,74,74,66,51,40,33,38,40,37,49,45,53,39,41,60,45,53,57,57,""
21,57,64,71,73,99,72,75,76,61,49,58,40,37,48,44,36,45,59,41,61,63,55,41,56,""
22,53,72,61,79,72,81,81,60,55,39,31,38,36,54,46,48,68,50,56,39,50,55,60,79,""
23,56,75,76,94,72,82,66,65,41,49,43,32,50,57,46,48,54,47,64,46,40,57,41,67,""
24,74,81,95,79,89,76,90,70,53,51,55,51,42,57,53,64,56,49,48,39,49,58,46,52,""
25,69,88,80,84,82,85,74,66,52,56,24,34,27,40,50,51,41,48,48,51,48,55,46,68,""
26,74,82,71,67,67,62,59,44,43,38,39,36,33,30,32,36,45,41,43,41,42,38,37,49,""
27,58,73,81,71,85,71,72,51,52,33,28,27,27,36,32,29,40,44,34,36,54,41,49,31,""
28,49,60,88,78,98,82,72,69,75,55,51,45,31,44,47,65,48,47,59,44,46,44,45,48,""
29,64,64,78,99,79,77,69,65,63,58,74,61,74,39,45,48,54,51,55,54,40,41,42,42,""
30,55,72,77,74,66,68,63,58,42,50,57,45,32,37,30,36,60,42,54,47,38,40,32,38,""
31,58,67,81,72,72,88,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
