oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,33,25,31,21,16,23,23,14,25,15,21,13,10,9,17,7,7,4,11,16,10,16,22,22,""
02,13,26,12,16,15,21,14,22,14,21,22,20,22,14,13,7,8,7,6,16,7,9,17,16,""
03,19,18,11,20,15,22,22,21,17,12,16,18,14,13,9,13,10,9,9,7,13,19,18,15,""
04,13,16,22,16,13,17,24,13,18,18,17,12,18,8,11,7,5,14,11,10,17,13,27,29,""
05,17,24,13,12,17,20,17,19,16,17,16,14,12,5,7,10,10,12,10,13,17,13,13,14,""
06,5,24,12,12,16,20,11,19,13,13,11,14,7,13,8,13,9,7,11,13,10,13,23,17,""
07,16,20,19,11,15,13,20,18,14,12,11,14,15,10,17,8,11,13,10,12,17,18,16,24,""
08,27,24,20,14,20,19,14,25,15,12,10,12,15,9,12,9,8,7,13,17,22,23,36,24,""
09,20,27,21,18,13,29,20,20,13,24,13,20,9,9,14,11,13,11,12,13,16,26,23,25,""
10,21,20,20,13,17,15,22,18,20,15,17,12,13,10,6,13,11,5,12,19,27,15,33,37,""
11,24,34,23,19,20,25,17,26,18,16,11,15,12,15,10,13,8,7,13,13,13,23,28,22,""
12,30,18,16,22,20,23,20,21,19,16,22,15,9,12,10,12,6,8,12,14,21,20,19,29,""
13,21,21,20,22,22,17,18,13,16,13,15,10,22,10,9,9,8,8,14,12,23,20,23,22,""
14,24,19,27,20,21,25,22,18,18,20,25,14,18,13,10,18,13,11,11,11,21,25,24,21,""
15,39,16,22,19,20,16,20,19,19,20,11,19,5,10,6,14,8,7,14,15,15,16,26,17,""
16,23,23,23,23,23,22,17,20,18,18,15,19,15,13,10,7,7,5,10,15,19,17,17,20,""
17,19,19,22,14,19,13,17,19,15,17,15,14,8,13,9,6,7,10,10,10,16,22,17,22,""
18,23,21,21,16,15,19,20,14,13,25,14,14,14,7,8,7,8,4,9,11,10,13,26,23,""
19,16,17,19,19,14,14,13,15,20,14,10,21,9,11,8,16,11,8,16,6,18,32,21,16,""
20,15,16,13,15,18,15,8,14,18,11,11,20,7,8,12,11,6,4,9,17,18,23,22,20,""
21,24,19,24,22,16,14,20,16,15,15,16,14,10,11,10,12,6,8,14,10,25,34,31,26,""
22,19,25,24,32,23,23,26,23,11,17,15,15,15,10,9,9,7,14,15,23,19,20,26,28,""
23,36,34,25,28,27,26,24,18,17,21,23,15,8,13,10,5,7,12,14,18,17,15,22,33,""
24,25,30,30,22,20,18,24,19,18,18,16,16,14,11,5,9,8,8,14,14,18,27,25,17,""
25,24,24,25,16,12,17,19,19,17,15,19,18,12,10,16,14,10,9,14,11,24,21,23,24,""
26,23,21,15,16,20,25,12,18,20,16,11,11,11,10,10,8,12,6,12,26,17,30,23,33,""
27,24,27,27,16,16,23,26,20,19,17,11,13,9,16,13,11,9,10,14,20,13,21,20,29,""
28,38,21,17,23,29,21,27,22,18,15,21,18,18,16,21,10,11,12,17,10,18,25,27,23,""
29,14,26,28,24,19,19,22,21,23,20,13,13,12,12,10,10,9,10,13,19,16,22,21,17,""
30,30,19,27,18,21,19,18,22,15,16,19,13,12,8,9,9,8,11,16,13,9,16,20,24,""
31,10,17,12,12,11,16,7,12,17,11,18,13,7,10,15,12,17,15,8,13,11,-1,-1,-1,""
