oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,6,10,11,8,10,6,8,1,5,10,6,14,12,21,11,5,22,21,15,18,18,27,15,""
02,16,15,20,9,9,8,-1,7,3,2,5,1,10,17,19,10,14,11,13,15,8,13,14,6,""
03,26,16,18,10,11,6,10,7,5,4,8,2,9,5,13,9,13,13,19,23,15,16,26,17,""
04,11,22,14,10,13,7,4,6,5,4,3,4,13,10,14,12,7,11,12,16,12,11,11,9,""
05,16,7,12,5,8,8,2,7,1,2,3,7,6,12,17,14,16,14,19,25,18,13,18,18,""
06,17,12,20,18,9,10,7,5,4,7,9,13,12,20,21,12,13,19,25,19,12,19,22,21,""
07,14,9,9,9,7,6,8,6,6,3,8,10,11,15,10,10,10,15,17,21,13,28,9,14,""
08,9,16,8,10,9,9,7,4,4,2,5,5,14,14,11,8,9,13,15,13,12,5,19,12,""
09,16,11,11,6,10,3,6,6,6,6,9,8,13,18,8,5,9,9,21,22,10,10,14,14,""
10,7,12,7,5,6,9,9,2,6,1,7,11,15,16,15,11,8,17,17,14,18,20,12,12,""
11,15,13,9,6,6,2,7,7,-1,4,8,11,14,16,13,20,16,16,20,14,9,17,15,14,""
12,16,11,6,6,8,7,7,6,2,4,2,8,7,10,6,5,6,9,17,17,8,21,9,8,""
13,12,8,9,4,9,4,7,1,3,1,5,11,12,19,9,10,12,9,22,17,23,13,15,12,""
14,15,5,3,9,4,1,6,3,1,8,3,2,11,15,8,19,18,22,25,20,22,22,15,13,""
15,16,13,16,7,4,8,6,5,5,3,7,10,15,15,12,12,5,11,19,16,17,5,20,11,""
16,13,9,11,13,11,10,3,3,2,8,6,10,14,11,6,15,12,22,18,20,11,13,8,20,""
17,11,5,8,6,3,5,7,4,4,6,10,3,13,17,12,10,20,9,21,16,8,18,7,16,""
18,5,9,7,4,1,4,3,4,5,4,2,10,14,9,11,6,9,22,14,21,15,13,3,15,""
19,8,7,7,7,2,5,5,2,1,5,4,8,3,9,9,8,6,18,16,16,17,12,11,7,""
20,12,5,8,6,5,2,3,3,6,3,12,5,8,14,10,11,14,21,16,20,14,16,8,11,""
21,17,13,4,6,10,2,2,6,6,4,9,12,4,8,7,8,16,15,20,14,17,8,11,13,""
22,15,25,11,10,6,5,4,5,2,4,8,5,6,16,6,12,17,19,16,17,22,4,14,18,""
23,15,14,9,7,10,6,5,2,2,2,2,6,7,7,13,20,17,8,16,22,13,8,10,8,""
24,6,9,11,1,6,4,3,2,4,3,3,7,11,9,8,13,3,15,16,18,2,5,6,14,""
25,14,9,6,9,7,8,5,2,4,-1,2,5,7,10,7,10,10,14,26,18,9,15,7,12,""
26,4,6,9,8,5,2,2,5,5,4,6,13,9,7,13,14,15,16,16,20,20,12,9,10,""
27,8,4,20,7,4,5,7,2,3,2,10,12,9,10,7,4,10,14,16,7,9,14,9,8,""
28,10,8,3,3,2,4,-1,3,4,1,5,8,11,19,11,8,8,11,9,6,9,10,8,6,""
29,3,1,8,2,6,3,4,5,2,-1,11,9,6,10,12,7,8,12,14,18,9,3,7,6,""
30,11,6,9,5,2,3,3,2,3,4,5,10,12,6,6,8,17,16,8,13,5,7,5,16,""
31,10,8,4,7,6,5,2,1,1,6,5,6,7,7,9,7,4,11,13,12,13,8,11,0,""
