oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,14,52,86,149,144,152,117,188,216,203,214,203,165,179,159,127,49,29,23,14,16,4,18,""
02,14,39,48,89,131,132,142,137,156,160,170,153,122,145,124,96,73,51,37,17,23,25,15,14,""
03,8,21,64,98,153,114,105,96,105,146,182,200,200,177,174,181,142,88,81,75,58,34,33,34,""
04,33,27,59,59,92,121,93,124,149,151,201,166,154,162,176,132,115,81,57,54,40,45,30,17,""
05,31,31,69,99,90,108,65,73,139,181,191,185,158,130,93,98,95,50,43,27,27,25,24,23,""
06,21,32,33,75,100,89,102,94,148,189,195,207,172,124,141,147,129,82,71,60,32,7,23,20,""
07,21,28,37,50,110,123,107,118,188,196,206,186,172,154,85,79,71,61,34,29,25,8,16,15,""
08,7,28,29,60,123,140,125,98,161,194,213,196,185,143,143,130,97,54,29,33,42,32,26,14,""
09,22,25,54,100,142,140,115,83,147,185,192,201,153,146,155,153,107,101,73,65,44,50,45,35,""
10,26,37,50,76,148,133,115,147,208,235,198,215,211,172,158,154,85,91,78,54,54,38,27,22,""
11,16,23,40,77,122,138,139,155,181,220,204,212,191,156,118,124,85,64,51,53,42,44,29,17,""
12,20,29,46,76,125,145,143,148,181,227,222,223,177,150,137,153,94,86,33,19,18,21,17,11,""
13,12,33,85,98,145,173,168,160,210,216,209,207,185,131,119,118,80,62,68,38,59,52,41,27,""
14,30,47,68,119,172,162,147,172,192,177,186,213,169,152,118,116,80,62,22,31,33,44,35,31,""
15,38,27,79,145,196,182,172,171,180,220,221,233,218,189,165,163,87,55,42,31,30,41,57,28,""
16,38,40,70,142,176,189,170,164,217,215,219,208,174,201,176,128,89,49,47,46,27,29,32,26,""
17,28,32,76,143,190,209,194,198,266,271,251,235,197,164,152,144,128,86,56,48,62,49,43,40,""
18,35,50,77,131,180,182,185,188,213,238,225,205,195,176,173,182,137,98,69,67,55,79,52,42,""
19,44,55,79,143,183,184,155,206,246,280,235,256,192,132,128,121,104,96,69,61,77,69,42,56,""
20,61,55,88,134,190,184,198,194,246,260,238,222,209,183,178,158,97,77,59,39,42,59,37,26,""
21,12,42,72,105,117,116,106,119,141,159,179,146,154,129,122,117,90,78,79,55,33,38,42,35,""
22,34,55,87,107,121,123,157,127,181,218,212,197,196,137,105,101,128,77,59,52,39,24,44,23,""
23,35,41,75,119,166,183,153,119,224,244,244,236,222,200,169,167,117,84,79,45,21,18,33,25,""
24,15,30,66,109,203,160,180,163,240,261,254,241,225,201,162,139,107,98,57,45,10,2,12,12,""
25,9,27,79,90,160,191,161,164,193,230,225,216,202,188,144,119,62,24,41,27,24,20,15,5,""
26,9,39,62,121,142,149,134,137,182,225,225,222,211,205,157,135,136,105,60,22,9,3,2,6,""
27,12,22,60,117,146,164,120,145,189,252,214,240,197,180,137,135,123,102,62,46,37,19,21,16,""
28,21,39,59,95,107,161,146,160,192,218,227,224,247,156,106,100,95,60,53,49,47,31,25,35,""
29,44,40,100,112,148,170,143,154,168,191,228,204,210,152,171,160,93,71,69,30,18,12,32,40,""
30,28,43,63,131,178,207,158,170,185,239,239,249,222,177,170,126,84,53,14,6,6,6,5,9,""
31,26,26,92,130,159,167,126,169,210,260,259,252,187,139,153,116,116,87,75,52,56,62,38,-1,""
