dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,114,199,194,196,233
07,165,148,191,208,254,246,182,194,178,193,159,167,146,152,95,106,60,90,110,133,178,237,278,288
08,235,270,244,284,272,288,267,231,205,199,207,168,177,143,131,107,84,95,124,166,189,225,282,263
09,228,197,230,214,283,322,238,170,182,188,169,171,154,129,94,91,58,135,111,137,176,225,245,250
10,206,154,201,203,211,248,252,217,263,175,176,174,126,118,113,97,70,117,119,161,208,228,246,269
11,228,192,265,306,294,335,325,310,301,252,231,255,199,187,119,118,128,146,193,214,276,331,371,406
12,407,225,296,355,436,411,350,323,332,284,266,244,198,187,154,108,128,183,222,243,330,387,484,432
13,326,232,309,400,404,475,471,405,362,298,259,226,184,188,155,131,124,182,225,287,404,387,396,356
14,423,422,398,385,416,459,353,324,404,334,263,216,182,161,128,109,119,206,258,293,306,323,360,295
15,312,399,400,399,368,388,350,314,283,292,246,232,190,187,125,108,71,113,113,160,219,255,278,312
16,320,304,274,291,350,269,272,246,221,211,208,135,142,94,90,85,53,69,81,109,127,159,178,198
17,209,150,200,212,240,248,238,170,190,190,163,153,142,150,110,76,59,72,76,99,150,138,108,137
18,149,202,218,216,249,207,176,153,197,168,185,141,116,104,76,72,68,58,77,85,116,120,141,172
19,171,157,202,161,170,201,238,172,181,194,191,124,111,117,102,69,68,70,73,89,117,121,170,210
20,214,191,208,243,240,219,191,171,219,207,194,178,162,117,84,73,52,68,83,99,100,127,116,109
21,76,84,151,158,166,175,176,221,176,142,99,104,86,76,53,61,50,44,49,95,107,110,135,153
22,132,117,126,196,218,201,174,149,167,159,158,147,123,132,130,92,85,92,100,104,171,147,128,189
23,125,115,119,139,209,167,168,139,155,149,98,78,83,83,57,43,46,40,47,76,69,64,103,112
24,91,96,112,150,161,179,160,144,106,109,130,114,100,84,77,45,56,59,50,82,85,104,126,154
25,98,106,111,156,145,155,139,133,146,121,118,119,102,97,64,55,65,103,106,90,78,101,137,157
26,131,135,153,175,173,175,208,166,139,119,130,88,143,99,87,69,58,58,74,82,93,146,130,162
27,151,170,225,166,194,199,187,164,135,167,145,130,90,72,65,43,67,50,49,87,105,128,124,121
28,136,122,194,173,158,205,180,163,121,116,103,120,87,77,64,42,39,59,60,59,112,105,94,118
29,122,127,150,130,148,143,194,172,159,127,149,105,109,64,52,59,39,53,67,75,95,122,138,124
30,143,133,185,183,201,216,158,146,114,116,100,143,101,96,52,63,44,33,49,73,84,101,116,146
31,137,116,138,99,134,183,162,149,99,128,135,106,99,67,65,56,53,50,59,66,80,94,-1,-1,-1
