mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,26,26,26,38,29,21,25,27,27,32,27,15,23,14,5,13,12,8,8,13,18,12,26,22
02,37,22,19,32,32,22,32,30,42,31,30,28,19,22,14,9,8,7,4,14,19,19,36,35
03,40,35,28,42,28,17,19,34,28,27,36,24,26,16,9,5,12,6,8,8,15,21,24,25
04,33,31,24,32,23,17,22,25,34,27,21,26,16,12,10,8,4,10,13,8,18,19,18,29
05,35,26,37,18,28,24,28,21,28,36,25,28,32,22,17,5,5,20,10,13,11,16,30,33
06,23,36,44,38,37,34,27,31,33,30,23,26,26,14,9,5,4,10,4,16,16,18,23,27
07,27,32,33,28,19,28,25,34,30,25,30,28,22,15,16,9,5,6,4,13,16,24,28,33
08,35,32,36,29,26,31,23,33,38,34,40,31,26,19,22,4,10,14,9,2,23,17,25,15
09,25,36,29,41,27,27,27,18,27,39,39,41,33,26,12,8,7,22,12,9,16,15,34,29
10,20,35,30,26,34,36,20,28,24,24,25,20,14,16,10,10,4,4,12,11,17,23,27,25
11,28,45,39,30,31,28,25,41,43,37,24,22,16,15,8,2,3,8,7,8,9,20,33,44
12,28,31,34,33,31,27,25,32,31,32,25,36,25,17,11,7,11,6,3,10,14,20,21,42
13,27,31,27,23,25,26,29,43,33,37,38,40,21,17,14,13,8,9,8,7,15,27,33,26
14,36,31,34,37,34,28,21,33,44,42,35,21,23,16,11,16,6,8,9,11,18,21,28,27
15,44,39,35,34,38,33,29,39,36,34,38,31,14,10,7,5,12,3,10,8,17,17,23,32
16,29,35,39,37,19,23,34,34,51,41,32,41,29,21,10,8,10,5,7,8,16,18,18,30
17,29,42,28,36,35,31,28,35,28,31,38,37,24,9,12,8,5,4,9,8,17,9,21,28
18,21,27,30,32,30,21,31,36,40,44,33,22,27,16,17,11,7,11,7,11,12,23,16,22
19,29,33,39,31,22,28,32,43,26,26,36,30,27,21,21,7,5,4,9,8,16,23,33,24
20,32,41,27,38,32,26,28,40,41,44,40,26,25,18,23,9,5,11,6,8,9,19,20,29
21,38,39,34,33,30,31,28,39,49,37,41,33,26,17,12,11,5,9,6,6,18,26,22,37
22,41,33,41,28,24,38,31,56,45,41,36,30,28,20,23,6,7,13,8,14,17,37,23,32
23,22,34,33,21,20,26,35,35,39,33,29,27,29,12,8,11,7,5,9,10,18,25,24,28
24,37,48,30,13,30,28,31,37,21,32,28,27,20,12,11,10,9,4,6,4,12,21,22,29
25,36,44,31,36,30,24,34,49,44,43,41,40,27,23,13,9,8,6,12,16,18,16,21,25
26,36,38,33,24,34,24,24,30,41,42,46,30,18,15,13,9,6,16,9,11,7,12,28,31
27,31,42,32,29,31,22,25,30,33,35,27,33,24,18,8,13,2,8,12,11,17,22,23,37
28,36,32,28,42,29,37,31,40,41,34,32,28,23,18,14,8,14,11,6,10,14,18,28,34
29,35,30,47,42,34,25,31,36,44,55,41,37,25,32,19,15,4,5,8,16,18,20,16,34
30,20,37,25,33,19,16,42,41,39,24,33,30,23,18,8,8,9,8,7,10,21,16,23,29
31,32,33,28,28,37,26,44,41,31,37,41,40,20,14,21,13,10,3,2,8,8,-1,-1,-1,-1
