mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,7,11,6,7,6,17,23,35,49,46,49,61,56,42,36,37,24,40,33,33,41,28,25,""
02,21,18,34,32,36,31,30,41,54,65,76,61,58,67,75,89,76,64,54,54,36,41,43,36,""
03,34,38,38,40,38,45,50,53,67,66,97,74,64,81,76,55,56,49,35,27,31,21,6,7,""
04,8,14,27,34,28,21,20,18,32,32,48,49,60,51,62,49,29,22,16,18,13,13,5,9,""
05,14,26,41,47,44,43,40,51,58,72,93,78,80,85,93,89,83,74,66,68,36,46,29,30,""
06,31,44,41,50,45,47,46,44,44,51,55,48,54,40,41,39,27,11,19,15,7,3,2,2,""
07,4,7,10,11,15,15,14,17,18,23,37,38,55,58,63,56,51,53,41,27,34,25,21,23,""
08,25,24,30,36,44,43,29,32,38,57,67,72,63,68,63,72,91,75,77,65,57,51,51,29,""
09,27,29,38,49,36,35,43,52,68,80,78,72,75,58,81,57,53,43,38,22,31,20,18,19,""
10,27,31,37,54,44,54,41,55,43,73,71,89,75,89,80,87,95,62,60,64,50,35,49,32,""
11,39,26,48,48,42,41,47,54,49,69,80,63,70,88,85,86,73,87,66,61,57,39,50,22,""
12,33,45,46,47,38,44,47,38,66,75,-1,59,46,52,53,62,67,47,-1,88,35,25,29,23,""
13,17,22,26,43,32,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,88,94,72,47,36,22,17,""
14,16,25,27,32,25,35,33,32,58,74,76,81,83,64,80,104,54,59,46,36,43,35,32,30,""
15,27,19,33,28,32,26,34,38,49,77,78,70,66,59,60,49,52,55,44,35,41,23,18,14,""
16,21,31,24,27,22,17,26,31,30,41,38,46,40,43,30,31,35,30,25,32,22,17,8,6,""
17,10,10,20,16,20,19,14,23,28,39,64,50,40,44,31,30,27,22,22,16,12,8,9,5,""
18,9,20,16,14,14,12,9,20,22,37,37,42,48,57,44,22,29,19,23,21,11,10,9,7,""
19,7,19,29,16,22,22,32,21,27,35,49,42,54,70,79,85,88,75,80,68,65,56,24,27,""
20,29,28,29,28,36,32,21,35,45,69,61,75,71,78,110,95,83,52,47,50,45,37,24,29,""
21,18,26,27,28,28,27,27,36,62,52,57,59,72,66,78,52,59,52,63,58,62,43,18,27,""
22,24,21,36,37,32,31,36,34,52,63,68,65,63,75,62,79,76,93,72,46,37,32,36,25,""
23,35,30,36,25,28,38,35,36,46,64,66,72,69,58,59,49,61,50,45,33,20,32,13,17,""
24,17,14,14,14,9,12,6,17,16,23,30,22,29,27,25,21,35,21,24,20,24,10,9,9,""
25,12,15,17,11,27,15,24,18,19,31,28,28,50,43,38,33,46,30,42,46,28,29,25,17,""
26,17,21,16,15,13,26,26,18,35,26,34,50,34,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,10,15,24,25,22,20,29,48,42,74,66,79,66,84,120,95,115,99,121,94,78,55,41,41,""
29,33,35,47,38,60,36,35,49,54,72,66,76,70,83,103,84,75,69,74,88,79,62,46,35,""
30,40,32,46,45,54,51,55,53,67,63,82,86,101,99,120,125,122,84,108,106,-1,-1,37,34,""
31,24,39,38,36,54,47,47,46,57,76,63,71,65,60,111,109,103,67,55,57,49,35,26,12,""
