mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,451,448,465,450,512,618,602,491,458,489,477,332,166,80,70,69,81,55,75,90,93,99,122,126,""
02,113,90,97,101,92,71,83,70,117,357,568,243,114,312,144,182,295,304,270,279,272,293,318,235,""
03,99,158,16,11,7,50,176,148,13,158,135,147,96,93,98,227,183,207,229,201,211,208,194,184,""
04,148,187,196,173,177,156,102,73,158,148,155,98,132,176,205,91,131,156,134,127,111,137,192,179,""
05,142,157,173,122,152,161,159,138,120,158,148,128,130,126,127,106,138,135,120,101,100,113,97,112,""
06,95,100,104,103,94,93,128,136,83,96,100,94,97,119,107,117,151,128,168,165,104,94,107,96,""
07,117,113,89,106,92,122,190,114,105,114,112,87,90,111,92,137,140,125,104,145,102,105,120,111,""
08,127,123,109,127,106,128,168,123,142,172,165,167,151,117,131,105,126,114,6,16,5,-1,-1,-1,""
09,1,-1,110,-1,-1,-1,-1,-1,7,18,8,22,-1,12,32,-1,98,65,-1,305,-1,-1,-1,-1,""
10,-1,-1,-1,58,-1,3,-1,-1,-1,-1,7,155,85,161,195,140,138,163,138,111,124,128,153,141,""
11,149,141,133,165,116,140,147,102,43,-1,86,100,78,84,61,76,81,63,76,134,191,212,243,262,""
12,240,228,211,222,92,72,82,74,96,83,25,165,108,128,151,132,287,296,179,239,249,251,88,85,""
13,100,87,86,52,183,242,210,256,238,248,251,234,222,152,207,258,246,303,221,264,253,254,83,93,""
14,111,139,101,86,280,214,199,153,159,115,114,120,115,146,139,153,190,191,146,99,112,123,73,75,""
15,76,88,83,72,81,100,106,69,80,84,87,104,116,157,139,170,207,203,177,138,193,110,94,89,""
16,77,85,89,71,86,80,108,86,99,83,89,138,160,127,179,232,218,179,150,93,183,152,96,113,""
17,94,69,88,98,93,83,78,83,168,131,168,140,190,68,118,154,85,142,121,97,94,101,88,102,""
18,93,108,87,100,138,229,251,154,179,111,125,111,117,141,95,156,118,131,104,85,92,136,95,92,""
19,97,108,94,93,9,169,256,293,231,175,205,235,268,332,289,229,331,270,263,291,279,198,109,100,""
20,111,97,101,96,100,100,83,85,167,192,215,144,157,112,104,92,88,-1,72,9,-1,4,182,222,""
21,187,235,179,70,-1,7,11,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,135,228,164,144,252,241,244,314,242,230,209,215,26,196,133,202,76,185,249,103,35,18,152,157,""
25,205,153,154,105,7,54,24,1,-1,-1,-1,-1,-1,-1,12,39,16,55,41,20,113,144,97,128,""
26,139,128,106,79,22,64,92,1,-1,-1,-1,-1,-1,31,36,212,316,321,201,258,269,252,122,117,""
27,126,144,106,233,257,245,265,251,-1,11,148,211,252,209,275,244,244,205,51,-1,-1,1,62,97,""
28,88,79,113,43,-1,-1,15,-1,15,12,5,4,10,-1,30,23,1,16,19,38,11,3,136,116,""
29,122,129,105,110,-1,-1,4,7,10,5,50,20,76,75,138,130,77,263,166,287,202,294,89,104,""
30,109,120,105,311,319,235,222,266,238,242,76,56,131,221,229,154,208,134,103,118,125,96,133,138,""
31,114,108,111,168,176,170,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
