mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,20,12,20,16,4,16,14,4,17,3,7,2,9,8,5,4,4,5,11,8,17,16,2,""
02,25,23,23,35,19,13,13,24,9,10,13,8,4,6,6,3,9,5,8,21,13,28,12,10,""
03,23,20,14,20,15,14,10,9,7,18,12,3,1,7,3,5,3,3,1,7,11,7,17,15,""
04,22,33,22,22,23,22,17,12,10,6,13,9,6,6,8,10,7,11,10,8,11,11,19,17,""
05,19,21,29,24,23,21,14,10,11,6,8,6,14,11,12,10,3,10,11,13,10,15,21,16,""
06,24,19,25,19,20,17,18,14,13,15,24,10,9,6,10,13,20,12,22,15,19,25,23,15,""
07,16,16,15,24,20,13,26,20,17,13,10,6,4,6,8,14,21,15,9,5,23,32,18,24,""
08,26,24,26,22,29,27,19,28,23,1,0,0,0,0,0,0,0,0,0,0,0,2,24,0,""
09,26,24,28,26,26,19,12,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
10,9,28,35,34,26,16,14,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,""
11,7,22,28,25,23,15,16,15,17,8,12,4,0,0,0,7,7,4,16,6,8,24,20,26,""
12,20,17,26,28,15,18,10,30,13,11,0,0,0,0,0,0,0,0,2,7,17,21,18,24,""
13,26,24,15,22,10,19,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,""
14,13,11,15,13,14,10,11,10,0,0,0,0,0,0,-1,-1,-1,-1,1,0,0,0,0,7,""
15,18,8,24,21,22,17,12,16,5,10,3,1,2,3,7,4,4,3,8,6,7,9,19,10,""
16,14,21,11,14,13,11,12,9,16,12,7,3,5,4,2,4,1,5,8,8,12,7,14,10,""
17,17,19,22,17,23,13,12,18,10,9,6,7,6,6,3,4,4,8,2,8,5,12,19,17,""
18,8,11,12,11,16,14,12,7,11,2,0,0,1,1,1,0,1,1,2,10,4,4,5,9,""
19,3,8,12,12,10,10,8,11,15,11,7,6,4,9,5,10,10,11,5,3,8,11,19,16,""
20,22,21,12,27,20,15,16,9,10,13,2,1,0,0,5,2,5,4,1,2,1,6,2,3,""
21,12,16,23,22,18,12,17,21,14,9,7,12,12,15,6,4,4,9,11,10,3,9,18,38,""
22,22,34,29,18,14,21,9,10,13,9,3,1,2,6,4,3,6,4,3,8,12,17,26,0,""
23,25,27,8,17,6,11,9,8,5,3,3,6,1,1,6,2,7,8,9,9,18,17,28,32,""
24,31,23,21,19,17,9,5,3,9,5,19,14,14,9,7,19,7,8,9,7,3,13,21,25,""
25,24,25,31,28,24,17,14,9,8,12,9,7,9,4,3,5,7,4,7,7,20,14,10,11,""
26,20,14,14,10,14,14,2,3,4,8,3,7,3,4,4,2,6,3,5,6,10,13,7,14,""
27,16,18,24,25,25,16,12,11,6,10,10,13,10,10,3,4,10,6,8,11,11,14,16,33,""
28,25,7,22,31,15,12,15,17,25,13,0,0,0,0,0,0,3,2,7,3,9,10,16,13,""
29,11,17,12,11,11,12,12,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
30,26,24,28,33,24,19,17,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,""
31,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
