mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,85,61,97,138,123,136,136,131,129,146,119,152,143,141,131,125,120,147,114,102,93,75,65,-1,""
02,116,78,108,152,143,142,140,116,117,135,118,144,166,156,144,144,114,141,115,141,120,84,84,80,""
03,75,95,124,169,197,173,179,198,189,156,184,200,185,223,217,208,165,152,179,147,112,91,77,83,""
04,82,117,134,161,185,176,204,191,171,172,187,149,159,167,164,153,144,167,177,131,114,90,66,79,""
05,59,67,103,144,161,165,192,184,190,187,178,158,201,197,213,192,66,59,159,139,119,95,85,73,""
06,83,91,129,159,204,199,165,198,197,219,204,211,216,228,195,205,198,165,184,113,118,103,96,85,""
07,84,94,127,172,181,191,173,177,158,172,215,229,213,240,237,219,166,193,202,147,131,114,113,98,""
08,112,128,127,175,229,225,242,232,220,244,199,210,190,229,255,218,209,235,232,166,131,113,119,90,""
09,104,134,190,195,217,245,250,217,232,218,249,249,254,197,236,213,232,195,219,168,143,113,112,82,""
10,85,98,151,165,196,233,223,207,212,228,237,197,230,238,209,198,192,197,191,170,132,97,101,91,""
11,96,136,156,185,198,203,221,238,247,273,248,219,272,239,237,228,216,184,195,157,147,104,100,78,""
12,100,152,164,190,193,223,236,232,235,240,218,206,260,256,236,230,250,242,181,143,135,104,96,94,""
13,87,74,92,120,165,178,213,234,231,263,226,252,218,232,242,254,240,190,182,141,116,101,57,72,""
14,70,125,129,172,183,208,216,208,184,246,238,244,270,273,255,234,203,187,157,159,127,108,106,99,""
15,112,133,154,185,183,241,237,177,260,223,240,236,304,266,305,285,256,194,177,163,139,102,84,110,""
16,98,134,185,187,216,252,219,248,236,254,228,236,246,244,224,238,230,196,205,172,151,113,98,89,""
17,97,119,165,202,248,255,266,252,231,287,287,260,270,273,231,234,228,221,132,109,91,68,53,56,""
18,111,125,154,229,218,250,246,262,265,281,286,273,248,252,246,232,206,191,191,159,143,122,79,83,""
19,103,133,114,118,152,208,266,224,252,261,295,293,280,281,286,270,253,253,217,171,141,123,115,86,""
20,81,132,168,207,244,242,234,258,255,296,277,273,304,327,287,256,265,239,216,200,142,106,88,99,""
21,102,129,166,194,208,218,245,216,287,256,292,276,308,290,295,255,258,230,228,216,176,148,97,121,""
22,105,118,161,185,254,247,277,249,245,233,212,225,203,213,249,207,215,231,230,151,130,108,106,72,""
23,91,115,153,188,214,222,238,214,234,216,228,224,229,236,194,201,226,236,219,205,146,125,105,91,""
24,110,138,146,191,179,245,223,237,208,220,226,273,250,254,244,211,218,230,193,185,147,134,103,118,""
25,118,98,150,174,209,212,204,214,235,225,249,233,249,263,230,201,188,213,158,167,149,98,98,103,""
26,100,95,99,176,233,213,244,200,222,258,250,271,239,284,271,219,197,233,183,195,150,120,99,113,""
27,80,107,120,186,174,193,215,200,238,258,272,232,244,263,242,222,253,250,224,150,117,117,79,71,""
28,89,121,134,177,194,207,278,248,260,268,260,250,281,268,249,213,189,217,210,162,160,112,110,101,""
29,99,122,156,168,195,204,235,248,262,241,235,261,272,270,260,248,226,202,202,198,145,125,113,108,""
30,117,131,131,143,205,231,245,236,270,228,231,255,216,236,223,202,225,232,198,159,141,109,112,82,""
31,105,138,147,187,219,247,276,242,244,236,238,242,273,240,233,220,234,216,212,156,151,128,102,-1,""
