mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,20,21,30,44,47,25,39,35,65,35,31,34,32,16,18,10,18,13,6,16,14,20,22,""
02,12,9,16,35,34,31,34,25,34,38,43,28,22,26,20,26,17,20,11,14,11,11,8,24,""
03,15,15,10,35,36,26,45,38,31,28,40,33,28,30,15,18,5,43,15,7,12,20,20,20,""
04,20,15,22,21,24,28,34,31,35,35,40,22,33,25,15,10,7,23,12,11,15,10,22,19,""
05,23,18,14,39,74,41,35,29,48,41,47,27,27,32,13,14,9,27,23,17,20,25,18,21,""
06,11,16,24,41,39,29,33,33,46,39,31,34,32,18,20,28,24,15,17,15,19,16,11,19,""
07,13,16,20,19,15,34,38,40,41,48,56,31,42,47,22,14,14,18,19,23,22,18,30,17,""
08,13,16,25,44,38,32,36,27,42,54,59,37,38,33,31,25,14,29,15,29,17,18,24,19,""
09,22,16,17,17,24,30,47,43,41,51,51,53,60,28,35,27,24,13,15,21,42,27,14,25,""
10,17,20,22,37,39,37,35,34,37,54,52,51,29,35,21,22,10,19,7,2,11,9,17,16,""
11,12,22,12,23,20,26,17,25,34,24,29,17,20,10,5,7,10,6,4,11,7,14,13,8,""
12,14,12,12,15,19,20,13,23,24,31,29,23,17,12,11,11,9,7,7,5,10,14,7,23,""
13,8,15,16,26,17,18,10,15,26,25,38,22,21,30,14,13,12,5,13,7,15,13,14,19,""
14,16,15,14,25,28,24,16,15,44,27,34,29,47,31,21,18,8,6,11,3,11,7,14,15,""
15,8,14,12,22,28,24,18,20,27,27,34,27,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,15,9,11,14,""
20,9,21,17,23,27,41,20,27,24,25,32,16,17,12,13,11,7,8,8,9,15,12,7,12,""
21,14,17,14,26,40,26,16,20,7,0,17,28,28,21,15,14,6,22,2,6,13,16,15,19,""
22,16,17,16,16,45,31,7,-1,-1,-1,17,42,25,22,7,13,10,9,7,9,9,14,12,24,""
23,21,16,19,25,40,41,22,9,10,19,-1,33,34,12,14,17,16,6,16,21,17,16,9,8,""
24,21,22,9,16,36,34,25,30,28,29,42,16,19,23,17,9,11,9,15,14,45,60,16,15,""
25,13,20,18,23,38,34,26,30,24,26,28,32,14,30,14,14,7,5,8,5,8,11,7,15,""
26,12,17,13,37,31,22,19,33,27,27,26,24,21,27,14,24,19,19,11,11,21,27,19,11,""
27,14,12,14,17,29,27,19,24,18,37,29,25,25,20,19,14,10,27,23,12,16,11,12,11,""
28,18,16,21,24,33,39,29,24,30,34,24,28,21,19,26,14,9,5,10,6,43,19,26,23,""
29,11,16,23,32,42,22,22,25,33,35,53,22,16,22,16,5,14,7,19,13,12,15,16,16,""
30,7,19,16,20,23,29,30,35,26,48,23,24,24,14,59,51,16,21,9,12,27,43,25,13,""
31,30,28,13,36,19,51,31,37,22,33,43,47,16,28,45,88,31,70,79,30,45,67,50,32,""
