mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,4,1,19,26,27,24,21,19,17,19,29,24,14,21,17,21,20,18,12,13,18,7,3,""
02,3,8,8,17,18,19,21,31,17,19,27,27,38,24,44,35,32,29,29,11,13,12,19,17,""
03,20,16,28,24,39,37,37,19,22,19,28,31,25,20,22,27,17,34,21,24,10,7,15,11,""
04,16,4,17,38,48,39,34,28,19,20,28,25,22,17,33,37,69,34,29,30,21,8,7,7,""
05,12,30,15,34,39,22,63,47,37,27,34,21,10,16,22,15,35,37,49,48,25,36,23,23,""
06,26,30,46,44,47,42,69,51,25,18,32,33,31,24,28,35,48,51,40,33,29,84,78,21,""
07,42,49,24,39,44,36,29,30,16,25,59,49,44,43,53,46,52,51,62,39,53,38,29,48,""
08,54,46,37,35,28,29,30,31,37,31,38,36,27,40,37,54,54,60,53,47,30,63,25,8,""
09,8,6,16,13,24,14,5,9,11,9,4,13,16,10,14,15,21,16,18,9,8,7,6,4,""
10,5,7,9,17,21,16,12,9,8,9,10,16,12,15,20,12,12,21,9,16,10,5,3,10,""
11,8,6,19,45,52,49,18,14,19,15,10,11,7,13,8,4,14,16,16,5,6,3,5,3,""
12,0,4,12,16,25,14,10,4,5,7,8,6,9,5,10,9,10,21,10,16,15,11,4,1,""
13,0,2,3,13,18,10,8,7,3,5,4,9,14,8,8,14,16,13,10,4,8,5,7,2,""
14,3,4,6,12,13,11,6,8,4,7,3,10,5,4,9,9,11,16,7,12,10,4,1,5,""
15,4,1,5,14,18,19,8,8,4,6,11,8,8,2,6,3,4,2,4,7,3,6,3,3,""
16,3,7,2,9,18,18,5,14,6,9,12,10,13,8,10,7,8,6,13,10,4,5,3,3,""
17,3,4,6,10,15,19,9,11,11,5,12,17,9,9,10,8,16,11,8,12,9,7,2,3,""
18,4,7,8,14,17,17,8,8,13,6,12,11,10,10,6,6,16,11,7,14,6,5,5,1,""
19,21,0,1,10,21,5,7,10,13,12,8,10,14,10,11,6,19,11,10,16,12,4,5,2,""
20,2,4,4,16,22,20,8,13,3,7,9,10,13,8,12,11,21,13,12,8,7,1,6,6,""
21,4,5,5,14,20,17,10,9,6,11,5,16,13,10,10,9,13,14,6,13,1,4,5,3,""
22,2,1,2,7,11,5,5,3,1,1,5,5,5,3,2,3,4,4,5,3,0,3,1,5,""
23,7,6,5,10,12,8,6,4,5,6,7,5,7,3,10,3,6,3,7,7,8,5,3,1,""
24,4,2,2,13,17,10,7,3,6,4,12,9,9,14,3,7,8,11,4,6,6,8,3,3,""
25,0,4,4,10,7,2,9,13,5,4,12,6,6,3,2,3,6,9,3,7,6,3,3,3,""
26,3,4,4,4,11,5,6,7,5,4,4,2,5,8,13,11,13,6,6,6,6,5,1,1,""
27,3,1,3,5,12,6,5,7,8,7,7,7,11,5,11,6,4,7,2,8,3,4,4,4,""
28,2,3,2,9,11,2,1,5,6,7,6,3,13,11,8,3,9,9,9,8,4,5,3,5,""
29,1,1,5,10,12,7,7,6,4,10,11,7,13,2,8,3,10,14,10,6,3,6,2,2,""
30,4,2,4,14,14,7,11,9,5,2,4,11,6,9,15,11,19,6,12,6,7,6,4,2,""
31,5,3,9,7,8,7,9,5,3,6,10,14,10,13,12,13,18,10,9,5,2,4,2,0,""
