mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,3,2,5,6,9,3,5,6,8,7,3,6,6,3,2,5,2,7,5,3,4,3,4,""
02,6,3,3,1,3,6,5,8,9,6,9,-1,4,2,2,3,3,5,2,1,2,1,2,5,""
03,4,4,3,1,3,4,5,7,6,5,9,7,6,9,5,6,4,3,3,3,5,3,-1,5,""
04,-1,2,5,1,3,6,6,6,5,7,5,8,4,2,2,19,8,3,5,3,5,1,3,1,""
05,3,2,2,1,2,1,16,12,16,4,13,9,4,2,9,1,4,13,8,6,-1,3,2,3,""
06,3,-1,-1,3,1,6,9,2,4,7,18,13,8,11,-1,4,1,4,5,2,8,2,1,8,""
07,6,1,5,-1,-1,2,23,19,5,14,9,8,-1,3,1,3,2,3,-1,-1,-1,-1,-1,-1,""
08,-1,-1,-1,-1,-1,-1,-1,-1,23,11,-1,3,2,3,8,5,1,3,4,2,-1,1,7,1,""
09,-1,1,-1,1,2,2,3,9,2,3,3,6,3,5,-1,2,7,5,27,23,2,6,2,3,""
10,1,2,-1,3,2,1,8,17,3,5,15,19,19,5,4,6,4,8,23,4,5,5,2,3,""
11,-1,1,1,3,5,2,6,6,2,5,8,14,6,4,15,1,3,4,14,7,4,1,3,1,""
12,-1,3,2,6,3,5,15,14,13,12,11,12,9,1,13,2,5,4,7,6,4,1,3,3,""
13,4,2,2,2,3,7,20,4,13,13,11,6,2,8,1,4,9,6,-1,1,3,2,1,1,""
14,-1,-1,-1,2,4,8,7,4,11,34,19,11,5,2,3,1,4,2,1,2,6,2,2,1,""
15,3,1,-1,3,1,4,16,2,20,6,17,5,2,6,9,-1,20,11,1,1,-1,1,1,2,""
16,1,4,1,-1,2,-1,3,1,2,2,6,3,1,12,1,1,6,1,-1,5,-1,3,1,-1,""
17,-1,1,1,-1,6,4,7,5,22,3,12,12,16,15,4,-1,3,4,1,3,2,2,2,3,""
18,2,3,7,3,1,11,17,4,2,8,12,12,5,10,2,6,4,1,8,2,4,5,5,2,""
19,1,5,2,1,1,7,10,6,7,12,5,3,3,1,4,2,1,-1,1,1,1,1,2,3,""
20,1,1,3,3,4,3,3,3,9,46,3,2,11,9,5,4,1,2,1,2,2,4,6,1,""
21,3,3,4,3,1,3,5,4,-1,1,4,8,2,4,2,5,-1,4,3,5,4,1,3,1,""
22,7,2,1,1,2,2,2,5,3,5,2,3,4,5,9,7,7,1,1,7,1,3,4,3,""
23,1,-1,1,-1,2,1,8,4,3,2,1,5,10,2,1,10,1,1,1,3,1,1,1,1,""
24,3,2,1,1,5,3,2,2,6,6,7,2,2,4,4,-1,2,3,7,3,5,4,3,-1,""
25,24,8,2,-1,4,3,6,17,11,2,4,6,2,4,4,10,10,7,1,2,1,5,-1,2,""
26,2,4,1,1,1,2,1,6,10,2,2,1,1,5,3,1,1,1,1,2,7,3,4,5,""
27,45,22,1,2,1,5,3,1,4,6,2,5,6,3,3,1,-1,-1,2,1,3,1,3,1,""
28,5,3,1,-1,2,4,2,2,5,3,6,3,3,4,1,3,2,1,2,-1,3,1,2,5,""
29,3,1,2,9,2,3,2,6,5,2,2,4,1,18,2,3,4,5,5,1,1,3,4,2,""
30,3,9,4,3,1,2,-1,3,2,4,2,15,5,2,2,2,3,2,1,2,1,-1,1,2,""
31,2,2,-1,3,-1,3,5,1,3,5,2,2,11,6,3,2,2,-1,-1,-1,-1,-1,-1,-1,""
