mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,48,60,56,36,57,42,31,42,54,46,53,40,33,32,22,25,41,30,36,45,37,31,47,42,""
02,49,63,53,62,55,38,39,65,107,43,45,84,42,41,29,229,422,407,235,151,215,142,84,130,""
03,47,105,98,130,148,385,248,240,190,171,258,277,110,134,113,69,155,36,74,66,75,30,56,78,""
04,55,72,35,52,47,46,44,61,54,45,45,28,37,37,29,30,29,28,30,19,34,33,57,52,""
05,41,62,48,54,43,50,55,58,42,38,48,62,27,37,28,34,25,17,23,31,37,37,30,39,""
06,47,62,40,56,43,43,48,43,49,81,120,77,203,95,46,55,42,37,27,41,46,35,35,42,""
07,46,47,55,57,44,37,51,45,54,38,38,57,45,30,27,13,14,18,22,21,28,24,35,36,""
08,46,53,50,33,35,36,36,24,43,31,37,38,41,57,26,26,15,21,22,22,29,25,32,29,""
09,37,44,50,49,49,48,36,31,35,31,43,55,54,22,25,23,28,37,17,23,24,28,75,32,""
10,37,43,48,51,37,34,37,29,37,36,35,36,28,40,21,20,24,15,37,11,18,16,18,29,""
11,23,43,37,32,43,32,33,41,26,27,24,33,20,23,21,19,10,13,22,11,22,26,36,21,""
12,18,24,39,29,26,18,18,26,20,29,22,20,28,16,16,9,27,16,21,28,22,32,27,25,""
13,31,40,32,41,45,29,26,31,33,32,22,31,24,15,22,16,12,26,45,21,22,27,30,30,""
14,29,34,33,30,31,35,34,26,28,27,26,29,16,18,21,19,7,11,29,12,15,18,16,12,""
15,17,22,29,29,18,27,19,28,26,34,81,17,19,15,16,9,19,16,49,128,29,25,21,28,""
16,30,41,22,35,30,24,19,16,29,28,19,80,72,28,15,6,11,10,30,29,56,38,24,24,""
17,29,30,18,32,25,20,26,37,26,33,29,30,19,15,21,9,9,13,54,9,30,19,16,22,""
18,29,30,21,34,26,22,29,32,52,54,27,33,22,25,13,15,11,15,31,32,13,25,28,1,""
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,172,78,68,24,""
21,29,28,35,16,20,31,29,35,7,4,14,66,40,21,12,6,162,73,139,64,238,525,388,285,""
22,160,144,172,134,146,288,114,525,404,124,23,30,38,17,10,4,257,419,577,245,132,348,465,427,""
23,197,209,305,620,562,513,525,291,178,42,27,41,21,24,32,17,23,30,131,239,555,17,31,20,""
24,7,18,20,15,9,11,9,28,19,17,22,10,18,12,7,13,65,43,50,52,21,25,12,53,""
25,33,24,22,23,15,24,19,49,14,13,95,188,163,60,25,9,16,25,58,11,13,17,10,16,""
26,15,15,8,11,21,10,7,23,35,59,88,46,24,27,25,26,25,19,58,27,28,63,26,56,""
27,35,26,145,481,378,226,189,428,312,265,72,201,331,738,381,130,76,37,138,121,36,400,577,469,""
28,595,452,555,563,491,546,423,617,457,376,237,337,562,595,512,347,250,105,154,322,310,419,470,315,""
29,452,299,208,251,257,223,212,380,275,302,428,524,455,544,299,182,434,274,266,288,51,92,24,23,""
30,18,-1,14,2,25,9,13,4,54,12,24,1,13,24,17,28,6,19,277,152,93,45,6,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,230,6,20,123,140,84,44,63,69,""
