jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,44,66,41,47,142,146,159,111,133,247,248,264,207,142,163,109,147,70,127,47,43,68,35,49,""
02,109,156,111,159,206,193,259,162,171,186,63,6,53,94,84,83,95,86,130,70,54,65,52,46,""
03,60,59,56,65,107,147,108,197,114,167,111,162,146,112,88,13,50,58,70,43,35,41,54,34,""
04,43,59,44,70,83,94,105,102,98,116,117,117,99,120,88,82,42,94,70,42,75,46,59,32,""
05,30,49,46,69,100,88,122,121,98,94,107,94,74,82,93,66,44,55,92,40,71,51,41,49,""
06,43,44,65,88,95,109,171,124,136,143,117,134,145,152,124,77,82,38,35,35,55,83,59,40,""
07,56,62,57,54,89,157,141,100,89,151,79,62,103,71,113,65,62,97,54,49,42,47,45,50,""
08,56,69,74,91,174,206,206,160,139,58,45,95,69,71,56,77,53,79,25,53,30,37,34,32,""
09,59,69,66,83,166,187,190,178,66,57,82,76,72,80,104,67,70,69,50,77,49,51,58,43,""
10,58,78,66,102,189,129,169,163,14,1,84,74,70,95,78,75,18,53,39,30,26,65,64,56,""
11,33,69,54,63,92,160,143,123,80,107,86,80,95,115,69,49,36,91,37,40,34,47,53,44,""
12,60,42,53,71,118,92,204,155,184,147,189,178,176,153,115,104,84,42,37,43,80,38,53,44,""
13,60,42,53,71,118,92,204,164,194,235,184,116,166,171,124,138,83,121,89,113,86,98,84,62,""
14,92,76,69,102,206,175,215,233,164,85,97,50,112,120,131,79,52,92,78,94,84,103,111,38,""
15,62,57,69,88,112,140,158,141,139,149,131,80,134,70,103,69,80,57,42,38,61,39,45,38,""
16,44,64,53,56,93,97,121,119,175,164,142,94,116,86,74,44,29,71,65,38,15,16,23,23,""
17,44,64,53,56,93,97,121,119,175,164,142,94,116,86,74,44,29,71,65,38,12,16,23,19,""
18,44,64,53,56,93,97,121,119,143,46,51,53,33,22,29,26,40,54,41,46,32,44,36,53,""
19,52,56,45,81,98,116,132,127,66,82,90,118,62,21,27,28,38,24,26,20,19,27,29,54,""
20,68,73,66,67,119,135,109,111,185,154,167,111,95,69,123,69,62,56,48,26,25,58,34,41,""
21,58,58,66,58,112,146,136,103,104,108,88,109,78,62,82,43,37,54,57,89,65,89,57,51,""
22,53,74,72,86,132,154,125,121,125,129,148,130,143,101,96,69,84,97,67,97,25,30,56,43,""
23,60,58,70,60,118,108,141,123,142,145,100,89,124,147,131,95,76,104,91,92,130,90,36,39,""
24,57,55,73,84,108,123,163,187,185,151,155,104,94,80,87,48,41,48,59,76,34,28,19,33,""
25,63,56,70,74,190,123,160,112,83,74,73,71,90,76,76,53,50,52,66,44,44,59,69,73,""
26,78,67,69,75,136,125,184,140,110,140,97,130,118,162,104,59,68,120,104,68,57,83,61,51,""
27,57,75,91,95,153,131,167,200,119,93,124,113,162,116,144,77,89,62,67,28,51,35,47,74,""
28,74,78,84,99,129,145,188,122,144,127,171,127,151,81,125,87,52,72,68,56,49,65,51,36,""
29,50,63,92,70,158,138,116,158,108,148,151,180,93,71,51,62,30,87,58,62,45,68,53,59,""
30,112,65,85,90,119,132,57,122,128,118,143,125,80,119,97,104,25,47,88,37,74,46,76,64,""
31,78,56,95,114,124,156,118,105,3,-1,14,196,199,160,173,127,159,130,138,130,90,118,59,13,""
