Jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
1,62,54,50,59,72,76,74,82,69,60,47,56,51,37,52,36,11,19,8,5,16,11,32,51,""
2,72,64,72,64,74,89,81,69,78,73,46,66,43,46,46,35,9,10,-1,11,8,16,-1,43,""
3,75,71,59,80,74,91,63,83,77,74,70,43,47,52,49,48,18,24,15,27,24,19,23,21,""
4,71,75,64,70,84,91,98,72,57,39,31,24,21,27,30,32,28,28,20,21,25,31,31,37,""
5,49,68,44,80,76,96,79,89,81,26,34,8,13,15,26,22,31,29,34,17,7,10,50,63,""
6,75,71,59,54,76,77,70,84,93,79,83,55,62,59,52,31,35,18,19,34,35,58,50,73,""
7,62,74,74,78,83,84,73,64,68,60,48,46,61,57,53,40,42,28,25,20,34,35,33,63,""
8,70,71,78,58,90,85,79,74,54,54,49,38,41,36,53,45,14,19,14,18,19,19,24,65,""
9,60,67,59,72,99,80,95,88,64,62,66,54,48,61,52,44,22,23,38,20,22,20,16,69,""
10,79,88,76,76,84,85,87,86,97,54,55,47,45,50,43,49,16,21,18,12,15,29,35,56,""
11,71,78,80,75,85,96,98,103,34,19,37,23,13,11,21,15,20,27,21,19,27,29,38,87,""
12,91,81,77,79,87,94,91,85,74,27,37,54,56,51,47,55,41,49,34,5,22,33,46,75,""
13,69,82,66,72,83,92,85,75,76,76,58,60,61,56,56,57,53,38,43,26,23,22,22,76,""
14,88,78,57,57,88,85,66,66,71,56,56,48,67,53,44,32,16,25,29,5,12,17,26,51,""
15,75,64,64,70,60,67,70,63,77,66,70,49,47,36,38,44,10,21,15,14,13,18,32,52,""
16,65,73,65,66,79,71,72,79,76,61,80,49,55,45,40,45,20,29,38,13,15,30,23,56,""
17,70,89,79,87,76,98,74,52,79,73,62,64,50,57,48,38,22,26,24,16,13,-1,33,50,""
18,75,103,88,103,111,83,82,68,45,34,29,-1,21,31,13,19,22,25,22,30,32,31,41,95,""
19,84,82,74,68,59,73,66,59,66,27,25,16,20,17,23,26,35,28,31,29,24,21,33,63,""
20,95,82,99,78,107,86,83,87,81,62,87,61,58,49,64,57,29,37,36,12,21,23,31,46,""
21,92,88,64,53,75,72,68,63,41,34,27,27,67,68,57,36,31,28,17,13,19,29,42,76,""
22,87,66,74,74,65,71,68,90,72,61,47,43,57,51,45,41,9,20,22,15,27,29,42,50,""
23,82,77,72,85,89,90,57,61,53,55,52,52,23,33,38,46,19,26,19,17,20,25,35,82,""
24,71,83,97,93,91,95,70,66,70,61,37,60,58,67,61,67,21,23,26,23,30,36,36,45,""
25,110,82,84,82,85,81,69,67,51,56,44,19,24,47,29,18,15,12,15,21,17,21,36,98,""
26,85,78,83,79,90,80,60,73,50,36,33,36,42,29,16,12,26,18,16,19,19,25,58,86,""
27,106,110,83,75,96,75,64,47,54,56,39,60,41,22,46,42,8,20,13,20,20,18,36,72,""
28,105,93,84,83,94,90,86,64,56,63,48,45,37,41,28,24,11,9,13,7,7,15,22,79,""
29,106,102,76,82,65,67,54,34,48,40,31,36,31,32,30,31,10,17,10,18,16,13,42,71,""
30,94,83,85,106,90,81,63,62,44,39,63,55,49,69,38,34,15,14,15,17,14,28,41,58,""
31,100,92,74,85,83,89,70,71,70,66,39,40,42,33,37,37,26,24,19,22,30,40,49,62,""
