jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,18,19,20,21,23,25,28,20,17,8,10,7,6,6,3,6,7,2,4,11,10,20,17,""
02,25,24,30,25,21,29,30,31,29,21,8,9,6,9,5,8,5,6,7,8,10,12,14,22,""
03,28,23,21,24,19,16,17,19,15,11,8,5,2,5,6,5,5,3,3,8,10,10,12,12,""
04,16,23,26,29,24,29,23,23,17,9,10,10,9,8,4,9,9,8,5,6,8,14,18,24,""
05,23,23,22,29,24,25,19,26,20,14,12,4,6,1,7,2,4,5,5,5,10,13,18,20,""
06,29,29,30,24,25,22,19,27,24,13,12,8,5,4,8,7,7,8,8,14,13,14,14,26,""
07,31,22,28,22,25,28,18,21,11,7,6,4,8,6,4,6,5,5,3,6,8,16,9,17,""
08,19,20,26,20,25,26,23,14,11,12,10,6,4,2,3,3,7,5,4,4,11,11,17,19,""
09,16,26,18,19,22,19,22,26,30,19,9,5,4,3,5,2,6,4,6,7,6,14,19,22,""
10,12,19,20,21,20,20,13,16,19,9,4,8,3,6,5,8,4,9,3,8,5,6,17,20,""
11,13,14,18,20,11,22,19,17,13,18,8,4,6,5,6,2,1,7,7,8,10,8,14,25,""
12,30,27,20,13,16,16,19,14,12,6,9,7,3,3,4,9,2,5,10,7,10,15,18,20,""
13,16,26,20,20,19,22,21,17,16,15,10,4,3,4,5,7,6,7,9,11,7,10,21,15,""
14,25,26,17,16,22,21,17,21,10,12,11,5,7,2,7,6,5,10,11,6,7,20,20,13,""
15,24,24,14,23,15,17,24,14,20,11,9,9,6,4,6,11,5,9,3,11,15,16,20,26,""
16,24,25,23,22,20,17,30,19,17,10,12,8,4,5,4,5,7,12,14,18,17,18,19,21,""
17,20,19,16,22,17,16,18,15,16,9,6,9,7,4,4,5,4,6,9,11,13,11,20,22,""
18,25,34,24,24,21,23,20,19,14,10,10,5,5,3,5,5,6,10,12,13,12,17,23,28,""
19,19,28,20,24,18,28,11,21,24,17,5,3,5,2,5,8,8,9,13,10,20,19,20,30,""
20,34,35,43,27,22,26,19,19,17,19,14,14,12,9,8,14,8,15,12,14,11,13,23,31,""
21,26,28,26,26,24,23,22,24,19,16,8,6,11,7,6,6,3,13,10,12,17,24,31,32,""
22,35,26,37,34,23,17,15,26,15,14,10,8,11,9,9,13,7,8,15,15,24,19,26,33,""
23,36,33,25,28,32,20,29,25,20,15,13,8,5,6,11,12,10,14,10,21,13,22,20,39,""
24,32,40,30,28,24,24,26,26,13,12,10,13,8,6,6,12,7,8,16,11,12,19,21,28,""
25,27,30,32,31,26,21,20,18,19,17,15,6,5,8,5,12,5,6,11,18,12,13,19,42,""
26,38,37,31,40,24,27,15,28,24,15,13,11,7,5,3,11,12,10,15,16,13,13,24,35,""
27,40,41,38,30,25,29,20,19,18,10,10,8,4,10,15,11,10,8,6,19,19,17,29,45,""
28,39,45,34,38,40,37,27,23,23,20,10,7,5,5,8,6,7,9,11,14,15,19,19,36,""
29,32,38,30,33,26,13,13,8,10,11,8,9,8,4,7,8,8,6,7,11,12,15,22,32,""
30,33,32,36,38,28,30,16,25,21,14,21,14,4,11,4,7,7,8,10,16,10,19,17,15,""
31,46,38,30,34,31,25,18,16,15,12,5,10,4,5,5,8,15,16,9,13,-1,-1,-1,-1,""
