jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,49,0,0,0,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,57,57,""
04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,58,60,63,64,""
07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,20,""
08,16,15,14,13,14,11,12,17,16,18,12,18,14,15,15,9,11,15,19,5,13,9,9,26,""
09,30,17,11,18,20,20,20,24,15,20,14,18,15,14,9,11,10,7,12,13,19,21,13,13,""
10,10,13,15,12,22,16,22,14,22,15,18,11,12,12,11,13,13,14,15,15,14,16,16,16,""
11,18,10,15,21,19,17,16,10,21,12,15,19,21,15,19,18,9,12,10,14,17,21,20,21,""
12,14,22,17,22,21,12,19,15,20,25,12,20,15,18,21,14,13,6,13,9,12,19,16,10,""
13,42,13,18,18,18,17,25,15,20,8,11,13,9,12,14,13,14,12,9,16,22,19,15,21,""
14,13,14,12,10,16,24,13,13,17,17,20,8,14,14,17,16,8,7,11,9,3,21,10,10,""
15,11,9,17,20,17,16,20,18,18,20,13,14,13,11,13,13,11,20,8,20,14,25,9,36,""
16,24,24,20,18,18,17,13,23,26,19,14,13,14,17,30,13,10,10,19,6,13,12,34,31,""
17,19,14,20,14,16,12,11,19,17,6,13,15,5,11,11,8,14,17,12,14,17,16,10,9,""
18,18,9,18,11,18,18,12,26,14,15,17,14,14,19,27,54,22,18,16,15,16,19,10,15,""
19,12,12,7,16,16,18,15,18,19,16,12,9,12,12,12,13,16,15,12,1,0,0,0,0,""
20,6,18,15,16,25,16,16,18,20,14,15,12,14,11,12,15,11,7,13,14,13,16,14,13,""
21,13,15,15,13,14,17,21,15,22,25,13,8,17,8,10,17,16,12,12,19,12,17,19,16,""
22,18,16,13,11,16,23,22,16,14,16,13,15,14,19,16,15,17,19,11,16,18,15,18,16,""
23,12,19,19,14,14,24,18,18,22,15,10,12,20,20,18,10,9,15,10,9,17,12,17,16,""
24,19,13,7,19,10,19,23,22,16,12,9,12,16,16,10,10,17,5,14,9,6,23,13,20,""
25,14,7,14,14,15,13,19,5,12,10,15,13,20,12,11,16,9,8,6,5,11,15,13,14,""
26,8,21,13,17,10,15,13,21,13,15,14,4,15,20,15,13,14,12,16,8,16,10,12,14,""
27,17,21,13,15,21,19,22,20,15,13,12,10,21,14,11,10,13,13,16,13,15,18,16,16,""
28,18,14,21,27,14,22,24,19,16,15,13,13,11,17,22,15,10,9,11,8,11,12,17,13,""
29,14,16,17,22,15,16,12,13,21,27,20,29,17,18,23,11,14,16,15,0,0,0,0,0,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
