jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,135,59,130,112,138,226,181,199,222,235,231,264,277,229,215,243,233,123,237,246,219,224,176,152,""
02,172,186,164,139,186,214,192,256,281,259,270,132,113,109,113,5,227,237,238,-1,-1,190,162,149,""
03,-1,-1,-1,247,97,159,143,153,213,214,225,205,213,187,223,223,94,303,247,325,299,310,295,247,""
04,250,258,192,256,270,250,277,302,342,430,383,394,379,284,304,285,289,290,300,261,164,163,143,214,""
05,185,232,256,246,232,248,231,306,348,312,347,389,415,233,219,232,210,233,77,157,202,183,211,310,""
06,282,168,173,164,137,172,227,209,252,273,240,277,281,264,295,267,243,216,200,156,150,190,202,159,""
07,167,217,170,188,192,229,245,226,247,259,257,300,287,247,191,213,233,242,255,230,211,176,176,173,""
08,165,178,173,127,274,289,339,339,397,129,209,139,156,155,182,158,147,182,161,161,101,90,69,146,""
09,65,52,54,62,55,82,97,99,154,274,351,436,454,282,153,206,156,154,162,174,134,90,96,61,""
10,73,56,75,59,49,118,125,117,108,144,160,142,162,144,181,156,145,125,159,159,104,89,158,266,""
11,72,57,103,307,98,142,111,98,110,110,130,222,280,206,446,358,225,311,218,153,213,260,284,296,""
12,268,223,269,270,248,20,272,250,264,261,211,321,269,287,264,64,243,270,226,200,170,12,22,164,""
13,10,81,156,109,258,281,313,278,322,311,343,355,361,282,281,235,201,210,225,229,231,219,180,189,""
14,179,150,136,116,122,171,174,203,311,310,297,307,275,216,168,160,247,198,183,250,198,244,200,225,""
15,188,215,219,235,189,193,173,223,341,360,341,333,326,254,200,178,134,197,238,253,221,223,184,170,""
16,149,107,219,217,201,186,163,192,215,212,229,248,219,213,157,171,151,144,143,89,170,145,157,104,""
17,151,202,225,216,133,158,157,175,226,243,207,235,224,205,143,154,145,222,184,149,143,133,133,85,""
18,69,111,149,183,158,154,151,170,202,215,226,248,235,174,162,144,158,147,156,167,146,120,118,101,""
19,103,119,110,146,150,150,181,196,210,218,194,247,228,187,149,156,146,133,131,161,134,151,200,275,""
20,329,199,199,164,141,177,202,209,235,217,218,224,189,174,156,128,144,143,198,209,180,170,153,194,""
21,125,154,169,200,184,199,168,191,237,260,246,235,235,200,173,163,154,193,212,167,63,48,29,4,""
22,4,1,32,186,236,289,247,221,203,298,219,224,224,168,153,134,150,227,0,49,68,92,6,0,""
23,23,26,12,133,46,7,174,240,268,253,251,269,249,221,218,184,153,216,194,124,69,23,9,9,""
24,18,35,19,145,105,92,154,154,305,262,235,273,232,206,186,170,211,226,233,137,48,7,18,33,""
25,18,39,22,42,129,191,149,182,177,264,275,296,268,253,172,104,111,72,52,16,2,25,25,2,""
26,2,0,2,14,113,176,250,233,159,173,116,101,247,244,170,115,97,108,86,17,40,209,248,135,""
27,164,156,163,141,164,227,179,125,132,140,133,111,150,169,137,6,187,220,195,146,161,125,142,112,""
28,105,155,154,173,113,190,221,254,265,284,279,223,170,165,164,168,181,189,201,165,180,172,189,169,""
29,181,188,215,186,173,214,214,239,249,245,244,259,243,192,191,153,202,191,197,185,149,169,159,128,""
30,146,135,175,166,174,214,222,254,260,226,172,219,195,174,156,112,203,145,174,167,167,203,163,209,""
31,202,192,217,201,104,183,199,158,134,180,160,125,127,121,111,48,88,91,144,149,185,155,228,-1,""
