feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,11,-1,22,11,11,16,20,26,28,18,23,25,26,14,22,15,19,6,11,17,5,5,7,""
02,5,5,11,6,13,13,23,16,20,20,20,22,10,15,10,18,24,17,19,16,11,6,0,3,""
03,5,6,8,10,15,18,14,12,19,19,22,24,22,19,14,20,17,22,11,19,15,13,8,6,""
04,7,10,5,4,14,11,16,17,16,31,24,27,26,15,15,15,17,18,15,14,18,8,7,3,""
05,6,6,13,8,5,20,25,16,27,28,20,18,29,13,20,22,18,15,16,18,17,5,9,10,""
06,6,12,10,9,11,14,23,22,23,32,26,29,35,18,13,19,13,24,17,10,10,11,5,8,""
07,7,5,10,9,14,16,26,30,17,39,23,22,25,20,21,19,31,16,8,21,13,10,8,12,""
08,7,5,12,7,20,12,19,29,33,23,28,29,34,32,24,12,26,18,22,7,16,11,10,7,""
09,12,9,15,16,17,15,29,16,35,32,40,41,28,24,17,14,18,16,22,21,17,13,18,10,""
10,10,13,12,11,14,24,16,16,24,22,22,15,22,24,27,17,29,16,17,13,12,10,10,9,""
11,19,10,11,14,21,17,22,31,28,36,36,21,35,36,25,25,17,17,24,19,17,23,7,2,""
12,10,14,14,15,22,22,31,20,37,27,31,28,30,26,20,33,23,15,17,15,15,8,12,6,""
13,5,13,8,14,9,24,21,23,24,29,38,27,26,37,31,30,19,18,24,15,8,3,10,6,""
14,3,2,5,13,7,16,15,17,18,19,14,19,20,24,12,30,25,11,17,9,26,10,8,16,""
15,11,8,4,11,15,18,19,37,33,41,33,35,32,27,23,21,14,22,21,15,23,13,6,5,""
16,7,9,19,12,0,0,31,28,38,23,29,37,30,29,19,22,25,26,24,13,11,18,18,17,""
17,19,12,10,17,15,14,26,27,27,30,32,38,40,33,27,16,21,20,28,27,32,9,11,15,""
18,7,15,10,14,15,20,23,34,29,25,28,37,25,31,26,30,24,17,19,23,19,19,20,12,""
19,11,11,18,14,10,27,28,28,39,35,45,33,29,23,14,20,19,13,25,17,19,23,16,6,""
20,8,11,5,21,9,16,26,32,32,26,35,42,44,28,18,31,16,17,16,17,11,10,6,9,""
21,5,5,4,10,20,15,24,32,24,39,32,20,31,25,21,28,26,8,22,19,24,15,10,8,""
22,10,9,15,17,19,19,16,25,31,18,29,20,26,22,14,20,30,14,13,32,12,17,4,5,""
23,8,10,9,8,14,24,18,30,22,30,33,34,41,22,18,14,28,13,24,14,13,6,9,8,""
24,10,4,12,12,14,22,21,21,17,22,25,32,23,34,24,26,30,19,15,15,16,11,12,5,""
25,6,5,6,16,19,23,18,21,20,30,34,24,35,35,26,19,15,6,11,13,19,20,16,15,""
26,15,9,8,21,18,21,23,38,25,31,52,44,38,33,27,31,26,22,17,15,24,18,8,6,""
27,14,9,19,14,20,29,28,38,38,26,54,34,30,28,34,24,29,27,23,17,12,21,13,10,""
28,11,9,10,17,21,24,36,51,35,46,28,44,42,39,36,31,42,23,23,22,13,23,18,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
