feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,35,44,52,52,32,42,32,27,31,29,22,20,27,11,14,10,4,9,7,18,10,20,28,32,""
02,31,33,33,43,38,33,39,33,40,25,27,31,16,14,16,10,9,9,5,8,20,24,27,51,""
03,35,33,41,33,35,34,23,24,31,19,23,20,19,16,8,6,8,6,9,13,22,17,20,20,""
04,26,31,23,24,26,18,23,36,29,24,18,24,11,10,8,3,5,6,7,14,11,14,20,41,""
05,27,31,24,33,18,23,16,28,33,19,23,24,16,14,16,7,7,6,12,5,20,22,26,28,""
06,12,24,18,34,22,32,25,22,32,21,25,18,24,10,8,11,9,11,7,16,24,19,16,23,""
07,24,22,22,23,30,19,32,24,25,23,30,16,20,9,10,10,13,8,7,13,8,23,19,25,""
08,26,33,34,37,26,30,23,25,27,20,23,23,17,18,16,7,9,7,9,14,15,25,29,21,""
09,25,18,34,27,37,30,23,29,32,30,38,28,29,11,9,14,9,5,8,10,15,26,30,36,""
10,38,36,24,36,23,24,35,28,27,32,32,24,24,18,21,8,6,7,7,14,16,21,28,30,""
11,33,40,33,45,40,27,42,36,30,32,25,26,24,23,13,9,6,9,8,11,14,21,31,35,""
12,42,39,34,34,26,27,32,43,24,21,38,14,12,17,12,7,28,18,25,18,22,29,18,32,""
13,28,34,31,30,36,26,21,28,27,28,31,18,24,16,9,14,8,13,8,15,17,18,30,14,""
14,28,27,32,33,20,40,29,33,23,30,30,21,18,18,6,8,5,14,6,19,12,25,26,24,""
15,36,33,22,29,46,27,28,38,30,27,28,32,22,23,10,9,10,7,9,13,11,31,22,28,""
16,31,42,40,36,31,32,30,30,34,33,24,31,22,10,16,4,4,8,11,11,13,26,19,21,""
17,33,32,34,37,30,29,18,34,31,27,31,28,20,15,7,19,9,7,5,12,18,22,29,18,""
18,21,28,36,33,36,24,31,23,31,38,26,28,18,10,10,9,8,8,17,16,18,28,30,26,""
19,36,39,28,22,29,23,33,34,32,23,21,16,10,8,5,12,7,9,12,19,13,27,28,30,""
20,31,39,27,29,31,22,27,38,20,39,27,33,21,12,11,7,9,8,10,13,14,23,26,33,""
21,29,35,30,36,30,27,37,33,34,34,22,23,15,23,21,27,5,9,7,20,18,15,30,27,""
22,29,30,43,30,26,22,13,29,21,31,29,25,9,17,9,7,8,8,8,10,18,25,26,29,""
23,34,28,37,35,27,18,25,40,36,33,27,19,22,16,16,12,7,9,9,11,16,22,15,41,""
24,21,30,28,31,33,26,37,26,28,31,23,16,24,11,12,18,12,9,5,11,23,22,17,33,""
25,36,39,25,34,24,28,29,35,18,34,25,20,20,9,12,6,5,10,10,14,17,24,17,24,""
26,31,40,30,44,24,33,21,42,36,32,31,27,30,23,14,10,13,9,9,13,22,22,33,27,""
27,24,39,35,33,34,24,30,43,27,49,31,27,17,14,13,12,14,9,10,9,19,17,23,21,""
28,31,22,34,29,27,35,20,32,22,26,47,23,36,16,10,10,15,8,6,12,22,18,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
