nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,30,27,34,34,30,26,28,24,20,21,16,11,13,8,13,12,20,10,11,26,32,34,52,52,""
02,27,43,40,44,54,30,41,38,36,29,17,11,13,8,12,2,9,10,15,12,23,24,15,12,""
03,11,18,17,33,24,21,15,18,8,12,9,17,6,17,14,7,9,10,9,23,17,20,22,20,""
04,12,26,19,21,13,23,27,17,13,13,12,6,11,7,6,9,12,22,18,24,28,29,42,24,""
05,46,49,46,42,31,48,32,28,18,37,15,14,15,12,9,8,14,12,19,18,31,44,34,29,""
06,35,36,40,49,39,23,32,27,24,21,27,14,13,16,14,10,18,23,20,23,36,35,35,28,""
07,39,39,38,47,33,25,35,37,14,11,21,9,14,11,13,14,13,8,29,32,33,38,30,46,""
08,42,37,47,40,48,41,48,33,16,14,12,20,15,18,18,14,13,19,20,15,24,26,32,23,""
09,36,35,22,32,30,24,19,25,21,17,18,9,15,12,16,11,16,12,22,22,22,38,43,37,""
10,34,40,35,46,42,44,30,42,30,16,18,16,25,13,12,8,14,18,13,25,26,37,28,36,""
11,36,40,45,44,46,31,28,35,23,12,9,22,19,15,12,10,11,10,23,29,21,35,35,35,""
12,43,34,32,31,30,32,37,24,21,16,20,9,10,18,10,21,23,11,15,30,28,29,37,31,""
13,39,38,30,27,38,27,32,33,18,28,17,22,14,15,13,12,17,15,19,25,32,35,32,44,""
14,41,29,42,55,40,62,42,33,28,22,16,17,10,12,13,7,11,14,17,21,30,40,32,53,""
15,52,32,37,45,52,51,33,23,25,31,25,15,7,11,9,17,22,20,11,31,36,32,44,41,""
16,45,30,34,42,44,37,35,53,23,36,18,17,17,17,10,11,13,14,16,19,24,32,41,47,""
17,35,48,30,42,51,40,40,36,24,22,21,18,16,8,9,14,11,18,28,38,34,37,41,37,""
18,38,40,54,52,53,29,31,26,32,22,20,21,23,6,14,19,16,10,23,36,31,30,34,45,""
19,45,44,50,60,61,43,46,74,38,52,25,12,21,22,17,11,14,15,23,28,29,47,46,48,""
20,41,51,45,50,50,51,50,54,37,18,13,25,21,5,11,16,13,18,14,33,27,46,44,41,""
21,34,42,40,55,50,53,47,49,48,16,14,19,27,16,13,19,17,9,9,20,35,35,32,36,""
22,40,41,41,43,39,30,42,34,33,14,31,21,13,15,12,12,13,15,14,24,30,29,72,25,""
23,45,30,45,48,45,43,41,45,43,35,23,20,19,15,15,16,12,24,21,28,31,44,37,38,""
24,34,37,54,37,38,45,40,46,38,23,24,13,15,17,10,14,11,21,22,34,36,30,40,38,""
25,43,35,36,62,30,27,43,40,24,16,21,17,21,15,11,11,14,26,10,29,30,37,42,30,""
26,36,55,34,44,38,38,35,38,36,27,18,17,15,15,14,17,10,10,15,20,33,36,36,29,""
27,24,34,42,39,36,32,42,24,36,15,19,29,29,21,23,18,16,11,18,17,37,32,42,29,""
28,24,38,40,41,51,28,38,32,25,22,17,15,16,14,22,16,13,21,24,22,30,35,38,38,""
29,44,40,37,51,51,41,45,38,24,27,31,17,23,22,10,14,22,12,7,25,27,30,42,40,""
30,40,40,33,39,40,21,27,39,24,17,18,10,11,13,15,15,24,17,17,25,29,32,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
