nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,203,160,131,153,173,210,222,180,222,267,269,190,200,170,181,160,153,234,143,113,235,306,104,116,""
02,178,158,230,178,284,341,265,309,344,311,314,287,281,291,192,227,106,217,240,265,245,170,168,190,""
03,173,136,166,202,259,339,272,225,286,331,309,286,240,232,215,245,212,186,161,239,245,176,188,197,""
04,153,163,213,225,213,223,102,114,144,141,181,134,141,108,119,101,92,94,156,160,176,128,150,161,""
05,165,198,180,178,158,144,161,210,242,255,285,270,270,250,203,156,126,143,107,148,170,158,175,165,""
06,86,89,133,144,153,173,210,230,230,237,212,233,188,180,171,218,124,148,133,157,179,144,157,131,""
07,125,121,128,124,142,151,159,139,135,147,202,179,185,189,171,201,153,126,143,119,115,113,157,134,""
08,137,151,154,163,141,206,207,205,223,252,278,302,292,224,220,201,202,222,231,226,175,188,194,122,""
09,148,155,170,200,217,171,170,195,227,244,260,242,204,223,203,208,105,171,191,154,158,137,73,104,""
10,109,123,125,119,117,40,55,125,143,156,190,167,154,145,141,110,148,149,126,113,125,86,86,84,""
11,105,129,156,-1,-1,-1,148,143,146,167,172,188,182,162,128,133,135,118,124,109,106,106,109,78,""
12,109,100,107,119,127,100,115,121,145,169,192,152,-1,122,116,136,120,143,124,92,108,81,81,93,""
13,87,97,101,106,128,117,93,79,133,205,207,177,207,186,169,182,144,112,123,92,114,93,102,87,""
14,83,133,109,78,101,100,81,142,140,139,160,112,127,140,115,132,126,109,110,97,92,101,101,78,""
15,96,129,112,118,123,89,92,104,130,157,170,176,138,118,108,93,150,96,113,111,94,83,87,86,""
16,99,98,109,87,103,105,129,126,129,132,164,145,161,117,128,140,149,137,129,111,87,90,80,85,""
17,78,76,110,108,115,111,110,131,136,200,226,151,137,137,162,143,131,88,87,77,83,70,63,75,""
18,96,98,85,105,124,101,118,111,157,156,179,151,174,137,147,175,125,131,112,128,111,84,81,84,""
19,102,101,109,89,117,119,139,149,139,165,183,177,162,143,129,190,127,197,141,131,112,100,44,73,""
20,89,102,94,107,113,89,114,116,120,168,175,130,149,127,146,159,135,120,131,141,123,111,90,71,""
21,81,92,73,78,93,87,90,100,130,139,134,128,133,122,119,105,129,106,112,92,93,101,71,66,""
22,69,70,90,98,107,95,78,92,99,117,151,170,157,133,142,146,87,138,120,118,118,112,101,93,""
23,93,92,96,101,112,100,115,110,99,139,168,171,168,134,92,121,122,88,107,126,108,118,102,95,""
24,82,96,100,79,97,117,105,130,148,181,178,162,151,148,110,145,134,137,133,115,107,88,43,31,""
25,47,47,50,-1,-1,-1,45,62,52,68,95,91,96,108,114,115,113,86,92,93,100,117,86,82,""
26,82,78,82,113,116,116,104,103,92,125,158,162,123,106,97,126,117,132,101,122,94,84,102,87,""
27,69,82,75,97,89,77,99,94,112,138,160,137,139,134,146,148,130,130,140,120,95,86,84,89,""
28,102,96,113,121,120,106,107,117,136,160,194,191,119,126,90,109,133,131,136,124,99,101,78,79,""
29,77,102,103,91,91,83,111,104,131,146,196,157,135,123,131,116,116,137,127,118,88,76,81,67,""
30,64,85,97,118,124,130,116,156,136,136,206,183,147,154,103,117,116,114,97,89,89,101,86,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
