nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,13,19,46,85,99,115,154,155,139,139,130,165,136,119,86,103,100,114,82,60,37,18,25,""
02,15,22,27,13,65,78,107,141,128,96,103,80,88,94,69,66,70,59,51,46,39,42,40,18,""
03,20,21,27,35,52,80,108,107,121,144,119,94,100,116,68,56,51,78,51,38,39,14,24,13,""
04,11,14,39,39,57,89,98,125,135,123,127,115,83,116,86,96,101,100,81,95,62,38,34,24,""
05,19,22,37,55,87,99,161,200,158,130,162,150,126,122,126,107,101,85,126,108,87,58,39,24,""
06,22,27,32,45,88,94,111,148,137,172,175,138,125,108,113,123,103,114,70,101,74,58,51,52,""
07,33,40,53,94,147,156,151,197,187,197,194,184,162,167,134,135,94,68,71,60,63,49,29,32,""
08,18,19,73,99,93,131,167,232,228,217,230,239,208,196,239,245,214,156,169,150,114,70,34,33,""
09,30,40,41,67,53,90,115,140,127,157,183,165,133,112,159,114,107,74,74,63,63,52,33,27,""
10,13,22,36,55,80,101,148,163,210,171,180,167,152,120,130,108,130,94,125,75,47,53,41,25,""
11,14,31,37,37,87,97,134,149,134,190,153,174,167,144,163,136,149,124,73,68,48,36,37,30,""
12,26,29,50,55,78,110,156,166,177,186,189,179,152,156,153,151,124,109,105,74,65,51,30,28,""
13,18,36,31,82,119,134,181,204,218,218,240,197,227,165,199,194,180,167,136,84,85,54,54,33,""
14,24,25,37,43,67,89,113,136,167,166,151,173,157,105,108,112,83,66,80,60,61,47,30,20,""
15,21,21,19,33,64,94,116,133,132,136,134,148,118,105,109,91,83,113,92,87,54,31,21,32,""
16,23,37,34,58,84,112,125,154,166,160,182,171,159,152,145,155,128,101,48,62,51,40,23,18,""
17,25,26,30,38,65,83,92,153,151,152,163,173,157,192,137,153,122,115,85,62,60,64,47,51,""
18,29,29,51,70,104,158,194,293,363,387,404,400,374,370,379,333,292,264,208,212,164,101,56,58,""
19,42,71,73,90,159,179,264,319,350,361,378,420,418,394,370,343,329,219,229,187,128,119,82,63,""
20,45,50,69,88,128,176,175,247,311,339,328,326,312,334,273,233,252,205,166,140,81,60,43,34,""
21,32,44,52,97,102,126,154,187,218,242,230,237,196,188,196,203,163,183,156,103,98,79,76,65,""
22,50,57,51,74,98,147,163,231,298,291,303,303,279,227,260,233,190,156,140,98,74,57,56,46,""
23,32,37,38,63,96,167,209,232,264,289,329,331,316,299,289,230,256,199,105,112,82,63,56,46,""
24,31,32,49,56,98,123,165,192,162,152,208,294,259,276,295,226,225,172,152,149,56,43,37,20,""
25,32,35,79,118,131,147,224,268,305,333,366,329,299,292,276,335,325,263,201,188,155,93,55,55,""
26,65,79,71,94,116,142,173,202,178,196,310,302,296,268,268,264,243,138,166,149,137,79,-1,110,""
27,49,43,65,89,203,145,197,285,418,413,460,446,456,365,386,308,215,268,237,166,154,113,61,65,""
28,44,45,77,53,135,210,242,272,339,363,375,446,413,420,400,430,358,357,320,231,223,185,100,100,""
29,95,78,97,155,230,296,313,360,449,444,441,463,390,343,306,326,318,224,241,219,165,201,105,95,""
30,105,68,99,130,197,248,250,324,404,443,443,463,437,416,442,437,373,363,217,185,169,90,89,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
