nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,30,19,33,23,26,35,18,22,22,26,23,26,12,20,21,8,18,16,13,13,20,17,20,17,""
02,16,26,37,35,34,20,21,25,20,26,21,27,13,19,20,8,18,16,13,14,21,20,20,14,""
03,20,16,37,36,23,33,22,18,23,12,25,20,16,18,24,13,17,14,19,29,23,22,26,28,""
04,15,30,32,24,30,22,22,25,24,29,31,19,24,22,9,12,17,10,17,14,26,23,29,22,""
05,21,29,28,28,28,35,26,22,25,30,11,24,16,29,10,15,14,12,13,22,29,21,27,26,""
06,23,21,48,45,44,31,25,31,23,18,21,17,17,8,13,17,14,10,22,21,20,28,19,29,""
07,35,20,28,40,48,33,24,25,36,24,24,14,14,18,14,13,17,25,21,19,19,17,20,24,""
08,24,42,51,36,41,28,15,29,26,23,23,21,33,10,19,12,11,13,18,19,33,19,23,30,""
09,40,31,43,49,50,34,34,31,33,28,16,20,20,23,21,21,19,11,16,22,18,23,23,15,""
10,14,25,34,39,28,24,24,28,26,18,32,17,23,17,18,11,17,14,16,17,21,11,17,15,""
11,22,18,24,29,28,21,26,19,23,19,20,17,9,16,10,20,13,9,13,25,18,16,19,15,""
12,12,20,22,-1,-1,-1,-1,-1,33,22,21,21,22,17,15,15,16,17,11,17,23,20,25,18,""
13,11,20,25,35,23,33,14,19,23,14,13,12,13,8,9,21,15,16,17,18,25,11,24,27,""
14,22,29,37,40,34,32,32,16,25,15,17,12,16,15,11,11,10,17,11,14,26,29,17,31,""
15,18,31,28,32,39,19,22,28,16,23,20,11,6,22,12,14,16,8,13,29,18,24,17,17,""
16,10,16,26,36,23,27,24,37,25,32,26,17,18,11,10,16,15,15,9,14,10,27,20,22,""
17,21,33,22,31,27,27,22,19,22,21,17,18,21,11,10,10,23,7,17,26,23,23,25,19,""
18,27,33,22,36,44,35,36,16,46,23,30,15,27,12,15,20,10,12,29,23,24,20,30,15,""
19,29,23,32,53,37,32,23,35,31,38,21,22,18,24,19,18,11,18,12,15,26,22,29,33,""
20,25,32,27,39,31,39,19,25,25,25,25,28,29,11,15,12,23,16,15,25,34,24,18,27,""
21,22,32,30,48,40,44,27,29,29,21,23,22,18,19,16,5,9,17,10,17,19,19,14,26,""
22,27,20,25,37,33,36,27,17,28,15,19,22,-1,-1,-1,-1,-1,21,24,31,25,40,32,29,""
23,47,48,50,60,49,44,32,39,34,30,26,20,17,23,22,23,17,24,23,30,34,39,34,23,""
24,32,42,38,51,44,38,34,29,21,22,33,15,19,28,21,20,17,19,17,21,27,26,23,18,""
25,32,23,45,38,35,42,31,34,29,25,25,-1,27,26,20,18,18,23,16,23,15,35,27,21,""
26,26,25,29,54,32,37,22,26,24,-1,-1,-1,-1,-1,-1,-1,19,15,9,16,29,22,26,32,""
27,16,30,38,31,45,45,39,31,41,29,18,27,21,18,22,29,-1,8,20,29,30,28,32,32,""
28,29,39,55,41,53,42,28,29,38,25,29,27,26,26,27,25,12,19,24,23,41,32,44,40,""
29,30,44,45,48,50,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
