nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,2,2,1,3,1,1,1,1,6,1,3,2,1,1,3,2,0,2,1,2,2,3,3,""
02,4,4,0,4,10,3,8,16,6,7,15,19,23,21,19,6,8,5,13,4,3,5,1,3,""
03,3,4,6,7,3,7,6,13,17,15,16,13,10,9,3,3,4,3,3,7,8,6,5,3,""
04,3,6,5,6,6,3,10,15,11,7,7,10,11,6,13,5,5,3,4,4,6,8,-1,-1,""
05,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,12,10,4,9,9,2,10,10,14,9,19,7,5,6,""
06,10,14,10,11,10,9,5,9,12,12,15,14,7,9,8,14,20,13,12,5,18,14,7,15,""
07,8,15,14,18,16,12,11,19,15,10,14,14,15,8,5,4,8,6,12,17,14,11,12,9,""
08,18,25,19,16,28,22,13,16,12,15,12,14,10,8,7,6,7,11,14,6,7,13,37,38,""
09,6,11,13,10,17,6,12,13,9,7,8,8,6,8,7,12,5,11,14,12,11,5,4,8,""
10,5,8,8,12,3,14,7,9,6,7,7,3,3,4,4,3,3,5,5,6,10,6,3,3,""
11,7,5,7,7,5,3,7,5,2,6,0,5,3,3,2,5,2,3,8,10,13,20,-1,-1,""
12,32,19,6,9,14,7,6,35,26,-1,-1,-1,-1,5,5,10,7,21,12,13,11,26,6,12,""
13,24,21,4,3,12,7,11,3,4,14,6,17,12,12,8,8,6,6,7,10,7,5,3,2,""
14,10,7,8,12,9,16,7,10,17,5,7,13,7,9,6,8,3,8,12,12,6,8,6,5,""
15,4,9,13,24,8,5,9,14,10,6,13,5,14,5,5,14,5,7,9,13,11,10,5,10,""
16,7,10,12,8,7,10,15,10,7,6,11,8,3,3,11,5,5,5,7,8,12,6,6,4,""
17,11,6,10,19,9,9,17,18,17,11,15,9,5,5,8,4,7,3,11,14,8,11,9,10,""
18,14,18,21,20,15,9,14,10,18,15,16,12,14,7,6,13,10,8,8,12,14,8,10,10,""
19,12,21,14,11,17,10,20,15,14,14,20,11,19,8,12,9,8,7,6,10,11,5,3,8,""
20,15,12,9,15,14,11,4,10,12,11,12,13,13,12,11,8,9,10,5,10,10,10,5,5,""
21,11,14,8,14,16,11,5,2,7,5,10,11,12,6,9,9,7,6,10,14,7,14,1,5,""
22,16,9,15,12,12,11,13,6,12,9,7,9,6,7,2,3,9,18,12,13,20,13,6,15,""
23,12,8,22,14,17,15,20,9,10,8,12,4,0,0,7,6,9,11,13,15,13,8,5,11,""
24,21,9,11,18,14,12,17,14,14,8,19,10,19,27,23,16,12,14,31,10,15,9,9,15,""
25,11,17,12,10,19,13,14,20,20,21,25,14,11,11,9,13,12,9,13,11,11,11,7,7,""
26,16,17,10,10,13,14,9,19,23,10,12,7,9,6,7,10,9,6,8,5,10,11,4,13,""
27,9,13,12,15,10,11,18,10,10,7,17,9,10,8,19,8,9,11,5,11,18,7,9,9,""
28,19,67,22,17,15,15,9,10,6,14,14,8,13,3,15,11,8,5,8,7,7,8,6,8,""
29,5,9,16,12,12,11,8,19,8,9,12,10,11,8,3,2,14,7,13,12,11,8,7,11,""
30,9,9,11,8,21,10,10,16,7,7,17,10,9,6,6,1,8,9,12,4,5,10,11,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]elleI}ly`'a,""
