nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,62,69,84,62,77,42,45,59,54,57,44,37,37,39,32,17,29,33,27,37,46,48,43,64,""
02,48,73,77,78,75,66,48,56,31,36,34,30,24,33,37,31,26,40,31,37,51,52,43,58,""
03,52,76,80,87,64,43,54,66,47,44,44,31,26,21,20,10,20,30,34,44,53,58,48,62,""
04,57,77,84,61,73,61,74,60,56,52,52,33,33,20,20,31,31,20,28,44,42,65,66,68,""
05,55,92,87,72,62,54,56,71,45,63,56,32,38,31,39,38,40,46,64,41,53,59,46,67,""
06,59,87,65,89,67,39,38,49,55,72,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,52,61,63,""
07,75,79,81,74,90,69,73,79,43,39,35,31,29,31,20,22,32,20,42,38,53,50,54,62,""
08,48,67,58,65,62,58,58,46,54,32,35,35,25,39,24,12,31,25,32,51,42,55,55,46,""
09,39,37,65,48,59,59,44,45,39,33,30,20,33,36,21,25,31,20,35,39,36,38,41,38,""
10,44,60,61,66,51,50,50,53,54,34,36,26,28,35,23,20,20,21,23,37,34,40,64,65,""
11,44,51,70,71,64,51,53,40,31,31,41,24,28,18,40,36,27,26,32,54,50,50,49,49,""
12,46,65,72,67,67,54,39,42,54,42,41,26,35,16,27,21,23,20,34,42,55,44,25,55,""
13,61,55,75,63,48,47,54,57,44,46,40,29,38,21,24,30,14,28,33,42,36,58,48,61,""
14,66,71,71,75,62,65,41,54,45,65,26,12,9,7,32,15,24,23,34,42,49,47,52,60,""
15,61,53,60,64,48,34,22,46,48,42,28,26,27,10,14,6,23,15,26,32,47,33,53,33,""
16,42,51,58,78,62,57,34,63,36,47,33,28,29,24,19,25,19,29,35,34,39,40,41,31,""
17,47,54,64,78,65,35,57,40,32,33,42,22,25,23,24,20,16,18,31,30,39,46,54,40,""
18,59,46,58,44,57,35,52,46,40,29,40,27,28,26,28,14,15,20,34,42,43,55,41,60,""
19,48,65,71,79,85,55,44,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,11,46,26,30,25,17,17,28,25,24,33,49,65,45,50,60,""
21,61,72,80,68,76,61,51,61,60,39,29,34,31,21,18,28,22,22,26,38,48,44,43,49,""
22,66,59,69,52,56,55,37,51,38,44,42,15,20,13,7,8,9,23,22,34,52,34,54,41,""
23,64,63,73,79,70,38,64,69,58,37,30,35,18,19,22,26,20,27,42,39,36,41,41,51,""
24,43,55,57,52,49,48,38,43,34,31,21,28,30,17,16,25,16,23,24,35,37,38,45,46,""
25,52,70,73,70,73,47,52,55,44,39,30,22,26,20,28,16,17,27,35,42,40,32,54,52,""
26,56,49,52,63,67,57,56,37,46,25,30,30,36,26,15,18,15,33,28,30,39,41,41,55,""
27,48,42,60,64,63,44,27,33,41,30,29,20,42,26,29,16,22,37,32,46,54,42,41,53,""
28,45,51,54,65,60,50,52,38,29,43,38,26,30,31,14,26,19,21,25,37,45,47,57,46,""
29,51,57,70,77,78,55,37,41,34,38,47,27,28,34,35,37,34,25,34,36,38,36,46,36,""
30,56,80,94,80,65,62,63,53,46,39,29,39,37,27,30,24,23,22,28,46,38,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
