nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,32,45,37,40,35,33,41,32,22,28,12,20,21,12,12,11,15,12,7,21,16,27,18,""
02,31,48,63,51,38,45,48,41,25,18,22,18,12,11,11,4,6,8,7,9,11,13,10,16,""
03,19,34,48,35,47,31,15,25,30,17,13,12,16,16,9,5,11,6,9,11,15,30,16,21,""
04,21,35,37,35,31,34,22,24,27,27,25,23,24,19,8,5,5,11,17,10,14,24,21,23,""
05,28,39,41,40,37,35,19,18,30,20,15,14,19,13,5,10,11,17,19,14,16,16,20,11,""
06,27,44,43,37,24,40,25,27,36,22,11,25,12,6,11,10,8,5,10,13,12,16,17,26,""
07,14,27,22,16,22,18,26,16,23,16,9,23,11,16,6,8,7,17,12,17,26,23,21,19,""
08,25,38,44,35,34,28,38,26,34,23,14,13,11,12,7,10,11,7,8,12,14,11,11,21,""
09,22,48,31,49,41,20,29,26,23,26,18,18,19,10,4,6,12,9,8,14,17,18,19,28,""
10,19,40,52,37,33,35,35,16,20,15,18,11,20,8,6,6,1,8,9,14,11,13,23,16,""
11,16,37,37,27,37,28,39,18,16,23,21,11,14,12,7,5,4,5,11,11,16,23,15,9,""
12,17,35,44,37,31,30,33,21,19,6,13,6,11,9,5,5,4,7,8,7,8,8,14,17,""
13,18,26,24,25,31,20,10,22,23,15,12,18,8,9,9,8,9,11,11,10,14,14,9,6,""
14,17,18,30,23,18,28,19,14,19,15,7,9,7,12,4,4,2,2,4,9,6,6,6,10,""
15,16,22,20,21,21,17,7,6,23,11,7,8,11,4,3,0,4,6,7,8,6,6,15,10,""
16,12,14,21,17,10,8,6,9,9,16,10,6,3,7,6,4,3,3,9,10,7,8,9,11,""
17,15,19,19,23,22,23,34,13,26,11,9,6,10,7,6,3,3,4,3,2,9,5,11,8,""
18,4,16,15,16,18,15,16,13,17,7,13,11,9,2,4,4,3,2,13,6,9,7,8,6,""
19,13,15,24,39,18,16,16,25,25,13,16,21,17,6,3,4,1,3,4,7,11,3,7,18,""
20,11,24,24,32,23,26,18,17,14,13,19,22,13,8,2,4,5,4,6,5,8,8,10,10,""
21,16,32,26,24,34,23,30,23,25,20,12,7,6,6,3,4,2,7,10,6,10,7,12,17,""
22,11,32,33,24,18,24,13,12,15,21,10,12,12,14,12,5,5,7,10,7,7,12,13,11,""
23,13,31,30,28,29,22,24,25,13,14,8,10,12,6,9,3,7,5,5,8,9,7,11,13,""
24,17,24,27,32,26,21,17,8,16,9,10,8,9,8,6,2,2,1,8,12,5,7,9,10,""
25,13,18,14,20,22,10,17,19,8,16,17,10,11,7,2,3,5,8,10,8,9,17,9,14,""
26,16,18,30,32,19,25,21,20,16,12,10,8,11,11,8,7,3,6,9,4,3,10,13,19,""
27,18,34,27,30,26,20,16,18,14,20,17,16,12,11,12,2,6,7,10,5,18,17,9,15,""
28,21,35,35,48,24,26,19,13,15,19,11,17,12,6,7,8,10,5,4,4,16,10,12,11,""
29,20,29,35,34,34,27,22,24,22,16,16,7,7,8,7,3,4,6,3,10,8,6,11,10,""
30,15,13,14,20,23,11,14,20,18,19,26,10,15,9,10,6,2,2,5,3,11,0,0,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
