jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,157,156,174,154,219,271,281,351,323,321,262,273,286,318,233,198,0,0,85,83,66,80,81,119
02,113,155,148,178,220,254,291,288,297,259,200,173,0,0,0,0,0,0,0,0,65,74,0,0
03,142,146,169,181,229,263,287,296,276,229,0,187,215,262,279,241,195,124,57,36,81,62,100,113
04,128,149,161,197,237,287,279,308,308,290,222,188,253,303,254,233,153,92,64,47,62,67,71,99
05,146,153,158,200,229,276,357,361,370,259,202,194,293,232,302,331,406,107,7,153,199,150,87,97
06,137,133,149,193,245,285,340,371,370,309,251,238,308,360,40,102,230,157,73,38,41,77,100,114
07,113,148,157,215,265,293,328,345,367,330,260,279,327,366,321,276,182,129,99,102,118,113,67,98
08,142,138,163,161,257,324,369,355,358,286,223,245,321,344,302,222,196,145,146,63,100,72,104,104
09,125,129,172,186,211,276,363,404,427,284,255,252,329,394,113,272,223,130,58,72,47,88,91,119
10,148,165,173,219,264,304,349,400,295,284,257,291,374,375,372,293,209,130,94,64,61,63,112,110
11,129,168,173,217,246,321,346,400,382,345,311,242,328,369,323,295,222,142,74,71,68,78,91,84
12,148,145,181,222,320,342,362,413,397,311,262,292,362,391,324,315,136,199,91,61,95,63,95,114
13,124,139,195,222,266,300,374,332,307,290,22,6,0,0,0,0,0,0,0,0,0,0,0,0
14,123,149,210,202,305,344,307,397,377,305,273,292,357,366,336,248,156,105,74,74,64,74,104,119
15,168,149,208,258,308,357,384,407,354,283,265,283,318,360,319,264,206,164,80,62,80,61,98,131
16,141,183,193,241,285,325,351,392,413,331,336,332,385,362,335,288,111,142,0,0,0,0,0,0
17,154,143,240,221,122,319,389,350,263,269,162,273,363,315,273,225,193,115,87,70,73,75,132,145
18,143,167,187,251,282,325,374,341,363,303,258,262,361,373,327,273,190,138,105,89,88,72,104,111
19,141,171,201,233,292,317,327,379,346,292,234,236,324,335,423,366,54,184,73,59,81,66,100,100
20,125,154,167,223,260,300,337,336,327,235,86,234,83,6,457,230,175,120,125,231,75,61,109,137
21,146,168,196,220,272,305,339,308,323,241,206,158,340,301,326,206,145,109,125,84,93,79,111,110
22,156,161,217,187,251,275,296,326,393,61,277,99,350,339,297,320,185,182,199,51,185,80,85,126
23,155,180,197,221,279,304,170,154,87,6,162,332,323,355,223,242,161,105,68,41,56,72,91,132
24,140,178,220,177,202,317,55,15,32,6,186,184,259,95,258,284,151,127,119,149,20,6,46,141
25,144,172,200,220,241,277,310,320,314,284,289,271,286,436,269,207,159,218,29,341,66,193,128,183
26,167,185,217,210,217,251,435,301,142,252,250,457,277,269,285,169,267,134,98,85,94,99,130,162
27,173,231,210,243,296,308,323,343,336,308,282,212,262,264,294,210,161,121,212,77,108,167,132,154
28,166,178,189,237,280,289,326,294,329,302,251,206,247,256,256,223,189,263,256,152,86,98,106,125
29,162,193,208,226,274,283,324,322,76,258,219,227,308,254,250,202,152,124,86,83,66,109,110,136
30,139,171,202,246,253,282,341,324,304,241,228,204,233,293,252,249,376,128,74,80,85,121,108,121
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
