dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,384,435,497,505,507,567,532,443,496,435,466,350,311,482,389,317,263,253,263,297,390,396,447,418
02,395,364,404,511,520,577,518,493,462,438,463,391,375,325,274,238,230,246,266,321,377,434,491,459
03,476,342,440,531,597,635,524,487,465,432,482,446,365,547,364,271,245,199,257,290,394,449,420,467
04,401,380,414,473,458,548,482,464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,-1,-1,-1,316,353
05,303,251,16,9,453,446,370,346,353,308,191,252,265,205,215,158,162,153,160,171,252,322,416,397
06,408,317,379,369,418,436,361,353,310,311,325,285,260,214,206,160,146,138,178,210,249,256,329,331
07,274,329,396,436,496,402,364,341,324,418,370,295,240,215,205,195,160,167,182,180,254,283,350,314
08,296,269,336,351,430,443,355,384,348,329,295,284,236,209,176,157,170,152,184,247,274,346,368,357
09,393,318,386,379,469,476,452,394,337,331,331,287,203,232,242,241,188,172,191,278,348,335,408,398
10,362,336,317,356,441,481,478,433,373,369,320,361,300,260,192,150,172,145,185,237,333,397,392,424
11,403,306,324,384,487,497,456,418,368,325,312,250,197,190,189,235,189,206,212,267,366,435,491,503
12,397,253,2,0,465,460,486,454,428,338,280,313,233,202,178,74,6,39,353,339,427,465,491,495
13,509,480,378,385,534,569,514,496,445,403,338,270,248,208,161,159,154,247,314,401,386,281,227,197
14,450,552,595,579,375,427,450,397,406,332,344,264,280,259,199,186,172,227,273,303,375,391,404,404
15,405,416,396,444,449,404,356,387,378,366,330,281,243,255,247,167,132,153,189,202,253,274,322,361
16,267,264,315,338,430,395,383,340,326,313,288,262,237,161,157,171,262,138,131,195,219,226,306,295
17,300,233,262,352,397,401,350,315,286,300,292,273,226,217,168,160,133,109,136,144,194,230,269,286
18,232,231,263,371,439,379,345,341,284,275,293,329,233,196,183,129,101,113,127,164,206,209,262,306
19,226,217,256,305,427,369,322,313,358,361,318,290,214,213,163,120,113,119,147,141,184,213,264,323
20,298,293,355,405,398,363,368,328,346,355,331,281,259,235,194,124,136,131,136,148,165,204,283,343
21,266,299,315,383,436,378,356,348,350,308,308,311,273,217,164,137,101,116,131,132,176,196,269,221
22,225,275,342,334,433,351,359,348,341,368,353,344,281,285,241,242,237,267,460,321,233,296,288,341
23,284,250,336,398,438,446,335,342,328,345,347,270,239,167,174,119,119,108,103,159,186,242,273,304
24,289,236,301,339,387,338,294,258,317,304,316,304,276,252,172,141,99,106,125,131,148,192,216,251
25,217,267,295,337,398,435,351,324,294,269,291,227,244,172,185,152,125,131,122,131,159,187,197,242
26,222,261,203,0,373,430,338,341,266,337,260,238,227,212,168,133,158,86,156,393,199,191,229,246
27,254,211,266,311,458,408,327,297,300,283,291,253,204,181,155,125,109,111,125,138,177,179,233,293
28,271,278,333,387,449,364,341,366,267,305,308,286,228,235,155,169,130,104,106,155,152,184,218,279
29,258,270,343,414,407,340,327,283,337,333,291,255,274,206,165,130,102,111,120,120,145,232,264,271
30,284,230,294,333,385,384,351,296,267,318,320,470,602,324,209,204,144,118,113,152,201,210,265,299
31,244,242,305,342,429,399,360,323,296,273,295,258,222,226,185,147,132,119,126,134,163,202,255,-1,-1
