Mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,8,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,5,3,11,6,5,5,7,8,5,8,5,3,8
2,8,7,6,3,2,1,2,3,1,1,4,-1,5,2,4,7,12,17,4,10,10,9,10,4
3,4,10,4,7,5,1,2,4,1,1,3,4,3,7,7,4,5,5,11,10,5,7,4,12
4,9,8,1,3,6,3,1,4,3,-1,1,2,3,6,5,11,9,13,5,7,4,9,10,7
5,3,3,4,5,3,4,3,1,-1,2,-1,1,5,5,4,5,2,7,6,9,9,5,8,4
6,4,4,6,5,7,1,3,-1,3,2,1,1,3,3,5,6,3,4,-1,8,4,10,11,5
7,11,6,3,5,4,10,3,2,2,-1,-1,-1,2,5,1,5,4,3,8,6,6,5,9,7
8,4,3,7,4,4,2,2,2,2,-1,5,4,4,2,5,7,8,4,11,7,6,6,10,2
9,13,11,6,5,4,6,6,3,-1,-1,1,3,4,3,10,4,9,7,8,7,5,10,5,13
10,9,8,6,5,3,5,5,1,-1,-1,2,-1,3,3,3,5,9,11,7,11,5,8,8,9
11,7,8,7,6,2,1,3,2,-1,3,-1,1,-1,6,4,3,6,5,6,6,4,9,8,6
12,3,1,-1,1,6,5,2,1,4,2,3,6,3,4,5,9,9,5,4,6,8,2,9,7
13,9,4,1,-1,-1,-1,-1,-1,1,2,-1,3,2,9,10,6,6,6,8,5,12,6,4,9
14,10,4,5,3,2,2,3,-1,3,-1,1,3,3,5,8,9,7,8,7,8,6,9,14,7
15,6,6,5,3,3,1,2,-1,1,2,-1,2,-1,3,3,6,8,12,11,5,7,8,8,11
16,4,6,2,4,2,5,3,1,1,-1,-1,2,2,6,6,5,5,11,5,8,6,4,9,6
17,7,5,1,-1,2,4,2,1,2,2,1,2,2,3,2,1,5,7,4,4,6,10,4,11
18,5,9,4,3,2,7,3,1,-1,1,2,1,-1,3,6,3,3,6,5,2,2,11,6,6
19,2,4,4,5,4,1,2,1,1,1,2,3,5,1,5,4,11,7,10,4,6,9,3,1
20,5,9,2,2,2,2,2,2,3,1,2,2,4,10,5,4,4,5,4,9,12,9,9,12
21,10,9,6,5,8,2,4,2,1,-1,2,3,5,7,16,9,8,11,9,10,9,14,13,7
22,8,8,7,6,8,3,5,2,4,1,2,6,5,4,11,7,7,8,10,7,5,6,8,9
23,9,6,2,7,1,4,1,5,2,1,3,-1,-1,4,4,10,4,9,7,12,8,14,12,8
24,8,4,9,3,7,1,3,1,2,1,1,4,6,15,3,6,6,7,4,10,4,10,4,9
25,7,9,8,6,4,4,-1,-1,3,1,-1,-1,1,2,4,6,7,6,13,10,6,11,11,13
26,2,3,1,3,-1,4,2,-1,3,3,1,5,1,2,2,9,7,7,10,3,6,6,9,7
27,2,6,4,2,5,1,2,2,3,2,1,1,7,3,2,3,9,12,7,8,11,6,9,3
28,9,4,5,1,5,3,3,4,-1,-1,-1,3,1,4,3,8,9,10,9,4,10,10,10,14
29,10,8,8,3,2,5,-1,-1,1,-1,2,-1,3,2,4,3,2,10,6,8,6,9,8,9
30,9,2,5,1,3,3,3,-1,-1,-1,2,1,3,3,2,6,4,5,2,2,8,5,8,6
31,7,5,2,-1,1,1,-1,1,-1,2,1,2,2,4,8,3,2,2,5,8,10,9,2,7
