Jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,18,19,11,10,10,25,11,14,17,28,11,6,7,12,15,10,9,11,8,9,9,30,13,20
2,9,26,23,16,10,13,18,11,28,16,-1,-1,-1,-1,-1,-1,1,-1,-1,2,27,15,33,23
3,18,19,24,11,17,17,14,21,15,17,31,58,46,34,34,40,34,32,34,39,28,44,75,82
4,109,146,220,225,135,47,26,50,26,30,82,86,53,53,39,32,27,16,13,10,15,15,10,14
5,16,29,10,16,14,14,9,20,10,11,14,12,-1,5,11,8,6,7,8,7,4,8,3,7
6,7,8,12,5,5,13,2,8,12,12,20,14,13,10,9,11,9,84,1,7,4,3,16,6
7,4,2,7,5,11,6,4,7,2,8,6,6,44,16,9,4,5,1,5,3,3,3,6,8
8,14,1,5,3,7,2,7,6,15,8,13,16,12,12,9,7,8,6,4,4,3,5,7,7
9,13,7,12,7,10,7,6,3,9,11,5,7,15,8,9,10,8,6,2,7,8,5,2,20
10,1,15,10,18,11,10,12,6,20,26,15,12,14,7,10,-1,-1,-1,4,4,6,16,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,8,7,6,12,9,9,2,4,2,2,4,3,4,2
12,5,37,3,5,4,17,7,6,3,7,6,6,6,17,8,8,6,13,7,3,10,2,3,8
13,2,5,7,4,3,5,8,11,10,7,3,3,5,12,3,1,3,4,5,5,5,3,6,-1,-1
14,-1,-1,-1,-1,-1,12,12,4,8,6,10,9,17,14,16,12,2,2,5,6,7,3,10,-1,-1
15,3,-1,-1,-1,-1,4,9,6,10,14,30,11,7,10,3,7,98,3,11,5,10,4,3,9
16,4,8,6,10,10,7,14,21,11,14,24,17,13,6,17,14,6,4,6,5,6,6,4,8
17,8,8,5,14,9,10,11,13,11,6,13,13,10,10,5,3,2,7,4,-1,1,5,7,13
18,6,4,10,5,4,4,3,4,8,6,6,13,6,7,10,9,4,4,4,2,5,16,5,9
19,4,6,8,10,6,5,5,10,4,5,20,14,7,12,10,8,4,4,1,5,5,5,6,1
20,2,10,6,4,6,3,19,13,13,32,14,23,14,3,12,8,6,8,3,6,13,3,9,4
21,2,12,11,8,10,6,5,10,16,21,17,12,8,4,22,8,4,8,7,6,7,11,8,6
22,2,4,12,9,3,8,11,12,16,16,4,6,9,6,1,8,8,4,4,2,6,4,3,2
23,3,6,26,9,7,10,6,6,11,9,18,9,17,18,9,6,12,5,3,6,15,4,2,1
24,-1,4,3,5,1,2,3,5,5,64,3,2,4,1,2,1,1,6,1,-1,1,2,2,4
25,6,6,-1,-1,2,2,-1,1,1,1,-1,6,-1,2,3,1,2,-1,2,6,1,6,5,8
26,4,7,16,1,3,5,13,15,13,10,12,9,6,5,5,11,2,2,6,6,4,5,8,3
27,7,7,6,6,7,10,10,14,14,12,22,8,11,9,6,5,3,5,6,6,6,2,4,4
28,6,1,8,3,6,5,7,16,10,21,18,16,8,29,11,6,5,5,5,1,5,5,4,4
29,5,7,5,7,6,9,6,11,31,14,16,8,10,13,12,10,3,1,6,3,8,10,8,7
30,8,8,3,9,13,9,13,4,7,18,6,9,11,2,4,6,5,12,5,5,6,5,8,7
31,7,8,15,20,11,10,17,26,15,7,6,14,20,11,7,9,10,6,4,4,3,8,6,8
