Jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,28,22,30,23,14,-1,-1,8,3,5,3,5,8,10,-1,-1,-1,-1,21,22,-1,-1,31,24
2,31,18,22,-1,-1,-1,-1,-1,-1,-1,-1,6,14,13,17,-1,-1,-1,-1,-1,-1,-1,-1,15
3,31,29,42,29,35,14,14,12,3,6,2,5,9,20,34,-1,-1,-1,-1,-1,-1,32,14,20
4,173,104,114,97,73,44,28,24,6,6,3,5,8,11,13,-1,-1,-1,-1,-1,60,84,91,173
5,29,33,19,15,13,8,4,8,6,5,4,8,8,8,25,14,23,55,58,82,81,74,85,48
6,41,21,27,28,22,19,10,11,17,7,6,9,21,18,16,12,27,46,43,54,44,52,47,36
7,43,46,25,16,-1,-1,-1,-1,-1,5,12,9,13,13,11,17,41,29,34,37,42,37,35,46
8,19,9,9,16,7,12,14,12,10,8,4,12,8,8,17,21,31,41,36,38,17,35,18,19
9,27,36,23,22,12,9,9,6,6,10,4,9,16,12,16,14,24,43,45,55,64,32,45,25
10,38,32,29,38,18,10,12,5,6,8,7,5,8,12,17,12,17,59,49,57,70,65,48,38
11,28,25,23,18,16,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,18,35,27,39,25,34,41,34
12,36,33,32,-1,-1,-1,-1,4,8,7,8,9,11,37,13,-1,-1,-1,-1,-1,66,62,59,52
13,58,38,23,14,12,16,8,-1,9,6,6,7,14,-1,-1,21,35,41,-1,71,58,23,42,35
14,27,30,40,33,27,24,17,17,4,9,11,11,5,19,33,-1,-1,-1,-1,-1,-1,-1,-1,20
15,60,47,20,23,18,15,14,7,7,6,10,5,11,13,14,9,25,49,32,31,52,62,28,35
16,30,23,23,12,11,11,13,10,3,7,6,10,11,15,18,8,33,63,31,43,59,32,29,24
17,45,41,37,29,18,13,17,8,3,5,4,6,13,9,17,30,28,46,50,34,40,60,50,29
18,43,40,32,20,25,11,8,7,8,11,6,10,8,22,24,22,46,51,62,74,75,51,40,27
19,37,60,47,45,21,17,15,2,10,10,10,5,9,10,11,32,32,45,56,62,40,29,25,22
20,34,36,29,19,18,13,10,8,9,5,6,4,10,4,8,28,31,38,48,23,45,30,40,39
21,55,46,28,23,23,19,19,15,15,12,11,13,14,9,11,16,34,51,48,44,28,32,48,37
22,21,16,7,-1,12,-1,-1,-1,-1,9,5,8,14,16,19,14,36,43,49,59,31,41,25,28
23,36,27,18,25,14,14,9,4,6,4,1,12,12,15,15,30,52,53,43,35,34,17,18,22
24,15,31,31,21,27,9,6,8,3,6,4,7,12,16,14,15,31,33,42,44,62,38,29,22
25,27,21,26,22,20,13,5,2,7,6,6,8,10,13,21,32,20,32,39,41,42,36,36,34
26,28,24,20,22,16,23,7,10,5,7,3,12,14,14,13,24,25,51,42,45,39,25,38,35
27,26,24,24,16,19,14,8,5,7,4,2,8,13,20,22,31,38,52,41,51,48,31,23,26
28,29,19,21,21,14,14,7,9,6,3,4,7,12,15,21,26,37,45,43,51,43,34,37,38
29,26,25,28,60,10,5,3,3,4,12,7,6,9,13,19,24,40,42,51,61,42,-1,38,30
30,55,28,28,22,18,15,6,6,5,3,7,11,11,22,26,39,36,42,57,57,54,34,29,48
31,32,10,-1,-1,-1,-1,-1,-1,10,7,4,12,17,21,16,20,29,42,42,53,29,32,26,27
