Jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,8,9,6,3,3,2,1,-1,-1,1,1,-1,2,4,3,3,9,8,6,10,7,5,8,5
2,6,3,10,7,3,3,-1,4,3,-1,1,7,9,4,8,3,3,7,8,9,13,12,6,8
3,12,5,4,2,5,4,2,6,-1,-1,-1,-1,1,5,6,3,7,7,16,11,16,15,15,9
4,14,29,25,30,31,19,12,9,2,1,-1,2,1,2,5,3,4,18,18,13,33,17,10,12
5,5,5,11,10,3,3,7,3,2,2,1,1,-1,1,8,6,6,6,8,10,15,4,8,10
6,8,2,2,4,1,5,-1,-1,-1,1,1,-1,2,3,2,3,4,3,12,9,14,10,10,6
7,5,6,2,5,8,2,3,1,1,3,3,2,2,1,1,4,3,4,4,9,8,11,9,9
8,2,-1,-1,5,2,5,1,1,1,-1,-1,3,2,5,5,-1,3,2,7,13,7,9,4,2
9,3,7,8,9,3,6,-1,4,1,2,3,2,6,11,10,3,9,14,12,9,13,6,15,6
10,5,9,6,10,8,4,2,2,1,4,-1,-1,10,3,1,9,7,17,13,15,24,8,11,9
11,9,2,2,1,1,3,1,3,2,-1,1,1,4,7,7,7,2,10,13,17,13,10,12,7
12,11,9,11,8,6,-1,5,3,-1,-1,8,3,3,6,3,7,7,15,10,16,17,20,12,13
13,9,8,1,1,-1,-1,1,3,1,-1,-1,2,9,8,4,7,9,10,8,10,14,9,14,12
14,3,6,15,9,9,8,4,-1,2,2,1,1,6,8,5,8,11,9,10,13,12,5,9,4
15,7,8,14,12,5,6,4,3,-1,5,1,4,5,4,6,3,4,5,13,10,11,5,3,10
16,4,3,4,3,2,2,4,2,2,1,1,3,3,7,5,4,4,9,8,15,14,11,4,13
17,16,12,11,8,8,3,2,2,4,1,2,3,3,2,5,2,4,8,12,8,14,8,3,9
18,6,11,10,7,5,6,2,1,2,1,2,2,3,2,4,5,7,11,11,11,11,15,12,11
19,9,7,7,5,3,6,1,-1,1,-1,2,1,4,7,1,2,6,9,9,11,13,10,9,8
20,2,12,1,5,5,-1,-1,-1,-1,1,2,1,5,3,5,6,3,12,9,12,9,9,14,8
21,9,9,11,11,5,7,2,1,-1,-1,-1,3,3,4,4,8,10,9,14,14,9,10,6,10
22,3,2,8,5,6,2,4,1,2,2,2,1,-1,3,1,5,12,11,14,8,6,7,6,5
23,6,2,5,6,3,2,1,1,1,1,-1,-1,5,6,8,4,12,16,12,9,11,11,6,7
24,3,6,5,3,5,1,3,6,-1,3,-1,2,4,5,6,3,7,9,11,12,14,10,10,8
25,12,11,9,7,8,4,2,2,3,-1,-1,6,7,5,9,12,13,11,12,11,8,12,7,9
26,12,1,6,8,6,5,3,1,2,1,-1,3,4,1,6,8,7,10,12,7,7,8,8,9
27,6,7,5,8,5,2,4,2,-1,2,2,4,9,6,3,5,3,5,8,20,13,16,4,5
28,9,9,11,7,8,6,4,3,-1,3,2,2,2,2,12,8,5,8,3,13,9,7,7,7
29,11,9,5,2,7,8,2,1,-1,3,2,1,-1,3,10,6,13,13,14,13,14,12,16,-1,-1
30,11,11,6,8,8,3,4,2,2,1,1,2,5,4,8,6,5,18,7,12,12,17,11,7
31,6,8,3,4,4,5,1,-1,-1,1,2,3,1,6,7,4,8,9,6,7,14,7,7,5
