dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,382,385,385,414,395,372,366,360,328,350,360,320,318,282,251,251,220,218,132,139,116,136,159,128
02,150,149,157,185,214,226,209,261,298,277,268,215,237,211,258,264,282,91,237,265,325,352,350,368
03,424,427,427,408,397,386,426,417,382,351,351,303,293,286,278,279,272,344,362,392,420,437,422,431
04,422,449,465,436,435,414,446,404,384,367,346,342,303,297,281,286,317,310,341,350,392,391,378,446
05,410,420,442,460,440,449,417,413,360,323,332,347,306,329,316,290,284,285,300,352,383,381,372,376
06,373,381,388,364,342,358,334,351,357,334,277,275,257,283,255,244,272,298,295,306,342,352,371,358
07,356,371,361,387,352,351,354,339,352,389,335,318,296,308,280,282,261,294,345,334,357,377,374,391
08,366,370,351,366,368,371,362,369,378,348,341,341,319,300,307,292,262,244,294,335,375,376,378,395
09,364,399,411,406,408,412,385,358,291,341,284,281,296,257,224,225,234,263,334,361,415,415,415,404
10,399,405,426,429,422,416,440,415,373,325,301,298,274,267,244,239,291,295,321,401,408,420,456,408
11,409,414,426,430,439,434,447,460,414,395,352,349,306,293,300,294,269,300,355,392,431,438,441,435
12,388,406,416,414,413,432,443,399,400,405,366,346,270,279,258,224,252,332,383,417,440,445,439,420
13,379,408,409,424,398,443,452,398,385,389,335,288,260,287,289,285,310,369,396,437,436,433,413,400
14,362,360,345,321,320,368,379,354,339,361,342,261,262,258,261,215,266,332,342,374,396,380,376,380
15,375,363,368,400,376,361,361,306,292,333,299,299,302,282,220,212,209,208,218,277,337,358,318,345
16,350,400,419,421,434,404,412,342,319,319,308,260,267,277,239,273,236,278,290,304,319,352,342,359
17,313,322,355,364,359,353,367,329,303,295,307,263,245,270,238,201,224,222,254,277,298,297,335,337
18,334,349,387,362,349,374,382,366,305,323,302,304,259,238,228,188,165,179,255,259,303,312,287,310
19,315,305,365,391,380,384,387,369,338,358,324,321,313,295,224,185,181,247,262,303,312,307,317,279
20,335,348,369,361,363,310,359,328,308,294,296,260,271,266,254,252,226,235,220,207,262,306,292,297
21,323,322,333,345,339,323,334,290,296,291,321,293,289,299,219,198,227,254,256,248,310,303,311,306
22,347,371,396,379,384,354,364,363,335,338,299,342,309,292,266,244,243,179,227,255,292,306,311,279
23,303,328,356,365,339,347,372,388,374,342,336,305,302,301,236,193,192,196,236,214,278,282,260,265
24,316,320,356,346,337,327,326,325,322,291,270,293,268,270,245,259,237,184,215,276,266,298,315,260
25,320,316,325,330,350,323,366,309,327,339,296,269,217,207,169,193,181,218,258,266,318,284,289,317
26,297,301,358,324,325,301,321,285,314,303,334,284,270,244,256,215,205,204,207,235,253,280,301,312
27,257,296,333,331,310,305,342,296,291,279,290,263,237,240,226,228,188,212,229,203,277,255,317,330
28,327,376,377,378,394,366,361,328,316,286,264,283,273,242,260,210,190,224,237,241,287,286,296,326
29,320,357,348,361,355,317,341,307,305,293,270,279,241,206,191,187,208,212,207,238,281,299,304,318
30,335,313,346,361,334,342,330,312,285,289,265,300,246,235,208,217,198,224,226,272,305,332,225,273
31,309,331,326,377,374,359,381,338,359,340,361,342,330,281,239,196,191,201,233,306,308,307,346,376
