dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,18,19,23,10,12,6,9,10,7,11,14,15,16,11,15,20,28,36,33,20,35,25,28,""
02,21,23,18,-1,13,14,9,4,3,6,7,7,17,19,16,20,17,30,29,26,13,31,33,32,""
03,33,32,23,22,12,17,9,5,4,4,8,10,14,8,8,17,11,17,28,35,37,30,27,24,""
04,27,18,20,19,22,13,11,5,9,4,6,8,14,15,11,15,20,15,35,18,31,30,26,39,""
05,20,24,27,8,22,10,6,8,9,6,9,13,17,17,17,18,23,22,27,19,30,29,26,34,""
06,23,17,22,19,11,12,6,4,6,5,13,6,15,15,15,18,17,17,23,24,26,27,29,26,""
07,44,29,24,16,10,12,6,9,8,10,11,14,11,18,13,16,22,18,26,23,21,27,33,25,""
08,24,24,27,19,13,13,8,12,5,5,11,17,20,13,31,13,24,20,35,24,41,42,36,31,""
09,29,25,31,14,13,11,8,13,6,8,10,23,18,22,24,14,20,23,26,22,45,24,25,32,""
10,17,28,19,19,9,15,11,16,7,3,11,18,15,17,19,15,21,19,20,29,28,44,45,33,""
11,25,22,13,11,7,5,9,4,5,9,15,20,27,28,37,34,11,23,18,31,39,47,42,30,""
12,27,26,17,23,19,11,10,8,4,4,22,28,38,59,59,35,24,18,38,56,49,68,53,49,""
13,30,16,16,10,17,17,7,11,4,18,28,48,53,70,113,81,39,22,38,56,99,89,68,67,""
14,44,36,21,21,15,10,3,6,7,23,27,37,48,61,65,65,82,37,32,46,46,47,30,36,""
15,31,38,22,21,19,15,11,9,1,13,8,12,20,22,16,25,11,22,20,29,38,29,33,34,""
16,32,22,14,9,10,14,13,10,8,5,6,7,17,11,21,11,16,17,24,33,24,13,23,26,""
17,21,22,21,17,17,10,4,4,4,9,11,10,17,21,21,19,19,25,23,21,29,38,38,40,""
18,23,23,20,21,22,12,4,4,3,6,5,17,5,9,13,13,12,14,16,18,16,23,21,26,""
19,21,26,19,17,10,9,7,3,5,5,3,12,3,9,5,10,8,4,14,10,19,23,23,15,""
20,24,15,19,18,8,7,6,5,3,7,6,11,10,7,10,6,12,18,13,26,16,27,25,29,""
21,39,19,20,17,19,7,6,11,2,4,5,10,11,12,8,17,15,19,14,25,29,40,30,23,""
22,34,26,20,20,12,8,11,6,4,8,13,9,15,13,13,17,12,17,33,16,27,35,33,32,""
23,39,32,22,22,11,15,9,4,3,1,5,5,11,15,10,9,20,21,27,20,29,28,35,28,""
24,30,27,32,25,13,14,6,4,5,6,9,10,13,13,14,13,19,27,20,30,19,28,36,25,""
25,17,22,19,30,12,11,9,14,6,5,7,3,10,28,15,17,13,21,22,12,21,31,42,24,""
26,33,25,24,25,14,7,12,5,8,6,12,12,10,13,23,10,15,16,19,22,17,23,31,21,""
27,26,17,23,22,14,12,2,8,4,5,7,13,15,17,23,25,22,22,16,25,21,29,32,30,""
28,26,30,21,21,16,10,14,12,10,10,8,13,13,17,15,18,24,17,24,28,36,23,39,45,""
29,30,34,39,22,22,9,8,12,5,8,15,6,15,14,22,14,8,23,24,22,15,29,32,33,""
30,29,20,11,22,16,9,9,12,3,-1,-1,9,11,14,8,11,17,22,15,16,28,37,39,43,""
31,33,24,19,22,10,9,2,8,2,5,5,13,8,14,13,12,13,17,23,27,26,28,56,-1,""
[E]z,"n`df}f'a{fIndh`e'jfd"
