dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,19,24,26,33,6,""
11,0,12,6,6,4,8,25,41,24,26,17,15,21,15,3,9,8,9,13,25,37,71,84,64,""
12,32,16,11,23,25,33,22,36,41,32,12,15,17,20,15,2,10,9,26,35,59,62,97,108,""
13,67,26,22,15,19,43,40,63,57,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
18,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
21,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,1,4,3,5,2,2,""
22,2,0,0,1,2,2,0,7,1,6,4,1,6,3,1,0,4,5,7,8,1,5,15,13,""
23,17,22,15,19,20,28,15,48,15,2,2,2,1,1,2,0,2,2,6,8,3,3,4,12,""
24,19,19,18,19,16,15,26,14,20,11,11,11,8,5,5,1,6,9,10,5,8,6,13,10,""
25,13,10,12,13,15,12,10,10,14,4,9,14,5,4,7,2,4,5,7,5,9,15,17,13,""
26,12,5,13,5,13,11,18,9,8,7,6,7,7,8,8,8,6,6,5,12,6,5,3,2,""
27,3,1,0,1,4,1,0,5,4,0,1,1,1,0,0,3,2,2,3,3,5,6,5,3,""
28,8,17,11,9,13,25,14,14,9,14,8,14,11,4,4,3,7,6,6,8,2,13,13,14,""
29,13,9,8,21,21,11,11,8,5,8,11,13,8,2,4,3,5,9,6,4,6,12,9,9,""
30,2,12,13,10,15,27,13,14,3,0,2,2,6,7,5,8,1,3,10,10,4,14,12,16,""
31,9,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
