dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,53,51,48,56,90,102,124,82,93,30,30,28,23,22,13,15,16,37,28,41,43,65,71,63,""
02,47,42,60,47,41,32,51,132,126,59,81,59,53,67,53,59,70,93,110,107,124,84,18,0,""
03,4,26,54,52,27,26,133,117,61,5,28,72,44,41,40,58,69,63,69,104,113,134,74,36,""
04,32,42,77,114,109,116,120,91,105,63,62,55,56,127,50,37,59,58,56,89,107,121,53,52,""
05,46,34,60,91,90,103,121,97,90,63,46,56,42,40,46,39,57,52,87,92,108,130,10,1,""
06,35,41,58,96,79,86,105,91,78,49,55,47,48,34,37,60,49,63,81,96,134,153,130,41,""
07,56,38,40,79,105,136,132,97,76,74,52,55,51,38,48,48,66,53,79,99,143,151,132,124,""
08,36,25,42,76,117,133,113,100,84,58,60,51,49,45,53,44,58,72,79,120,141,189,145,134,""
09,40,29,56,97,123,122,125,124,81,81,64,52,50,36,41,56,69,71,112,135,110,139,84,3,""
10,17,33,61,73,112,95,126,101,101,38,38,42,46,32,31,40,71,88,109,153,195,200,171,64,""
11,37,36,80,112,93,137,126,123,99,55,47,37,34,48,37,55,83,107,137,171,211,262,105,62,""
12,33,46,49,84,107,144,200,128,76,52,36,33,30,27,38,64,84,134,195,260,250,363,205,132,""
13,58,50,81,127,120,181,212,185,150,86,61,60,36,53,53,75,138,186,265,327,369,387,388,319,""
14,155,59,52,63,231,220,224,198,125,88,53,55,33,43,67,82,119,121,147,181,231,254,202,86,""
15,40,56,66,74,120,128,111,97,89,48,39,33,37,29,42,44,59,52,58,91,107,118,119,124,""
16,0,1,32,78,80,74,74,66,50,42,48,44,38,51,61,59,64,53,59,91,126,139,122,59,""
17,46,34,66,110,87,109,103,98,87,60,64,57,43,54,37,43,33,58,72,103,117,108,82,41,""
18,36,46,79,94,83,105,92,82,94,94,43,60,46,31,29,33,38,48,47,65,74,82,41,41,""
19,30,43,74,73,83,75,81,83,75,45,39,39,28,3,-1,-1,121,56,200,237,205,242,183,144,""
20,131,136,205,257,233,237,228,127,113,140,191,244,442,284,337,465,431,327,349,509,242,428,396,409,""
21,186,246,183,268,282,265,195,130,207,343,183,394,385,293,309,305,321,336,511,334,431,280,143,335,""
22,276,418,327,458,542,379,398,275,343,268,229,344,145,283,161,272,345,363,332,366,242,204,195,93,""
23,86,133,143,193,138,235,150,162,117,87,75,72,67,50,50,90,95,66,99,81,107,91,74,9,""
24,30,128,119,158,197,122,166,135,121,87,89,70,54,52,81,40,44,47,13,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,124,50,77,80,104,91,48,""
26,42,32,62,78,84,101,98,90,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]c'bf,"bheIyfz}'js"
