dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,13,8,10,15,11,9,9,11,11,16,9,8,10,8,1,1,1,0,1,1,4,6,7,""
02,10,10,9,14,6,12,12,16,10,15,11,10,4,11,6,8,6,7,4,2,0,2,6,5,""
03,13,10,14,13,10,17,9,11,8,12,17,15,21,15,12,10,3,3,3,3,4,6,7,2,""
04,7,16,12,7,21,21,14,15,17,9,5,11,18,10,5,7,2,2,2,4,6,10,4,7,""
05,9,21,11,14,13,14,17,11,13,12,13,12,10,8,5,6,3,2,8,4,6,3,3,10,""
06,9,9,7,17,10,7,5,14,6,8,15,11,14,6,5,4,0,0,0,4,3,1,5,8,""
07,1,9,11,21,11,16,11,14,2,1,4,3,5,3,1,1,1,2,1,4,3,3,3,5,""
08,4,10,7,14,10,7,11,10,4,3,3,1,3,2,3,2,3,0,2,1,1,5,6,2,""
09,1,6,12,18,11,4,10,12,8,5,6,7,-1,-1,-1,3,1,2,3,1,3,7,2,3,""
10,5,7,10,14,7,15,15,15,11,10,6,15,5,7,6,7,2,5,3,7,8,1,2,3,""
11,3,2,9,16,15,10,17,14,15,11,11,9,7,9,11,8,7,9,5,11,8,2,2,2,""
12,8,7,17,26,25,23,22,27,23,12,10,14,5,11,4,8,4,8,8,14,6,3,4,0,""
13,2,13,30,52,38,35,42,42,41,21,18,10,9,9,3,3,0,6,7,8,13,16,5,10,""
14,8,12,54,56,45,41,42,64,43,34,20,9,8,8,1,1,2,1,3,9,6,5,4,3,""
15,5,14,17,17,19,12,9,9,8,9,8,5,7,7,2,3,3,2,1,2,4,1,4,4,""
16,8,8,8,13,9,12,10,8,11,10,10,6,13,6,8,2,2,2,1,2,2,4,0,4,""
17,12,6,9,5,14,12,12,7,3,0,4,0,3,0,6,5,5,2,1,3,3,2,4,0,""
18,6,7,7,11,11,3,2,10,4,15,8,8,6,9,7,6,4,0,3,0,4,2,4,5,""
19,5,7,5,7,9,2,7,16,3,12,4,6,2,11,5,1,4,6,2,0,2,2,4,3,""
20,4,5,4,6,6,7,5,11,3,12,8,6,4,7,7,4,5,1,1,2,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,3,1,2,2,0,2,1,0,0,0,0,1,3,""
22,3,4,7,3,10,9,15,6,9,6,10,1,5,3,3,1,2,0,0,0,1,4,2,0,""
23,9,9,3,3,5,7,4,9,9,5,5,5,3,3,4,2,4,5,0,3,2,0,2,1,""
24,2,2,4,5,3,9,1,2,3,3,0,2,0,4,0,0,1,0,1,0,1,2,1,2,""
25,3,3,9,0,7,4,3,3,4,3,4,5,-1,1,1,1,1,0,0,0,0,0,1,3,""
26,4,1,2,3,3,6,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,""
27,1,0,1,0,1,0,0,3,2,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
