dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,157,162,179,206,238,238,285,309,331,402,349,359,309,289,258,235,245,229,198,194,213,177,172,144,""
02,180,188,221,275,264,218,200,257,309,382,425,391,380,315,294,257,248,225,208,182,210,159,106,141,""
03,176,223,255,306,279,264,260,268,278,318,343,308,316,313,294,255,239,278,262,193,172,116,97,131,""
04,156,211,244,233,263,253,255,298,314,296,325,309,329,345,278,252,241,223,249,195,176,189,153,160,""
05,174,172,192,235,214,262,280,274,291,299,321,328,337,303,269,226,229,216,231,253,215,172,156,148,""
06,166,214,230,247,240,236,241,333,332,363,368,308,311,277,287,217,233,239,227,178,168,143,133,152,""
07,201,235,236,290,231,241,240,297,289,373,345,351,364,354,345,278,233,278,229,202,162,140,143,149,""
08,149,195,274,266,306,278,281,292,330,362,336,372,303,298,262,239,156,144,143,153,140,156,119,177,""
09,200,159,201,287,290,260,239,220,240,298,363,351,367,350,292,218,206,217,156,141,144,106,108,184,""
10,272,172,227,239,262,240,293,277,287,320,307,364,353,351,323,252,243,194,204,136,141,111,106,141,""
11,190,254,253,271,330,332,318,243,230,286,376,371,427,381,286,251,225,205,168,146,143,140,136,159,""
12,239,315,356,361,401,369,381,314,344,339,330,351,375,358,356,295,269,220,190,143,127,144,140,171,""
13,264,326,354,370,322,347,369,331,340,477,493,503,440,420,369,303,232,235,243,186,161,119,126,186,""
14,290,398,407,453,440,447,423,404,418,475,466,459,409,321,295,258,231,237,172,162,122,114,107,108,""
15,131,227,235,289,278,233,231,289,346,308,312,324,287,273,224,255,222,230,213,173,109,101,99,72,""
16,92,132,142,151,162,163,181,204,229,280,290,283,244,198,201,156,185,161,181,170,151,121,102,108,""
17,136,169,160,186,219,182,195,219,268,330,330,302,260,242,198,205,158,189,175,219,151,126,-1,-1,""
18,-1,-1,62,243,228,183,192,230,232,318,335,289,309,279,553,254,194,183,180,217,165,125,116,114,""
19,137,168,174,181,201,159,214,233,273,329,297,295,277,247,221,168,157,165,205,179,116,119,81,112,""
20,112,146,158,160,185,202,219,248,78,344,-1,348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,121,71,74,108,139,133,140,177,139,127,105,220,312,284,315,305,235,226,178,172,147,""
22,180,205,270,227,249,284,317,344,392,345,328,366,348,339,349,331,381,309,338,284,272,194,181,180,""
23,188,219,212,249,221,232,281,310,310,353,376,305,311,281,286,295,296,279,301,243,203,156,168,175,""
24,171,195,201,232,214,219,264,340,373,403,434,402,338,289,292,277,284,306,280,215,188,295,182,151,""
25,198,237,267,247,231,236,255,321,341,373,403,436,419,397,371,313,302,291,279,238,202,190,174,138,""
26,180,212,222,235,254,286,324,382,57,477,419,453,456,382,306,291,278,295,296,255,253,186,154,176,""
27,200,187,226,234,268,292,317,395,457,494,427,481,284,316,357,342,284,291,312,246,246,231,201,221,""
28,200,241,285,275,208,228,349,377,401,436,446,472,464,307,265,261,238,238,207,223,218,208,231,218,""
29,245,275,278,288,290,285,318,343,419,417,440,418,392,407,389,389,346,323,334,337,295,295,198,177,""
30,161,191,302,293,302,286,313,401,407,443,461,436,385,319,293,257,288,297,325,304,239,180,151,126,""
31,168,252,257,258,264,278,325,361,417,374,382,396,355,349,352,272,262,273,259,269,239,198,173,-1,""
