dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,40,57,53,75,""
02,57,48,65,60,65,69,79,55,72,78,49,17,61,31,33,45,44,31,36,57,45,44,35,73,""
03,61,55,86,75,75,74,65,78,64,66,56,60,62,42,35,23,31,23,26,34,51,59,51,44,""
04,45,73,59,50,74,62,53,73,66,82,74,65,86,47,44,45,28,41,38,39,43,58,49,45,""
05,51,52,51,71,59,65,68,64,71,64,52,45,42,42,9,-1,-1,9,34,35,63,54,57,49,""
06,73,37,37,81,79,68,83,76,76,62,66,53,41,40,27,27,40,35,45,27,56,56,77,59,""
07,51,63,68,72,83,92,67,84,73,78,74,65,55,36,30,31,38,35,30,41,48,68,43,55,""
08,52,65,62,68,60,69,70,82,77,76,79,56,44,40,8,32,20,36,32,39,57,66,57,62,""
09,60,58,63,72,60,72,69,113,115,75,79,65,56,43,31,24,34,46,51,70,53,65,48,68,""
10,74,82,62,78,89,81,91,116,83,88,64,63,42,35,33,32,24,60,52,51,65,72,79,58,""
11,70,66,85,105,95,110,135,120,88,64,62,45,40,21,31,31,30,33,50,55,83,110,73,100,""
12,85,70,89,94,111,144,122,146,144,104,75,70,48,60,38,37,32,47,64,99,116,131,137,116,""
13,113,101,114,144,135,150,185,143,170,120,96,62,34,46,36,31,33,64,86,119,130,208,241,218,""
14,202,178,155,167,193,183,179,177,173,136,97,77,36,41,36,24,34,53,62,73,105,88,84,100,""
15,86,75,77,84,72,78,82,95,65,77,60,59,37,38,37,30,25,26,30,28,43,62,53,46,""
16,60,55,78,80,69,72,77,80,58,71,58,47,45,26,35,39,18,28,28,23,24,39,46,46,""
17,46,60,50,51,61,67,64,88,76,70,77,74,49,48,20,19,12,15,27,35,26,31,40,45,""
18,53,39,53,50,69,53,71,57,77,46,58,44,42,48,35,19,22,17,21,24,33,37,42,38,""
19,34,50,67,58,74,48,56,65,48,64,66,57,39,34,28,24,28,22,17,27,35,39,45,51,""
20,60,54,64,83,66,69,76,68,76,68,54,40,56,54,49,27,26,40,26,30,29,27,44,33,""
21,52,51,57,47,50,63,84,65,69,71,67,67,40,43,34,28,19,20,31,28,42,34,51,48,""
22,54,68,55,76,88,86,65,71,65,73,69,59,53,61,40,32,35,30,25,35,45,32,35,35,""
23,53,53,65,66,67,75,70,69,70,62,77,55,41,42,33,22,32,26,25,33,39,49,38,50,""
24,36,38,62,75,69,92,92,71,77,79,58,7,-1,-1,-1,-1,28,24,23,26,29,45,30,53,""
25,62,25,64,79,59,48,77,70,74,59,57,56,54,50,32,28,24,23,27,31,42,24,31,38,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,38,48,39,""
27,44,63,58,65,53,68,36,72,73,69,80,66,67,42,31,28,26,32,28,29,40,43,40,49,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,38,""
29,43,58,51,54,52,44,63,59,80,63,57,62,49,52,54,36,28,29,29,33,26,38,55,28,""
30,55,51,54,70,72,64,64,63,71,69,66,71,51,60,13,36,25,30,25,32,35,38,54,38,""
31,44,64,59,50,47,52,53,64,58,67,55,55,57,40,39,25,29,29,19,22,30,49,44,33,""
