dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,35,41,34,29,31,22,26,29,20,26,29,18,14,17,11,10,7,15,16,14,24,29,31,35,""
02,29,32,26,37,36,30,39,29,32,36,33,20,24,18,19,20,13,6,21,25,23,26,31,34,""
03,32,35,40,30,28,36,41,33,25,21,22,17,17,12,22,8,12,8,18,10,30,24,37,23,""
04,31,27,34,37,30,32,34,32,27,19,28,20,16,11,12,13,16,14,17,20,29,23,33,22,""
05,24,31,26,32,29,26,18,23,22,22,24,27,13,11,9,3,4,6,10,20,30,23,32,29,""
06,21,26,27,23,25,27,22,26,21,17,15,20,17,16,12,12,11,10,10,14,26,33,25,25,""
07,24,25,35,35,24,31,23,32,29,24,20,19,24,15,7,8,12,6,20,18,27,24,38,28,""
08,28,28,29,34,31,29,25,24,31,24,26,15,20,9,18,10,13,7,28,22,28,37,35,35,""
09,26,36,25,34,33,32,32,34,30,30,25,18,19,14,10,7,5,14,16,23,29,33,35,38,""
10,23,22,27,34,36,35,24,30,20,17,22,14,13,14,10,15,5,15,10,28,25,39,35,41,""
11,28,27,37,30,36,37,29,33,28,30,20,16,17,12,11,8,5,14,18,26,48,50,59,52,""
12,50,31,43,53,51,39,52,47,27,21,23,22,8,11,11,8,8,20,33,35,71,67,100,81,""
13,44,47,62,63,72,60,65,50,42,36,20,14,19,12,7,5,6,23,33,52,73,105,116,109,""
14,80,74,81,83,69,66,80,68,61,50,31,28,10,21,11,9,12,22,30,46,50,59,65,64,""
15,58,54,42,46,38,35,34,34,31,27,17,18,17,10,10,12,13,10,12,22,21,22,28,27,""
16,24,24,29,35,36,23,25,26,25,20,20,12,15,9,10,8,9,10,14,15,21,27,29,28,""
17,19,22,25,21,25,23,22,32,17,20,15,14,19,10,17,9,10,7,13,18,23,22,20,19,""
18,22,18,28,26,24,24,28,35,29,23,16,20,11,10,9,5,6,8,16,20,21,24,19,25,""
19,20,21,25,16,21,30,25,22,21,23,16,22,11,12,6,7,7,6,14,14,16,21,28,20,""
20,26,25,28,12,24,22,31,24,29,29,22,13,11,11,12,10,8,8,10,15,16,19,21,17,""
21,24,19,23,25,18,31,28,28,21,29,16,15,9,10,8,10,6,14,17,18,18,19,15,28,""
22,28,27,27,31,26,28,30,35,32,29,38,33,15,19,19,12,15,21,16,22,19,23,25,26,""
23,23,24,20,27,25,25,21,32,27,25,23,15,9,16,5,13,8,12,15,12,20,19,18,14,""
24,24,17,29,20,14,18,25,23,23,16,13,10,16,13,10,7,15,11,10,18,30,25,23,19,""
25,19,28,25,30,32,26,25,27,23,26,14,13,12,6,9,10,12,8,12,20,20,16,27,19,""
26,20,28,22,24,26,22,17,31,24,13,17,16,5,7,13,7,6,11,10,14,12,10,22,22,""
27,15,25,16,25,23,28,24,21,18,18,17,13,15,7,10,6,7,10,13,15,15,21,21,20,""
28,22,24,20,26,19,29,24,24,25,16,14,12,9,12,7,9,8,7,8,10,21,20,22,19,""
29,22,23,16,23,16,21,29,18,15,20,17,13,15,17,8,7,4,14,11,9,14,18,22,20,""
30,28,25,25,21,27,30,31,19,20,12,20,16,15,7,8,8,10,9,7,14,20,22,15,16,""
31,21,20,29,25,32,21,27,23,22,16,19,18,13,15,10,7,8,5,12,16,20,-1,-1,-1,""
