dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,60,79,83,95,96,97,67,62,76,62,57,58,45,40,36,36,27,36,36,47,65,63,82,72,""
02,57,91,93,85,105,78,92,85,82,82,66,59,44,57,46,35,29,41,56,48,59,51,78,82,""
03,75,76,93,102,111,85,80,89,76,69,70,73,56,50,37,28,37,28,36,53,46,60,62,65,""
04,59,85,72,85,102,89,92,87,90,66,70,68,53,45,37,33,40,21,35,40,60,59,57,50,""
05,46,75,96,88,82,89,64,77,66,55,62,39,51,37,36,29,33,33,32,35,54,54,67,63,""
06,59,58,85,70,90,95,72,54,74,70,71,66,58,52,41,33,20,24,34,38,49,59,57,62,""
07,-1,-1,-1,-1,-1,-1,-1,79,74,69,54,65,61,46,41,25,29,24,30,32,51,67,74,81,""
08,72,70,81,115,110,112,90,83,93,63,54,56,50,35,42,40,38,25,50,40,57,47,59,72,""
09,81,74,70,94,114,143,97,87,88,62,64,61,52,43,37,22,22,39,44,50,60,68,72,78,""
10,71,87,75,115,138,119,106,64,85,54,52,41,47,30,32,28,29,38,43,51,74,75,100,84,""
11,83,76,102,115,138,159,118,106,91,72,62,52,48,38,38,21,25,28,37,48,75,112,101,110,""
12,95,88,109,139,162,161,150,127,100,80,64,62,40,40,40,39,30,47,59,69,100,118,138,166,""
13,117,85,108,187,206,228,199,149,118,107,62,48,53,58,28,34,30,38,83,87,99,169,159,167,""
14,148,100,129,162,185,188,173,128,97,72,45,51,46,37,30,39,35,43,77,72,90,117,108,100,""
15,-1,-1,-1,-1,-1,-1,-1,-1,67,65,72,54,48,34,32,29,23,33,33,37,42,45,55,62,""
16,81,69,74,98,97,94,86,69,75,60,67,53,45,39,31,29,33,23,36,28,57,69,50,51,""
17,71,73,92,108,96,87,97,90,60,70,59,40,40,47,40,29,21,33,28,47,38,47,55,43,""
18,52,78,80,84,111,88,90,73,58,61,48,54,44,47,26,27,26,39,22,40,45,44,48,48,""
19,56,56,72,81,104,79,86,91,91,64,52,48,51,46,26,26,22,27,38,27,43,52,52,62,""
20,57,74,87,68,83,67,85,66,66,69,41,68,57,35,29,23,29,28,30,35,45,53,40,60,""
21,62,78,76,89,81,81,79,68,59,66,67,45,40,36,35,41,28,31,40,48,36,35,54,61,""
22,61,65,75,88,75,81,84,91,100,91,61,66,51,47,44,49,36,43,45,40,34,52,50,56,""
23,68,53,72,101,82,78,71,93,76,71,62,51,43,46,35,35,26,23,31,23,33,44,40,52,""
24,45,79,92,80,88,95,74,77,69,65,57,49,59,52,36,26,29,29,23,26,42,40,48,61,""
25,69,77,89,100,112,89,96,76,53,62,63,51,49,41,33,27,40,36,26,28,33,42,57,51,""
26,51,59,83,82,96,90,71,74,66,40,53,33,30,53,50,36,28,24,31,32,41,52,64,56,""
27,67,73,62,81,99,106,84,74,74,58,51,47,50,36,37,29,24,25,25,31,48,48,40,50,""
28,43,61,88,91,110,93,93,52,54,74,47,45,53,45,23,21,31,30,28,37,42,50,49,55,""
29,74,62,80,102,91,76,77,54,51,55,58,63,56,52,38,25,27,35,18,41,39,54,51,48,""
30,47,58,84,103,97,90,84,57,58,57,48,52,39,36,37,35,30,26,30,34,38,50,37,56,""
31,62,62,74,80,89,70,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
