dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,48,52,70,104,116,119,128,129,117,99,99,87,93,103,107,100,91,96,69,65,51,59,46,46,""
02,47,49,70,76,101,107,102,128,113,94,88,93,95,84,99,85,117,92,76,63,70,65,50,58,""
03,49,64,73,87,98,103,104,116,125,102,81,95,81,112,108,115,110,77,82,63,64,75,67,49,""
04,43,62,79,82,126,127,128,121,120,108,88,113,124,113,95,104,113,76,89,74,49,43,41,42,""
05,50,60,69,79,114,118,128,128,120,125,88,106,97,118,112,99,98,88,71,66,84,55,61,56,""
06,62,68,75,99,114,127,111,139,122,127,119,106,123,129,111,133,124,108,82,63,70,80,62,51,""
07,50,69,84,127,129,137,154,151,134,121,120,105,96,112,114,115,134,105,84,81,74,64,58,64,""
08,58,67,97,108,114,148,149,156,171,151,130,123,126,130,133,136,112,86,101,84,64,65,52,51,""
09,67,71,77,102,115,128,154,167,159,134,115,113,115,122,119,123,115,107,63,82,61,53,52,53,""
10,41,66,87,117,135,144,153,140,135,120,97,116,127,118,135,151,127,106,79,85,76,56,61,51,""
11,51,68,84,136,137,177,174,180,169,139,101,113,123,136,112,159,158,95,100,94,61,56,56,53,""
12,50,65,104,140,181,193,210,230,202,168,112,111,107,136,181,150,146,124,106,87,46,57,66,49,""
13,55,110,139,183,237,273,284,310,291,204,136,118,167,180,199,212,210,149,113,66,67,52,51,54,""
14,75,128,161,212,247,282,289,285,306,252,143,140,179,185,171,145,179,125,101,88,56,52,32,47,""
15,40,94,118,109,141,158,153,169,184,170,108,102,94,121,115,102,94,103,98,73,75,57,44,38,""
16,53,51,76,93,120,113,141,138,137,113,115,115,115,127,116,132,130,91,85,65,62,59,49,44,""
17,51,51,68,85,89,118,57,66,76,70,60,61,49,80,82,61,62,53,52,44,32,32,33,26,""
18,24,21,34,45,59,56,82,69,70,80,70,54,70,79,75,89,73,73,59,46,34,32,31,31,""
19,23,35,39,41,56,70,75,73,47,79,77,70,76,78,74,83,67,76,65,68,39,34,45,29,""
20,26,21,24,44,49,53,66,75,59,47,60,68,59,60,71,94,121,97,93,85,59,62,60,41,""
21,54,50,50,91,87,93,107,86,115,108,106,101,109,130,128,114,101,102,96,94,92,65,62,49,""
22,59,69,72,84,86,107,117,118,144,144,128,145,121,140,133,151,135,105,95,98,90,80,74,61,""
23,55,56,68,73,85,122,90,118,107,93,115,80,117,122,134,105,114,101,112,88,83,63,59,48,""
24,72,49,68,65,84,98,93,93,91,98,80,105,84,113,114,117,106,90,81,88,68,59,41,44,""
25,45,42,57,72,75,87,105,99,95,87,112,86,109,121,95,91,80,82,97,75,55,44,67,46,""
26,44,53,49,72,99,100,112,99,86,109,101,101,94,98,115,87,89,91,87,62,44,47,50,50,""
27,46,37,47,57,71,100,84,88,89,111,96,84,99,121,93,95,90,85,82,77,63,41,40,36,""
28,42,49,28,55,74,92,91,96,101,96,104,92,94,111,92,104,90,65,80,59,60,45,43,32,""
29,35,52,89,77,79,94,75,102,110,112,104,106,102,90,124,111,110,104,85,66,55,49,44,46,""
30,-1,-1,27,73,83,85,91,96,109,74,97,68,112,96,94,72,75,65,72,54,51,36,39,39,""
31,44,31,42,67,77,69,74,87,88,100,92,83,80,96,95,84,94,86,88,83,73,65,54,-1,""
