dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,166,66,1,3,137,174,158,155,144,136,135,134,121,98,61,80,61,49,67,107,109,117,126,149,""
02,166,111,0,0,131,163,128,121,151,113,90,93,69,104,63,39,44,54,50,65,73,107,110,120,""
03,145,70,2,1,158,177,148,134,131,103,140,125,85,79,60,33,58,46,24,63,93,-1,-1,-1,""
04,11,28,30,46,36,62,59,84,109,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
05,99,89,0,0,38,105,110,95,84,110,77,77,72,65,47,41,27,42,46,44,90,79,96,116,""
06,110,109,0,0,124,132,117,101,95,92,101,86,71,73,48,35,44,24,44,52,75,114,146,138,""
07,99,97,0,2,112,152,157,124,110,101,83,94,84,72,54,47,49,51,60,101,86,130,133,129,""
08,119,87,1,0,141,179,188,156,132,127,79,68,82,64,68,55,40,48,58,93,119,149,131,160,""
09,145,81,2,1,172,199,170,164,121,121,101,88,79,67,65,39,47,59,66,91,113,147,164,172,""
10,162,89,32,77,172,186,217,160,130,143,107,96,67,65,39,47,37,57,70,100,110,151,165,142,""
11,142,124,0,0,61,172,179,116,90,91,89,78,84,59,49,25,38,56,55,86,139,148,176,179,""
12,173,161,1,0,64,192,188,142,110,86,65,74,72,37,25,33,31,54,135,120,188,227,252,287,""
13,200,204,0,2,185,245,279,222,164,102,98,71,63,52,43,37,31,47,117,175,247,257,292,288,""
14,308,154,3,1,256,346,277,250,184,134,111,73,73,89,46,35,40,74,129,163,156,193,227,209,""
15,189,77,1,3,113,164,162,129,96,96,83,90,49,36,25,18,26,21,29,46,83,64,87,85,""
16,86,48,2,0,81,97,112,96,79,49,66,55,47,42,31,35,21,30,27,38,55,46,75,81,""
17,84,57,2,2,69,84,95,62,70,62,70,84,58,42,36,29,25,17,34,41,52,66,68,69,""
18,108,61,1,1,31,92,88,72,73,90,76,57,46,46,31,36,28,37,33,57,50,61,76,76,""
19,89,105,1,2,48,118,107,99,150,108,106,68,71,54,43,43,29,30,23,43,54,58,91,93,""
20,68,97,54,3,98,127,114,116,83,103,91,67,81,67,47,48,36,32,24,44,57,65,69,73,""
21,68,80,1,0,86,129,131,94,82,103,95,80,63,65,50,36,30,24,50,45,67,97,99,93,""
22,113,97,39,3,137,135,140,132,151,137,137,130,119,85,80,72,39,39,43,60,72,85,90,87,""
23,119,110,0,1,120,125,150,127,119,99,100,81,69,56,62,36,33,36,44,35,73,65,90,71,""
24,89,70,1,2,105,129,136,102,76,86,89,86,61,54,72,40,36,45,28,43,41,59,61,77,""
25,90,2,2,6,49,95,101,61,78,67,80,66,42,75,51,36,18,20,24,35,43,57,61,53,""
26,69,91,0,0,34,107,88,61,92,69,87,56,59,47,36,34,23,21,32,37,34,52,48,59,""
27,94,97,23,0,70,107,74,72,101,67,83,87,46,43,20,29,28,27,21,44,38,42,45,45,""
28,66,54,7,1,57,98,83,77,71,64,54,65,50,37,30,28,17,31,33,30,35,51,61,60,""
29,78,55,1,0,75,111,95,115,76,81,94,69,69,45,31,41,38,25,23,22,36,56,60,94,""
30,68,71,0,1,93,128,113,116,98,93,91,101,74,63,39,45,27,23,28,40,45,70,67,71,""
31,96,94,3,3,121,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
