dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,49,65,54,41,41,58,64,42,35,49,50,21,19,31,16,15,10,30,36,43,47,53,49,71,""
02,57,54,62,70,58,53,58,59,50,41,46,62,45,20,17,25,19,10,40,40,45,46,62,61,""
03,53,64,59,49,54,55,54,74,60,54,38,26,24,23,25,17,23,14,31,26,53,56,60,52,""
04,61,55,51,62,36,38,57,59,58,46,53,33,40,34,21,17,31,20,30,28,45,50,57,53,""
05,50,71,48,46,55,47,46,42,62,38,43,30,23,15,17,15,13,25,25,35,55,54,65,53,""
06,57,47,56,36,46,55,43,54,49,46,31,26,26,25,13,22,12,21,30,40,49,74,84,52,""
07,64,70,61,60,45,48,55,73,45,49,34,40,25,26,16,17,25,17,24,35,52,51,58,60,""
08,46,49,48,52,48,51,53,59,51,47,38,27,24,16,28,11,29,9,45,41,49,60,65,63,""
09,43,41,41,54,52,43,51,77,48,51,40,30,23,25,19,17,12,22,18,39,53,55,76,75,""
10,62,50,34,51,43,46,44,57,53,41,33,24,20,14,12,19,13,29,25,58,54,69,74,90,""
11,70,59,51,56,56,46,40,64,48,40,40,33,23,16,11,12,12,25,33,47,72,94,108,87,""
12,79,48,69,62,54,43,65,72,55,47,63,25,18,25,15,25,15,47,69,66,128,137,167,150,""
13,74,52,41,57,62,56,79,101,81,62,36,30,22,14,21,17,21,46,57,89,118,157,171,170,""
14,129,52,38,45,44,61,90,81,100,68,42,22,13,25,19,19,20,45,43,68,74,93,87,86,""
15,71,57,47,29,39,42,51,54,62,37,38,26,19,14,16,25,28,19,17,28,47,46,42,50,""
16,40,39,49,58,49,28,36,53,47,40,39,34,32,20,13,15,14,16,24,27,41,48,45,46,""
17,38,47,51,48,49,46,48,62,46,36,24,24,21,20,18,17,15,15,32,33,46,50,43,47,""
18,40,38,53,40,48,43,51,44,52,44,37,27,18,15,12,15,15,16,21,29,28,38,29,28,""
19,31,33,38,37,33,37,48,62,57,44,32,35,21,26,8,13,11,12,28,23,37,37,46,41,""
20,40,64,34,38,51,56,41,60,48,43,37,39,30,21,16,15,20,20,16,35,27,36,35,34,""
21,37,27,29,36,27,39,35,68,54,58,44,35,19,24,8,11,17,17,27,25,19,32,32,37,""
22,44,33,33,51,27,26,46,38,54,40,30,44,27,31,26,15,21,23,19,23,31,33,43,37,""
23,29,32,30,22,32,22,37,43,47,54,58,29,28,31,14,19,15,16,23,16,30,35,24,34,""
24,32,24,25,22,21,17,26,38,31,47,20,27,22,15,8,16,20,20,21,25,45,35,41,47,""
25,37,27,38,55,48,51,46,58,51,42,26,29,28,17,12,15,13,14,18,25,34,30,50,46,""
26,34,51,49,45,48,34,47,62,55,35,34,24,23,18,18,13,12,16,13,15,27,30,38,36,""
27,42,45,47,43,54,37,49,54,55,47,51,30,27,20,11,13,9,17,12,21,21,35,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
