oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,9,4,12,19,10,13,8,11,11,6,7,13,12,13,9,15,7,12,11,15,10,17,9,3
02,16,9,12,14,4,8,9,11,11,7,18,13,16,9,9,13,10,12,9,13,10,11,22,9
03,9,5,10,13,6,10,4,11,13,12,14,9,9,16,6,15,4,12,9,15,9,13,8,12
04,5,13,7,6,12,18,10,7,15,14,7,9,10,14,7,9,16,17,9,16,14,12,12,11
05,14,14,2,8,10,11,20,12,14,16,10,6,13,11,7,15,11,8,15,12,4,12,10,15
06,16,12,6,8,14,15,9,10,10,14,14,11,14,8,12,9,15,10,8,9,8,13,15,9
07,8,11,9,12,17,13,10,10,14,7,7,11,11,9,12,8,19,13,9,16,10,11,15,9
08,6,19,7,12,10,17,14,18,14,19,11,9,12,12,3,14,1,14,8,10,13,5,14,15
09,8,12,12,13,16,16,10,5,6,6,13,12,13,10,11,6,17,12,3,13,13,7,16,9
10,14,7,15,18,11,12,10,14,12,7,14,18,9,13,14,8,10,15,14,10,12,10,8,12
11,13,10,14,10,15,12,9,11,18,7,9,11,14,13,11,13,10,11,8,10,13,17,8,19
12,11,10,13,3,18,14,17,8,11,15,17,11,13,14,15,9,8,9,10,15,10,10,13,10
13,7,11,14,5,20,12,22,12,5,12,13,8,14,15,17,10,13,11,14,12,7,7,9,11
14,15,8,14,10,16,20,11,16,14,20,18,19,15,7,8,13,10,12,16,9,20,12,14,14
15,5,10,18,18,9,12,11,10,7,7,14,11,10,7,13,13,13,14,3,15,12,9,13,12
16,5,14,14,14,9,18,13,13,10,9,9,15,9,10,18,8,10,10,14,13,9,8,7,16
17,15,14,8,6,17,12,6,13,14,7,12,12,5,6,9,11,16,11,4,9,12,11,8,14
18,10,13,15,21,3,15,16,7,7,16,12,13,12,13,12,9,12,11,13,8,10,9,11,13
19,9,10,10,14,11,10,19,13,17,4,3,15,13,16,13,15,11,9,7,12,12,10,-1,-1,-1
20,-1,-1,-1,-1,-1,-1,-1,2,12,10,20,14,12,9,17,12,13,10,18,12,11,9,19,13
21,17,16,15,10,16,8,13,20,15,15,15,17,16,14,21,18,9,17,22,19,14,18,14,10
22,16,13,13,18,11,21,12,23,15,12,4,11,8,4,15,10,11,13,30,22,11,10,12,7
23,22,8,13,15,18,11,13,13,13,24,11,10,10,3,10,11,8,10,6,14,8,7,10,8
24,10,14,10,8,6,4,15,19,8,13,12,11,10,15,15,8,14,12,22,22,7,16,12,18
25,11,16,10,16,-1,14,20,11,19,14,13,13,16,16,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,16,5,1,5,5,9,7,13,10,9,15,11,12
27,13,16,14,15,16,6,21,19,9,11,6,14,18,25,12,11,17,17,13,13,10,21,14,10
28,13,10,19,23,17,14,19,11,14,15,11,12,15,12,12,11,12,10,15,27,20,18,9,8
29,14,13,9,14,11,12,17,8,10,8,10,18,12,12,21,10,11,18,15,20,20,11,19,22
30,6,15,12,10,15,13,12,7,14,25,14,21,19,15,8,4,2,10,12,7,4,2,8,5
31,13,9,6,6,4,4,6,1,3,7,3,12,8,7,5,5,3,4,2,10,5,12,6,4
