apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,60,56,57,52,49,46,30,28,32,28,26,27,25,28,18,22,17,15,22,-1,-1,35,36,48,""
02,54,57,71,68,48,45,33,39,35,38,37,39,32,31,26,18,17,20,-1,-1,-1,-1,43,46,""
03,50,57,51,60,42,31,37,40,23,25,26,29,18,28,15,19,12,16,17,-1,-1,25,50,48,""
04,62,56,65,50,48,50,34,39,35,39,32,34,31,28,28,26,13,24,19,25,31,43,49,37,""
05,49,52,62,59,45,37,35,33,43,50,38,27,37,31,19,22,15,18,15,32,25,32,35,44,""
06,53,64,45,53,40,37,30,41,35,42,37,38,37,36,28,25,15,25,25,22,29,33,37,49,""
07,74,64,60,69,60,57,46,49,53,37,47,34,32,37,33,26,27,21,25,21,28,39,48,-1,""
08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,35,29,32,34,37,25,40,51,54,""
09,-1,80,64,58,-1,-1,-1,-1,-1,-1,-1,-1,35,42,36,28,21,28,23,24,32,33,42,56,""
10,-1,69,60,54,-1,-1,-1,-1,-1,57,61,49,51,50,40,34,25,15,25,26,19,38,44,40,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,42,24,23,23,15,25,29,35,37,-1,""
12,52,53,50,53,45,51,25,38,30,34,39,39,33,31,20,15,8,18,10,-1,-1,24,35,34,""
13,51,64,59,54,41,38,40,34,41,32,28,20,33,26,29,19,24,11,9,-1,22,25,36,49,""
14,56,46,44,38,49,36,46,45,23,42,24,31,18,20,15,17,14,17,20,14,-1,20,29,33,""
15,56,52,58,51,57,45,39,37,45,27,27,30,26,26,30,24,20,19,29,-1,-1,32,42,54,""
16,53,65,66,58,53,40,38,45,36,40,27,46,43,28,19,16,18,13,19,12,-1,25,18,-1,""
17,-1,-1,-1,-1,-1,45,39,47,42,31,44,50,39,45,24,29,22,12,24,25,-1,32,42,50,""
18,69,62,64,40,54,43,45,32,38,38,34,41,27,31,25,20,23,18,12,-1,-1,29,51,54,""
19,53,48,56,44,48,45,29,39,47,32,35,23,33,31,27,17,21,16,23,-1,20,21,26,53,""
20,76,63,91,64,77,67,53,51,64,52,55,50,54,41,24,22,14,15,15,26,-1,27,47,66,""
21,88,81,89,89,96,84,53,67,49,49,58,51,62,53,39,42,26,17,15,16,33,23,59,63,""
22,118,110,118,112,108,111,79,81,69,50,40,59,46,42,34,22,26,21,18,-1,-1,44,45,59,""
23,65,73,103,84,85,69,61,73,48,47,49,44,40,34,36,25,21,18,12,-1,-1,31,40,43,""
24,70,68,83,72,80,73,58,65,43,58,54,41,54,29,34,21,21,20,23,13,-1,32,44,62,""
25,76,79,52,60,54,56,52,53,63,52,47,50,52,55,32,20,25,27,13,11,16,22,37,47,""
26,55,74,53,60,69,52,54,51,61,43,57,49,61,-1,-1,27,25,21,11,-1,-1,46,50,68,""
27,73,70,63,62,54,55,49,49,41,64,54,46,49,45,40,31,24,16,28,26,-1,32,43,56,""
28,77,80,84,77,72,66,58,73,52,55,46,53,58,48,41,27,29,21,20,-1,-1,42,45,67,""
29,76,98,87,78,69,63,71,81,76,66,61,54,51,53,45,28,21,18,11,-1,-1,33,53,67,""
30,69,89,64,89,81,69,61,56,55,71,52,56,50,43,45,28,22,15,20,-1,-1,-1,55,75,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
